,Feature,Importance
11,Category_Doors and  Windows,0.0709139
14,Category_Fenster,0.061007764
1256,Code_Tundishes,0.058831725
27,Category_Miscellaneous Used Items,0.030986445
33,Category_Rohbau,0.029543845
626,Code_Door hinges,0.028752308
72,Category_desc,0.026916273
441,Code_Arrises,0.026171759
13,Category_Fassade,0.026064662
178,Category_seated,0.02350712
23,Category_Innenausbau,0.022830622
16,Category_Floor,0.022149796
22,Category_Haustechnik & Sanitär,0.021522155
8,Category_Dach,0.02118996
43,Category_Türen & Zargen,0.016436713
635,Code_Double slips,0.014086573
42,Category_Timber and Floors,0.0124735655
182,Category_simple_solid_doors,0.010768546
91,Category_fire_doors,0.009218313
1056,Code_Reclining chairs,0.009096346
1405,third_level_Trim products,0.008352656
1380,"third_level_Floor plates, gratings and edgings",0.007903025
45,Category_WC,0.007864389
1377,"second_level_Stairs, Ramps, Lift, Hardware",0.0074461945
1262,Code_Uncontrolled door closers,0.00729368
0,Price,0.007214896
1373,"second_level_Door, Windows, Gates",0.0065965555
104,Category_gypsum_wallboard_ceiling_finishes,0.006565918
374,Material_structural point  reaction,0.0055932146
1408,third_level_Wire structure and general products,0.0055817124
365,Material_structural  member,0.0055450695
286,Material_geographic  element,0.005452737
1225,Code_Terrazzo tiles,0.0054515456
466,Code_Bidets,0.005277369
120,Category_linoleum_pvc_vinyl,0.0051446995
993,Code_Pendant luminaires,0.005106321
100,Category_glass_interior_door,0.005100317
10,Category_Doors,0.005058441
159,Category_ovens,0.005012139
88,Category_faucets,0.005003384
271,Material_flow  controller,0.0049484586
21,Category_Gebäudetechnik & Sanitär,0.004834389
305,Material_material  definition,0.004809765
864,Code_Lacquers,0.004611293
1,Category_Antique & Reclaimed,0.0045900363
279,Material_freezer,0.004451879
1055,Code_Recessed luminaires,0.004365561
9,Category_Door,0.004337235
1334,Code_Window walls,0.0041569793
984,Code_Paging consoles,0.0040511102
1384,third_level_Handrails,0.0040079616
883,Code_Lighting distribution boxes,0.0039968505
485,Code_Bureaux,0.0038813918
1106,Code_Sedge,0.0038674579
1382,third_level_Furnishings,0.003590663
1026,Code_Prefabricated balconies,0.0034468684
259,Material_electric time  control,0.003400701
1143,Code_Soffit grilles,0.0033414843
388,Material_two position,0.0032103849
1156,Code_Sprinklers,0.0030056054
1400,third_level_Space heating and cooling products,0.0029955145
288,Material_geotechnical  element,0.0029945576
998,Code_Plaques,0.0029799233
1051,Code_Rail pads,0.0029675097
137,Category_other_furniture,0.002945554
1336,Code_Wiring accessories,0.0028971601
20,Category_Gebäudehülle & Konstruktion,0.0028742736
337,Material_pump,0.0028440522
1388,third_level_Masonry walling units,0.0028384593
616,Code_Domestic cooking equipment,0.002829472
1392,third_level_Power and lighting outlet products,0.0027697
794,Code_Grommets,0.002769544
106,Category_hot_water_boiler,0.0027638203
1395,third_level_Safety cages,0.0027420926
682,Code_Excavated earth and fill materials,0.0027307186
1044,Code_Quarry tiles,0.0026877532
1047,Code_Radiators,0.0026699274
25,Category_Masonry Materials,0.002649635
30,Category_Per Building,0.00261692
