,Feature,Importance
380,Location_D-28217 Bremen,0.19703875
3,Category_Fenster,0.14624617
31,Subcategory_Naturstein,0.09632948
5,Category_Garten & Freianlagen,0.04078518
14,Subcategory_Betonwerkstein,0.03863767
27,Subcategory_Innentreppen,0.028507734
40,Subcategory_Tore,0.027995797
39,Subcategory_Terrassenbeläge,0.02780369
42,Subcategory_Wohnungseingangstür,0.02711918
4,Category_Fliesen & Steine,0.022903942
6,Category_Haustechnik & Sanitär,0.014102899
3253,German_Raw_Window seats,0.01401964
233,Location_D-14055 Berlin,0.012588636
34,Subcategory_Sonstiges,0.0125810895
38,Subcategory_Strassen- und wegebau,0.011091101
24,Subcategory_Fliesen,0.010591695
127,Location_D-06120 Halle (Saale),0.009359676
8,Category_Rohbau,0.008980729
43,Subcategory_Zaun & Mauersysteme,0.008563836
2372,German_Raw_Door latches,0.008560917
3593,material_emb_Rolled glass,0.0075229844
44,Subcategory_Zimmertüren,0.007270145
1358,Location_Gebraucht,0.0065923817
22,Subcategory_Fassadendämmung,0.006534354
2252,German_Raw_Clay brick slips,0.006492368
3503,material_emb_Masonry cement,0.0060273055
12,Subcategory_Außentüren,0.0057602595
2116,German_Raw_Aluminium window walls,0.00574853
1985,Hersteller_Veka,0.005205423
3243,German_Raw_Window boxes,0.004937608
2674,German_Raw_Manufactured stone lintels,0.004739367
3370,material_emb_Clays,0.004279776
3378,material_emb_Compressed air,0.0042531933
3668,material_emb_Wood,0.0042038257
0,LastPriceNumeric,0.004018445
3377,material_emb_Coloured glass,0.0036160944
3533,material_emb_Oak,0.0034666078
9,Category_Türen & Zargen,0.0034510898
522,Location_D-40213 Düsseldorf,0.003444956
33,Subcategory_Sanitär,0.003442978
3325,material_emb_Architectural glass,0.0034125221
20,Subcategory_Elektroarbeiten,0.0033778748
3371,material_emb_Clinker,0.00331256
3598,material_emb_Sandstone,0.003277946
1866,Hersteller_Roto,0.0032513118
3083,German_Raw_Stone slabs,0.0032131511
3435,material_emb_Glass,0.0031428756
3445,material_emb_Granule,0.003113077
13,Subcategory_Baulicher Feuchteschutz,0.0029874856
16,Subcategory_Dachdämmung,0.0028923142
2754,German_Raw_Natural stone paving slabs,0.0026942196
3579,material_emb_Prismatic glass,0.0025176897
37,Subcategory_Spachtelmassen & Kleber,0.0025100305
3607,material_emb_Shell,0.0024056733
19,Subcategory_Dämmung,0.0023919535
1,Category_Dach,0.002317209
3548,material_emb_Plastics,0.002309808
2238,German_Raw_Ceramic tiles,0.00228709
36,Subcategory_Sonstiges·,0.002248527
1367,Location_Neu,0.0021934928
2877,German_Raw_Refractory bricks,0.0021265799
2888,German_Raw_Rigid insulation boards and panels,0.0020802238
3632,material_emb_Stone,0.0020348195
85,Location_D-01558 Grossenhain,0.002031724
3448,material_emb_Grey poplar,0.0020306502
3458,material_emb_Helium,0.0020189255
178,Location_D-10178 Berlin,0.001999865
1383,Location_neuwertig,0.0018869822
3518,material_emb_Mosaic glass,0.0018501664
3086,German_Raw_Stone tiles,0.0018434671
3566,material_emb_Porcelain,0.0018195119
3549,material_emb_Plate glass,0.0018167036
11,Subcategory_Aussenputz,0.0017979433
3597,material_emb_Safety glass,0.0016505714
18,Subcategory_Dachfenster,0.001618086
3416,material_emb_Fibreglass,0.0016170407
17,Subcategory_Dacheindeckung,0.0016098851
3441,material_emb_Granite,0.0015652749
2,Category_Fassade,0.0015395562
15,Subcategory_Bodenbeläge,0.0015357162
3293,German_Raw_Wood window walls,0.0015284937
3634,material_emb_Structural glass,0.0015255829
45,Location_12 Monate Gewährleistung,0.0014041096
2416,German_Raw_Engineering bricks,0.0013843729
3469,material_emb_Insulating glass,0.001364725
3606,material_emb_Sheet glass,0.0013155926
2371,German_Raw_Door knockers,0.0013085481
1303,Location_D-93326 Abensberg,0.0013038192
3407,material_emb_European oak,0.001288794
2656,German_Raw_Loose insulation,0.00124588
1382,Location_gut,0.0012448924
3319,material_emb_Aluminium,0.0012417221
30,Subcategory_Mauerwerk,0.0012223696
2681,German_Raw_Masonry repair ties,0.0012189333
25,Subcategory_Heizungsbau,0.0011826027
3650,material_emb_Travertine,0.0011560055
2844,German_Raw_Prie-dieux,0.0011539919
2817,German_Raw_Plastics window films,0.0011374409
2860,German_Raw_Radiators,0.001131014
3468,material_emb_Insulating concrete,0.0010844743
3067,German_Raw_Steel frame roof window units,0.0010637242
3675,material_emb_Yew,0.0010594919
3500,material_emb_Marble,0.0010343688
2483,German_Raw_Frameless glass door leaves,0.0009936289
3635,material_emb_Structural steel,0.0009829148
3250,German_Raw_Window panels,0.0009756798
3582,material_emb_Quartzite,0.0009735289
2709,German_Raw_Mineral wool insulation,0.0009689021
2828,German_Raw_Polyester straps,0.0009269595
3256,German_Raw_Window walls,0.0009043117
3618,material_emb_Slate,0.0009023339
7,Category_Innenausbau,0.00087485515
2434,German_Raw_Fans,0.0008263738
