,German_Raw,German_Code,SoldAfterDays,CountEntity,Average Amount,German_Code_Parent,Code,Title,Imagefile,Rank_SoldAfterDays,Rank_CountEntity,Rank_Average_Amount,Score
5,Concrete bollards,Pr_20_76_08_19,51.15873015873016,63,661.5666666666667,Pr_20_76,Pr_20_76,Sectional products,"[['https://restado.de/wp-content/uploads/products/2023/02/8ed8b23e-lst-3.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/994dfc8b-lst-4.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/c59cd0cc-lst-6.jpg'], ['https://restado.de/wp-content/uploads/products/2022/08/8a7bdd6c-903164f1-b9a4-440c-ae58-e910098d1929.jpeg'], ['https://restado.de/wp-content/uploads/products/2022/07/522fe4fc-0953df2d-eb7d-473b-a18a-c49b6c9ba2d4.jpeg', 'https://restado.de/wp-content/uploads/products/2022/07/b8b03017-b97b1992-027a-4698-8c2d-d94b1b71f6c3.jpeg', 'https://restado.de/wp-content/uploads/products/2022/07/7b21a727-ofxqvlxwlivlgaaaaasuvork5cyii.png'], ['https://restado.de/wp-content/uploads/products/2022/05/e65e23d8-20190625_144043.jpg'], ['https://restado.de/wp-content/uploads/products/2022/05/6e908295-photo_2022-05-10_08-08-55.jpg'], ['https://restado.de/wp-content/uploads/products/2022/04/94182637-70D9-4D90-810E-81581E700693.jpeg'], ['https://restado.de/wp-content/uploads/products/2022/04/56ca7cc1-7df4b743-577c-48af-834c-9b2d3fcc960a.jpeg'], ['https://restado.de/wp-content/uploads/products/2022/04/4d5f0d68-c5646189-0feb-4238-a1e2-a7d62de41267-scaled.jpeg'], ['https://restado.de/wp-content/uploads/products/2022/04/e72cd028-h246egxtszuuydf16ggoaq-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/04/ac709e93-xjqsmuxrscmaq4uwwmsooq-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2022/03/5b746ad0-img-20220118-wa0005.jpg'], ['https://restado.de/wp-content/uploads/products/2022/03/5ccf54d1-img_9621.jpg'], ['https://restado.de/wp-content/uploads/products/2022/02/c50adbb7-20220226_141057-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2022/02/5202f969-blm_zsk.jpg'], ['https://restado.de/wp-content/uploads/products/2022/02/cdd7ca68-83deb21a-7732-48c0-9365-ac2ed8c8a64f.png'], ['https://restado.de/wp-content/uploads/products/2022/01/2de2c6a1-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/b1e02686-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/794c1366-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/8e042a84-neu-1200er_mit_noppen-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/b1187be3-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/ae0e9f7c-neu-1200er_mit_noppen-beton-legostein-2-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2021/09/12e41437-img_2698-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2021/08/7186b2db-20210711_152429-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2021/07/d13dc98e-bimurosteine.jpg'], ['https://restado.de/wp-content/uploads/products/2021/06/36a6dd53-207290018_199436222061998_6019246728558736550_n.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/8ac35b8c-205124283_134383512124826_4738576618632723441_n.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/ed804ea2-205436075_364863911643496_906175209275886744_n.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/13a5d15d-1.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/e2c1fab7-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/3ff2c9a0-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/efe8906e-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/1a6dd718-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/06/3618f518-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/50cbb277-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2021/06/35aea89e-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/66235af9-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/a73cf2bb-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/571dff22-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/1d0efc04-1.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/f9088f95-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/ec4a5070-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2021/06/3833b6b7-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/ae65c442-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/e8b30165-4.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/56f6f74e-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/c3739bd0-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/f6d9d2d9-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/a549d73f-1.jpg'], ['https://restado.de/wp-content/uploads/products/2021/06/36010cce-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/c861b583-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/20e2f575-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/5e7643fe-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/92e94a90-10.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/33b3e81a-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/b729e7a3-7-scaled.jpeg'], ['https://restado.de/wp-content/uploads/products/2021/06/9935f42f-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/f99fb729-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/3da5da88-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/e6cbb787-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/95545eb7-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/c9180029-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/de6d16e0-1.jpg'], ['https://restado.de/wp-content/uploads/products/2021/06/b7d55471-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/6b9321e2-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/896badaa-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/e6ccf93a-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/06/5c5d4806-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/c0e6a181-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/9f154453-1.jpg'], ['https://restado.de/wp-content/uploads/products/2021/06/dd83b441-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/33b4bf0d-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/16ad2d9c-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/97ee8399-4.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/de15b03c-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/5cde77d7-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/900d1f17-10.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/34439867-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/5adbbca8-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/abec2da6-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/1bfe1ddd-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/4f1451c5-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/73fa7593-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/2a9c0bd1-1.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/0b4c8979-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/ca7c873e-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/910adf92-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/fdd94386-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/23e8222d-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/885fa166-10.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/2d35408c-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/8e223ab5-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/f32effb6-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/cc5570d3-4.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/c80c0912-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/e580de33-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/fc6e8ba9-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/8d8671e7-1.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/08a921a4-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/d6129192-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/93c2636d-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/937801e1-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/13af13f5-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/d04177b5-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/66e6c0b8-7-scaled.jpeg'], ['https://restado.de/wp-content/uploads/products/2022/01/1b9ef1f2-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/3768b71e-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/30fd6dae-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/f311de9b-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/22ff8eda-1.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/8f3e301a-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/b610d876-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/80005d7e-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/15534282-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/e7627ff5-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/036a648e-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/64a45e22-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/06/fe5fe0a2-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/bba02c86-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/46ee90ed-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/67008216-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/4db6289e-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/374d3acc-1.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/17ea5781-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/03a77b81-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/36f6bda0-4.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/a4dd3cfa-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/14670342-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/1f86c536-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/30691f53-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/1f9d3315-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/35d30616-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/8e18c5d9-10.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/6c9d14d1-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/c37d018d-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/4273525e-neu-1800er_mit_noppen-betonblock-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/ed6b48db-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/ec4808de-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/440a572a-neu-1800er_ohne_noppen-beton-systemstein-betonblock-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/7d873cf1-neu-1800er_mit_noppen-betonblock-beton-legostein-1-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2022/01/be1c81e4-10.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/0840e1b1-neu-400er-1600_ohne_noppen-betonlegostein-1-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/0e216e45-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/c7a53d89-neu-400er-1600_mit_noppen-beton-legostein-2-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/b55e19a3-1.jpg', 'https://restado.de/wp-content/uploads/products/2022/01/e267f203-7-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2021/06/95431168-neu-400er-1600_mit_noppen-beton-legostein-1-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2021/06/6c571e4e-steine.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/f9ef7065-img_3615-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/6fbdfc9a-img_3613-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2021/06/c4057cd4-img_3616-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2021/06/5bf29e08-img-20210529-wa0003.jpg'], ['https://restado.de/wp-content/uploads/products/2020/11/8286d4ca-20201117_140617-scaled.jpg.webp'], ['https://restado.de/wp-content/uploads/products/2020/10/e2d5f783-img_20201011_163236-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2020/10/e5d80ba3-lb_w07_coriso.png'], ['https://restado.de/wp-content/uploads/products/2020/08/2f049bbb-20200811_172952-scaled.jpg.webp'], ['https://restado.de/wp-content/uploads/products/2020/05/1695da5b-neu-400er-1200_mit_noppen-betonstein-beton-legostein-1-scaled.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/05/36d05d4d-neu-400er-1200_mit_noppen-betonstein-beton-legostein-1-scaled.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/05/6887097e-neu-400er-1200_mit_noppen-betonstein-beton-legostein-1-scaled.jpg.webp'], ['https://restado.de/wp-content/uploads/products/2020/05/146da193-0081-35db9806-pm-5eba921b.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/05/0a19b837-007e-35db95e4-pm-5eba921a.jpg.webp'], ['https://restado.de/wp-content/uploads/products/2022/05/56e2021d-fss-0-45.jpg', 'https://restado.de/wp-content/uploads/products/2022/05/9008f437-fss-0-45-nah.jpg'], ['https://restado.de/wp-content/uploads/products/2022/05/e507b64c-hartstein-0-32_nah.jpg'], ['https://restado.de/wp-content/uploads/products/2020/04/4bb6b0ba-adg.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/224d98d3-ghjk.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/ce0888b1-desalin-c-nanosilv.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/6ce407d9-fyujh.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/1e362e14-kmjnbv.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/85741487-decorativa.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/7ee63f6c-traverstone-60x30x3-cm.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/b6a2b515-frum.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/29964e97-alta.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/b276e8b6-asedrfg.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/b9778a94-pas-japonez.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/57fbc5b6-th.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/a7cfaa76-jhg.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/473bb1d9-thumbnail.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/80f44e7f-uhg.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/86d102c1-traverston-lo.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/dac4f596-athos-bun.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/5d9765ba-tot-asa.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/2f51c699-dfgh.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/202ed40b-art-brick.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/02810fe9-colorat.jpg.webp', 'https://restado.de/wp-content/uploads/products/2020/04/7242cd6a-orion-cv.jpg.webp'], ['https://restado.de/wp-content/uploads/products/2020/04/64e859f4-afbbba5a-770b-434b-8859-5ffd21296197-scaled.jpeg.webp'], [], [], [], [], [], [], [], [], [], [], ['https://restado.de/wp-content/uploads/products/2023/04/d41ee33a-20220919_204706-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2023/04/9551392f-20221025_181253-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2023/04/c4f58a82-20230417_170102.jpg', 'https://restado.de/wp-content/uploads/products/2023/04/042006be-20230417_170139.jpg'], ['https://restado.de/wp-content/uploads/products/2023/04/951e79e6-img_1182-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2023/03/766db45d-20221015_131647-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2023/05/7c4f7b4c-img_1797.jpeg'], ['https://restado.de/wp-content/uploads/products/2023/10/98e74b40-img_9748-450x338.webp', 'https://restado.de/wp-content/uploads/products/2023/10/515fddbf-img_1215-338x450.webp', 'https://restado.de/wp-content/uploads/products/2023/10/23458272-img_1216-338x450.webp'], ['https://restado.de/wp-content/uploads/products/2023/09/4b001456-img_7151.jpeg'], ['https://restado.de/wp-content/uploads/products/2023/08/fa03fc0e-12f6378f-6dde-42ea-bf6d-029a07715da2-scaled.jpeg'], ['https://restado.de/wp-content/uploads/products/2023/07/6f041808-img_20230722_141407-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2023/07/daff723d-img_20230722_141407-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2023/07/7ef693d7-1690101309204-scaled.jpg'], ['https://restado.de/wp-content/uploads/products/2023/07/cda4bdd7-77654f56-b952-47b8-bfd9-7e1e165733a8-scaled.jpeg'], []]",3.0,6.0,3.0,4.0
