,Feature,Importance
11,Category_Doors and  Windows,0.082019806
27,Category_Miscellaneous Used Items,0.044382483
14,Category_Fenster,0.04268931
72,Category_desc,0.026983691
425,Material_Terracotta,0.023985714
21,Category_Gebäudetechnik & Sanitär,0.022336738
43,Category_Türen & Zargen,0.01971665
179,Category_seated,0.018759241
42,Category_Timber and Floors,0.018591689
33,Category_Rohbau,0.01716729
2,Category_Ausbau,0.016778579
8,Category_Dach,0.015565057
23,Category_Innenausbau,0.014098441
1461,Code_heat  exchanger,0.0136910435
1381,Code_bollard,0.012208104
22,Category_Haustechnik & Sanitär,0.011694101
351,Material_Net,0.011580997
13,Category_Fassade,0.0115290815
16,Category_Floor,0.011291199
1,Category_Antique & Reclaimed,0.010720294
20,Category_Gebäudehülle & Konstruktion,0.008674426
223,Material_Aluminium,0.008099048
0,Price,0.007808144
307,Material_Gravel,0.0077760643
1420,Code_diverting,0.007492911
1503,Code_parapet,0.007471447
665,Code_Desks,0.007377293
121,Category_linoleum_pvc_vinyl,0.007314416
688,Code_Double slips,0.0067643966
25,Category_Masonry Materials,0.006658898
1310,Code_Water coolers,0.0063045616
407,Material_Sitka spruce,0.0062668845
294,Material_Gas,0.006218771
1390,Code_ceiling,0.0057342835
1563,Code_stair,0.0056736846
160,Category_ovens,0.005585562
1578,Code_tee,0.005528315
57,Category_bath_and_toilet_accessories,0.005410415
265,Material_Decorative aggregates,0.0053480137
675,Code_Domestic cooking equipment,0.0053431257
1053,Code_Power and lighting outlet products,0.0053412057
378,Material_Porcelain,0.0053026527
62,Category_cable_path,0.0051826015
1439,Code_finned,0.0051067513
938,Code_Manual trapdoors,0.0050183083
1335,Code_Wood doorsets,0.00496265
96,Category_flower_pot_planter,0.004956865
984,Code_Murals,0.0049539367
1421,Code_door,0.0048500625
39,Category_Sonstiges,0.0048288438
9,Category_Door,0.004813594
88,Category_faucets,0.004710921
91,Category_fire_doors,0.004665889
1159,Code_Soffit grilles,0.0046445713
138,Category_other_furniture,0.0046276585
1610,Code_waterheating  coil,0.0045440774
1391,Code_chair,0.0044806013
1596,Code_turnstile,0.0044790953
369,Material_Pisé,0.0042464016
69,Category_cooling_system,0.0042300476
402,Material_Sheet glass,0.0040339986
120,Category_lighting_general_equipment,0.0040268493
1416,Code_discrete  accessory,0.00399809
1067,Code_Radiators,0.003978073
405,Material_Silt,0.003956461
286,Material_Fir,0.0038639489
541,Code_Bureaux,0.0037821708
206,Category_wall_panelling,0.003773469
893,Code_Joist seals,0.003675473
1377,Code_birdcage,0.0036115968
10,Category_Doors,0.003528065
183,Category_simple_solid_doors,0.0033985921
333,Material_Loose surfacing decorative aggregates,0.0033637006
74,Category_domestic_water_systems_equipment,0.0032970437
191,Category_storage_unit,0.003296236
211,Category_wires_connections,0.003255384
87,Category_fan_coil,0.0032112862
1073,Code_Recessed luminaires,0.00320432
788,Code_Garage door holders,0.0031573686
1344,Code_Wood louvre frames,0.0030740038
93,Category_fire_extinguishing_device,0.0030592885
393,Material_Reflective glass,0.0030589388
30,Category_Per Building,0.003027656
1583,Code_thermal,0.0029835843
1417,Code_dishwasher,0.0029379765
783,Code_Furnishings,0.0027698965
29,Category_Objet Trouvé,0.0027516617
772,Code_Food preparation tables,0.0027221881
343,Material_Metal,0.0027204936
90,Category_fire_alarm_device,0.002717827
106,Category_hot_water_boiler,0.0026718583
329,Material_Lignite,0.0025879962
17,Category_Floors,0.002585712
1604,Code_wash handbasin,0.0025756587
575,Code_Clay plain tiles,0.0025215684
1021,Code_Pendant luminaires,0.002513758
706,Code_Electrochromic glass,0.0025058745
85,Category_false_floor,0.0024906571
1353,Code_Wood window walls,0.0024899559
1509,Code_plate,0.0024761283
3,Category_Baustoffe & Werkzeuge,0.0024716475
960,Code_Metal newel posts,0.0024693634
76,Category_electronically_heat,0.0024689792
440,Material_Wood,0.0024513812
15,Category_Fliesen & Steine,0.0024281477
71,Category_demountable_partitions,0.002407608
898,Code_Kitchenette units,0.002390645
188,Category_solid_exterior_door,0.0023868438
1170,Code_Sprigs,0.002377426
207,Category_wardrobe,0.0023731228
832,Code_Grommets,0.0023659656
285,Material_Film,0.0023465725
140,Category_other_interior_special_door,0.00232448
102,Category_guardrail_barrier,0.0023238526
249,Material_Ceramic,0.0023150383
237,Material_Blinding aggregates,0.0023113564
1267,Code_Uncontrolled door closers,0.0023079042
1387,Code_camera,0.0022975998
124,Category_main_switchboard,0.0022954212
40,Category_Technical,0.0022895702
436,Material_Weathering steel,0.0022683751
170,Category_railing,0.0022635108
335,Material_Marble,0.0022033614
257,Material_Compressed air,0.0021918716
672,Code_Display plinths,0.0021871657
954,Code_Metal casement putties,0.0021519833
1590,Code_trap  door,0.0021465758
399,Material_Sandstone,0.002133131
789,Code_Garden awnings,0.0021303617
366,Material_Petroleum,0.0021019746
1523,Code_quay,0.00210157
521,Code_Bidets,0.002063129
283,Material_Figured glass,0.0020626385
232,Material_Basalt,0.0020198205
809,Code_Glass brise-soleil louvre blades,0.0020010255
1149,Code_Sinks,0.00197333
304,Material_Granule,0.001967137
227,Material_Architectural glass,0.0019643046
94,Category_fixed_partitions,0.0019450221
217,Material_Aerogel,0.001899293
1201,Code_Steel spiles,0.0018817727
1498,Code_mullion,0.0018648875
75,Category_door_hardware,0.0018645138
713,Code_Equipment heaters,0.0018568134
1343,Code_Wood lathings,0.0018347066
996,Code_Natural stone slates,0.0018218223
139,Category_other_illuminations_and_wires_connections,0.0018117145
327,Material_Lightweight general aggregates,0.001769129
34,Category_Roof,0.0017670607
210,Category_windows,0.0017647173
1538,Code_roof,0.0017425582
1313,Code_Water flumes,0.0017408786
1440,Code_fire  sensor,0.0017342835
1562,Code_sprinkler,0.0017301046
313,Material_Heat-resisting glass,0.001727549
1434,Code_external,0.001727148
301,Material_Granite-powder cement,0.0016693511
1120,Code_Sectional overhead doorsets,0.0016237637
185,Category_slab_apron,0.0016215341
363,Material_Patterned glass,0.0016121712
398,Material_Safety glass,0.001609613
1330,Code_Window walls,0.0016080562
1476,Code_lamp,0.0016034672
