,Unnamed: 0,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,Title_en,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
65,65,61766,https://restado.de/baustoff/2-fluegelige-haustuer-mit-oberlicht/,2-flügelige Haustür mit Oberlicht,Türen & Zargen,Wohnungseingangstür,2023-01-09,1681516800000.0,"2-flügelige Haustür mit Oberlicht und Vollholzkassetten. Ein Türflügel ist feststellbar über einen großen Schieber unten. Eine Scheibe ist nur provisorisch eingebaut und hat einen kleinen Sprung. Aufhängung: Kloben Die Einbaumaße betragen gesamt ca. : Höhe:289 cm Breite:151 cm Die Tür findet sich in Regal 4/6.  Material: Pitch Pinie,Glas Farbe: weiß Höhe: 222,50 cm Breite: 151,00 cm Länge/Tiefe: 4,00 cm Gewicht: 138,00 kg  Lieferung nach Absprache.",Neuwertig,800€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},800.0,1.0,800.0,1.0,800€ / Stück,1 Stück verfügbar,1.0,8294400000.0,,-wing front door with skylight,Spandrel glass,Skylights,Pr_30_59_72_77,Other,"Door, Windows, Gates","Lighting columns, brackets and bollards",96.0,0.0
333,333,62222,https://restado.de/baustoff/schiebetuer-3-fluegelig-mit-oberlicht/,"Schiebetür, 3-flügelig mit Oberlicht",Türen & Zargen,Zimmertüren,2023-01-09,1681776000000.0,"Ein vierteiliges Türelement, bestehend aus drei Türelementen mit jeweils vier Kassetten: Das mittlere ist feststehend; rechts und links jeweils eine Schiebetür 84,5cmx201cm. Die im Originalaufbau vor und hinter dem Mittelteil 92,5cmx202cm geschoben werden konnten. Das passende Oberlicht misst 80cm x 266cm und ist mit Strukturglas gefüllt. Passende Schienen vorhanden. Regal 5/2.  Material: Holz,Glas Farbe: weiß Höhe: 281,00 cm Breite: 252,00 cm Länge/Tiefe: 3,50 cm  Lieferung nach Absprache.",Neuwertig,750€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},750.0,1.0,750.0,1.0,750€ / Stück,1 Stück verfügbar,1.0,8553600000.0,,"Sliding door , -wing with skylight",Spandrel glass,Skylights,Pr_30_59_72_77,Other,"Door, Windows, Gates","Lighting columns, brackets and bollards",99.0,0.0
503,503,62252,https://restado.de/baustoff/dachfenster-2/,Dachfenster,Fenster,Dachfenster,2023-02-09,1680220800000.0,"Klapp-Schwing-Fenster mit Kunststoffumhüllung speziell für Feuchträume geeignet, incl. Eindeckrahmen und Dämm-Set, Regal 13.  Material: Holz, Kunststoff, Gl Farbe: weiß, antrazit Baujahr: 2015 Höhe: 118,00 cm Breite: 78,00 cm Länge/Tiefe: 13,00 cm  Lieferung nach Absprache.",Gebraucht,380€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-28217 Bremen,,{},380.0,1.0,380.0,1.0,380€ / Stück,1 Stück verfügbar,1.0,4320000000.0,['https://restado.de/wp-content/uploads/products/2023/06/faf6e739-20220517_193846-rotated.jpg'],Skylight,Glass,Skylights,Pr_30_59_72_77,Other,Other,"Lighting columns, brackets and bollards",50.0,0.0
507,507,60394,https://restado.de/baustoff/dachfenster/,Dachfenster,Fenster,Dachfenster,2023-01-09,1676332800000.0,Zwei altes Holz Dachfenster zu verschenken. Maße 78x120cm 78x140cm,Gebraucht,0€ Paketpreis,2 Stück verfügbar,(2 Stück Mindestabnahme),D-31008 Elze,Velux,"{""Material Fensterflügel"": ""Holz"", ""Öffnungsart"": ""Schwingfenster"", ""Material Aussenabdeckung"": ""Holz"", ""Fensterbreite (cm)"": ""78"", ""Fensterhöhe (cm)"": ""120""}",0.0,2.0,0.0,2.0,0€ Paketpreis,2 Stück verfügbar,1.0,3110400000.0,[],Skylight,Glass,Skylights,Pr_30_59_72_77,Other,Other,"Lighting columns, brackets and bollards",36.0,0.0
520,520,6174,https://restado.de/baustoff/oberlicht-2/,Oberlicht,Fenster,Dachfenster,2023-01-09,1677628800000.0," Breite:  148,50 cm Höhe:  48,00 cm Länge/Tiefe:    Gewicht / Stk.:    Baujahr (ca.):  1980 Material:  Holz Farbe:  wei0 Verfügbar ab: sofort", gut,45€ / Stk.,1 Stk. verfügbar,(1 Stk. Mindestabnahme),gut,,{},45.0,1.0,45.0,1.0,45€ / Stk.,1 Stk. verfügbar,1.0,4406400000.0,[],Skylight,Glass,Skylights,Pr_30_59_72_77,Other,Other,"Lighting columns, brackets and bollards",51.0,0.0
522,522,5851,https://restado.de/baustoff/oberlicht/,Oberlicht,Fenster,Dachfenster,2023-02-24,1681948800000.0," Breite:  102,00 cm Höhe:  53,00 cm Länge/Tiefe:    Gewicht / Stk.:    Baujahr (ca.):  1940 Material:  Holz Farbe:  beige Verfügbar ab: sofort", gut,45€ / Stk.,1 Stk. verfügbar,(1 Stk. Mindestabnahme),gut,,{},45.0,1.0,45.0,1.0,45€ / Stk.,1 Stk. verfügbar,1.0,4752000000.0,[],Skylight,Glass,Skylights,Pr_30_59_72_77,Other,Other,"Lighting columns, brackets and bollards",55.0,0.0
3538,3538,6176,https://restado.de/baustoff/oberlicht-3/,Oberlicht,Fenster,Dachfenster,2023-07-27,," Breite:  83,30 cm Höhe:  34,50 cm Länge/Tiefe:    Gewicht / Stk.:    Baujahr (ca.):  1950 Material:  Holz Farbe:  schwarz Verfügbar ab: sofort", gut,40€ / Stk.,,(1 Stk. Mindestabnahme),gut,,{},40.0,,40.0,,,,0.0,,[],Skylight,Glass,Skylights,Pr_30_59_72_77,Other,Other,"Lighting columns, brackets and bollards",,
