,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
910,117849,https://restado.de/baustoff/schiebetueren/,schiebetüren,Fenster,Sonstiges·,2023-01-09,1677283200000.0,"Neues Kunststofffenster Balkon Element (Türe und Festteil)Schiebe- Kipptüre 3fach verglast.Maße: 2,73 m breit, 2,275 m hoch. Orginal verpackt wegen Vermessungsfehler zu verkaufen.Die Fenster waren noch nicht eingebaut sind absolut neu.",Neu,1.200€ (VB) / Stück,4 Stück verfügbar,(1 Stück Mindestabnahme),D-96199 Zapfendorf,Bayerwald,"{""Materialart"": ""Kunststoff"", ""Farbe"": ""weiß""}",1200.0,4.0,1200.0,4.0,1.200€ (VB) / Stück,4 Stück verfügbar,1.0,4060800000.0,['https://restado.de/wp-content/uploads/products/2022/12/a0338985-20221220_100754-scaled.jpg'],Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,47.0,0.0
911,116749,https://restado.de/baustoff/hebeschiebetuer-4/,Hebeschiebetür,Fenster,Sonstiges·,2023-01-09,1676764800000.0,"Rahmenbreite: 2980mm, Rahmenhöhe: 2335mm,  Breitenteilung auf Kämpfermitte: 1490/1490, Rahmensystem: Normaler Rahmen, Einbaufelder: FIX/IF, Fixteil: Einbau: 3-fach 48mm besch. Klarglas 4bESG- PlanithermOne/18Kr/4/18Kr/b4ESG-PlanithermOne(0.4W/mZK,48Y- I IF Flügel: Hebeschiebetür (HST) Griffseite: Rechts Einbau: 3-fach 48mm besch. Klarglas AbESG- PlanithermOne/18Kr/4/18Kr/b4ESG-PlanithermOne(0.4W/m2K,48Y- I, Element Ausführung: Futterleiste/Bauanschluss:BodenanschlussprofilPUR Hartschaumplatte Höhe beschnitten (100PB) Extras: Farbe Verglasungsdichtung innen: Hellgrau, Farbe Verglasungsdichtung außen: Hellgrau, vorgebohrt f. Dübelmontage 3-seitig (91) Meereshöhe bis 700 m Transport: Container, dB-Wert (gemäß Leistungserklärung): nicht definiert Uw-Wert (gemäß Leistungserklärung): 0.68 W/m2K  Nur Selbstabholer! Kein Versand!",Neu,5.900€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-85406 Zolling,Internorm,"{""Materialart"": ""Kunststoff"", ""Farbe"": ""Weiß""}",5900.0,1.0,5900.0,1.0,5.900€ (VB) / Stück,1 Stück verfügbar,1.0,3542400000.0,['https://restado.de/wp-content/uploads/products/2022/11/77e57adb-db513f98-8f7b-482f-841e-ce30b9792693.jpeg'],Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,41.0,0.0
912,111948,https://restado.de/baustoff/kunsstofffenster-2/,Kunsstofffenster,Fenster,Sonstiges·,2023-01-09,1677628800000.0,Mit Rollladen und allen Belegen,Neu,1€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-72622 Nürtingen,,"{""Materialart"": ""Kunststoff"", ""Farbe"": ""Weiß""}",1.0,1.0,1.0,1.0,1€ (VB) / Stück,1 Stück verfügbar,1.0,4406400000.0,"['https://restado.de/wp-content/uploads/products/2022/08/39264aa0-7c4e9641-3ed9-4044-94c6-aa26ea18f745-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/08/51a33b82-a8dc718f-bdc2-4998-81db-03b22842b74b.png', 'https://restado.de/wp-content/uploads/products/2022/08/00beddff-d61fe25e-4ee4-428d-b1a3-149166502f11-scaled.jpeg']",Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,51.0,0.0
913,110500,https://restado.de/baustoff/schueco-pvc-balkontuer-fenstertuer/,Schüco Balkontür / Fenstertür,Fenster,Sonstiges·,2023-01-09,1677283200000.0,"1 Stck. Balkon-Terrassentür - Neu -PVC dunkelgrau einbaufertig Fenster/Fenstertür Dreh-Kipp , links für Balkon oder Terasse -neu -einbaufertig bj 12/20 System Schüco CT 70 / PVC / Bautiefe 70 mm B x H in mm : 980 x 2235 ( Rahmenmaß) 2- fach Iso -Sicherheitsverglasung ,Ug 1.0 Farbe : DB 703 dunkelgraumetallic Innen für Fenstergriff vorgerichtet , Außen Griffschale silberfarben Preis pro Stck. 520,00 € 2 Stck. gesamt verfügbar Barzahlung bei Abholung Privatverkauf -keine Rücknahme-",Neu,520€ (VB) / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-17235 Neustrelitz,Schüco,"{""Materialart"": ""PVC /Kunststoff"", ""Farbe"": ""dunkelgrau metallic""}",520.0,2.0,520.0,2.0,520€ (VB) / Stück,2 Stück verfügbar,1.0,4060800000.0,"['https://restado.de/wp-content/uploads/products/2022/08/acbd872f-img_7493.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/e0f761e9-img_7491.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/12b69d1b-img_7494.jpg']",Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,47.0,0.0
914,110496,https://restado.de/baustoff/isolierverglasung-2/,Isolierverglasung,Fenster,Sonstiges·,2023-01-09,1677024000000.0,"Isolierverglasung 2 Fach Sicherheitsglas Ug 1.0 VSG 6 0,38 Folie/Swisspacer Advance schwarz 16 mm/ VSG 6 ,038 Foilie = 28 mm stark  1 Stck. Breite x Höhe in mm : 616 x 1696 ca. 34 kg",Neu,48€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-17235 Neustrelitz,Saint Gobain Climaplus one,"{""Materialart"": ""Iso Ug 1.0 /2 fach 6 mm VSG 0,38 Folie /28 mm stark"", ""Farbe"": ""klar""}",48.0,1.0,48.0,1.0,48€ / Stück,1 Stück verfügbar,1.0,3801600000.0,['https://restado.de/wp-content/uploads/products/2022/08/6106dc91-img_7495.jpg'],Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,44.0,0.0
915,110239,https://restado.de/baustoff/isolierverglasung/,Isolierverglasung,Fenster,Sonstiges·,2023-01-09,1677974400000.0,"Herstellung 09/2020 Semco / Energy kr/ 3-fach /Ug 0.6 / Füllungsgas Krypton 90% / ASH TGI schwarz 2 x 8 mm 6 Stck. B x H in mm : 844 x 2148 Float4/Float 4/VSG 6 0,38/ 30 mm 1 Stck. B x H in mm : 724 x 934 Float4/Float 4/Float 4/ 28 mm 1 Stck. B x H in mm : 977 x 314 Float4/Float 4/Float 4/ 28 mm",Neu,390€ (VB) / Paket,1 Paket verfügbar,(1 Paket Mindestabnahme),D-17235 Neustrelitz,Semco,"{""Materialart"": ""Isolierverglasung Semco Energy Kr Ug 0.6 /3- fach /28 -30 mm stark/ Kryptonfüllung"", ""Farbe"": ""klar""}",390.0,1.0,390.0,1.0,390€ (VB) / Paket,1 Paket verfügbar,1.0,4752000000.0,"['https://restado.de/wp-content/uploads/products/2022/08/a6842051-img_7496.jpg', 'https://restado.de/wp-content/uploads/products/2022/07/f77eb538-img_7495.jpg']",Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,55.0,0.0
916,107167,https://restado.de/baustoff/flexfolie-innen-der-firma-illbruck/,Flexfolie Innen der Firma Illbruck,Fenster,Sonstiges·,2023-03-16,1682553600000.0, ,Neu,50€ (VB) / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-16775 Gransee,,{},50.0,1.0,50.0,1.0,50€ (VB) / Stück,1 Stück verfügbar,1.0,3628800000.0,['https://restado.de/wp-content/uploads/products/2022/06/847956e7-35272.jpg'],Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,42.0,0.0
917,106845,https://restado.de/baustoff/gelbrot-drainage-abdichtungsbahn-240-mm/,gelbrot Drainage Abdichtungsbahn mm x m,Fenster,Sonstiges·,2023-01-09,1677456000000.0,https://www.kontex-drainage-system.de/,Neu,100€ / Stück,2 Stück verfügbar,(1 Stück Mindestabnahme),D-36129 Gersfeld,Kontex®,{},100.0,2.0,100.0,2.0,100€ / Stück,2 Stück verfügbar,1.0,4233600000.0,['https://restado.de/wp-content/uploads/products/2022/06/35b1e84f-329b-479d-9210-b3f373852a45.jpg'],Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,49.0,0.0
918,105793,https://restado.de/baustoff/bleiglasfenster/,Bleiglasfenster,Fenster,Sonstiges·,2023-01-09,1677283200000.0,"die einzelnen Scheiben sind etwa 68 mal 127 cm groß, die hellen Glasflächen sind strukturiert, ein rötliches Segment weißt Sprünge auf; die Fenster ohne Rahmen stammen aus einer historischen Villa im Umland von Florenz",Gebraucht,1.000€ (VB) Paketpreis,4 Stück verfügbar,(4 Stück Mindestabnahme),D-85658 Egmating,nicht bekannt,"{""Materialart"": ""Bleiglas"", ""Farbe"": ""bunt""}",1000.0,4.0,1000.0,4.0,1.000€ (VB) Paketpreis,4 Stück verfügbar,1.0,4060800000.0,"['https://restado.de/wp-content/uploads/products/2022/05/7fa31346-20220523_142842.jpg', 'https://restado.de/wp-content/uploads/products/2022/05/1c550853-20220523_142815.jpg', 'https://restado.de/wp-content/uploads/products/2022/05/545c727e-20220522_162109.jpg']",Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,47.0,0.0
919,105799,https://restado.de/baustoff/bleiglasfenster-2/,Bleiglasfenster,Fenster,Sonstiges·,2023-01-09,1677110400000.0,"die Glasfelder sind an den Kanten facettiert, ein Glasfeld weißt an einer Kante zum Oval hin Absprünge auf; die Scheiben stammen aus einer historischen Villa im Umland von Florenz",Gebraucht,240€ (VB) Paketpreis,2 Stück verfügbar,(2 Stück Mindestabnahme),D-85658 Egmating,nicht bekannt,"{""Materialart"": ""Bleiglas"", ""Farbe"": ""farblos""}",240.0,2.0,240.0,2.0,240€ (VB) Paketpreis,2 Stück verfügbar,1.0,3888000000.0,['https://restado.de/wp-content/uploads/products/2022/05/a0b63b98-20220522_161944.jpg'],Pisé,Trellises,Pr_45_63_64_90,Openings,"Covering, Finish",Other,45.0,0.0
