,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
2392,122054,https://restado.de/baustoff/dekodeck-dachschalungsprofile-anthrazit/,Dekodeck Dachschalungsprofile Anthrazit,Fassade,Fassadenverkleidung,2023-01-09,,6 Profile DD201 dekotop in Anthrazit genarbt RAL 7016 je 6000 mm lang. Verlegebild in Nut-Feder-Optik V-Fuge 100 mm. Deckbreite 200 mm Profilbreite 215 mm Profilhöhe 17 mm,Neu,252€ (VB) Paketpreis,6 Stück verfügbar,(6 Stück Mindestabnahme),D-33154 Salzkotten,,"{""Material"": ""Kunststoff""}",252.0,6.0,252.0,6.0,252€ (VB) Paketpreis,6 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/03/c297fac2-00e2be50-1b04-4cae-92cb-10fec4710ab3-scaled.jpeg'],Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,,0.0
2393,121724,https://restado.de/baustoff/mammut-pvc-kunststoff-paneele/,Mammut Kunststoff Paneele,Fassade,Fassadenverkleidung,2023-01-09,,"Verkauft werden PVC Kunststoff Paneelen Hersteller ""Mammut"", Farbe weiss, Menge: 144 qm, das sind 120 Paneelen, 24 Pakete, 1 Paket= 5 Stk. Masse: 6000 x 200 x 17 mm  Preis ist verhandelbar!  Dank seiner Schlüsseleigenschaften wie Wartungsfreiheit und lange Nutzungsdauer ist es eine perfekte Alternative zu Holz. Kunststoffdielen werden hauptsächlich im Außenbereich (Dachuntersichten, Dachluken, Fassaden, Giebel usw.) sowie im Innenbereich (insbesondere Wandverkleidungen) verwendet. Dielen sind UV-stabil und können daher in der Sonne verwendet werden.  Da es ein Sonderpreis ist, können wir keine Garantie und Rückgaberecht gewähren.",Neu,170€ (VB) / Paket,24 Paket verfügbar,(1 Paket Mindestabnahme),D-46446 Emmerich,,"{""Material"": ""Kunststoff""}",170.0,24.0,170.0,24.0,170€ (VB) / Paket,24 Paket verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/03/c8a54eec-img_4750-rotated.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/d6293ca7-img_4740-rotated.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/524313a1-img_4741-rotated.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/37cc89cc-img_4749-rotated.jpg']",Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,,0.0
2394,120465,https://restado.de/baustoff/raffstoren-z90-lamellen-600mm-x-600mm-aussenjalousien/,Raffstoren Lamellen mm x mm Außenjalousien,Fassade,Fassadenverkleidung,2023-01-09,1689811200000.0,"- Fassadenjalousien zeichnen sich durch ihre einfache Handhabung aus. Vollautomatisch bewegliche Lamellen ermöglichen die Steuerung des Lichteinfalls bei unterschiedlichen Neigungswinkeln.  - Die Struktur besteht aus dickem, stranggepresstem Aluminium, so dass sich das Produkt durch seine Langlebigkeit auszeichnet und keine Wartung erfordert. Außerdem ist die Struktur in allen RAL-Farben pulverbeschichtet.  Spezifikationen für Jalousien:  - Maximale Breite: 450cm - Maximale Höhe: 350cm - Exklusives und modernes Design, unterstützt durch eine präzise und ästhetische Verarbeitung jedes einzelnen Elements. - Das Raster zeichnet sich durch eine hohe Witterungsbeständigkeit aus. - Einstellung des Neigungswinkels der beweglichen Klingen dank Elektroantrieb + Schalter. - Pulverbeschichtete Konstruktion aus langlebigem stranggepresstem Aluminium in einer RAL-Farbe. - Zinklegierung und Aluminiumzapfen. - Sonnenschutzsystem. - Lamellen, die mit einem Profil nachgerüstet sind, das das System beim Schließen zum Schweigen bringt. - Z-förmige Latten bieten eine größere Finsternis.   Der in der Anzeige genannte Preis bezieht sich auf die Abmessungen: 600mm (Breite) x 600m (Höhe) inkl. Elektroantrieb aber ohne Blenden und weiteren Zubehör  Zusammenarbeit mit Unternehmen auch möglich",Neu,250€ / Stück,30 Stück verfügbar,(1 Stück Mindestabnahme),D-79106 Freiburg im Breisgau,,"{""Material"": ""Metall""}",250.0,30.0,250.0,30.0,250€ / Stück,30 Stück verfügbar,1.0,16588800000.0,"['https://restado.de/wp-content/uploads/products/2023/02/f4632897-z90-fsm71319-bo-typ4-orto_1.png', 'https://restado.de/wp-content/uploads/products/2023/02/8d07333c-s-l1600-0.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/7f967992-z90.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/1e77c8a3-f3b6-49f4-b20d-93ee8e469f04.jpg']",Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,192.0,0.0
2395,119464,https://restado.de/baustoff/fassade-daemmung-energie-sparen-echte-alte-gebrauchte-back-steine-ziegelsteine-nostalgischer-look/,Fassade Dämmung Energie sparen echte alte gebrauchte Back Steine,Fassade,Fassadenverkleidung,2023-01-09,,"Nachhaltig, Klimaneutral, formschön, trendig  Unsere Antikriemchen werden aus original historischen Backsteinen,  vom Handrückbau über 100 Jahre alter Ziegelgebäuden, aus regionalen Rückbauvorhaben, geschnitten   Die glatten Innenschnitte mit natursteinartigem Design  werden mit einer Steintrennmaschine aufgeschnitten.   Preis je 1 m², incl. dt. MwSt. 19 %, ab 100 m² Bestellmenge.  Ergiebigkeit 52 Stck/ m².  Maße: 25x6,5x2 cm  Transportkosten auf Anfrage.   Bezugnahme auf Art-Nr: Rm rt glatt Rad 11-22  Antik-Stein auch auf Facebook, Pinterest & youtube",Gebraucht,39€ / m²,500 m² verfügbar,(100 m² Mindestabnahme),D-06120 Halle (Saale),,{},39.0,500.0,39.0,500.0,39€ / m²,500 m² verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/01/b2702a6e-collage-herstellung-deutsch.jpg', 'https://restado.de/wp-content/uploads/products/2023/01/500241eb-urano-09-28-22-rm-rt-bunt-v3-2.jpg', 'https://restado.de/wp-content/uploads/products/2023/01/5a2004de-vk-176-21-rm-preussisch-rado-21-4.jpg', 'https://restado.de/wp-content/uploads/products/2023/01/6c039a4a-urano-09-28-22-rm-rt-bunt-v3.jpg', 'https://restado.de/wp-content/uploads/products/2023/01/be829244-rm-glatt-rot-doelau.jpg', 'https://restado.de/wp-content/uploads/products/2023/01/41516d08-rm-glatt-rot-doelau-4.jpg', 'https://restado.de/wp-content/uploads/products/2023/01/fb43902b-vk-127-31-5-21-rm-rt-pruskje-160-qm-2.jpg']",Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,,0.0
2396,119279,https://restado.de/baustoff/ziegel-abc-nordic-2/,Ziegel Nordic,Fassade,Fassadenverkleidung,2023-01-09,,"*** ZIEGEL NEU GEDACHT ***  Zum Verkauf steht ein besonders extravaganter Ziegel, der sich sowohl für die Fassade, für das Dach, als auch für den Innenraum eignet. Durch seine überlappende Montage erzeugt der Ziegel einen modernen und gleichzeitig dennoch zurückhaltenden Look, der sich sehr gut in die Umgebung einfügt.   Der Ziegel ist  - farbecht - frostwiderstandsfähig - diffusionsoffen - witterungsbeständig - Graffiti-resistent - Brandverhalten: Euroklasse A1 - voll recycelbar - aus natürlichen Rohstoffen  und eignet sich für den Einbau an einer hinterlüfteten Fassade bzw. Dach. Dafür notwendig ist eine Unterkonstruktion aus einer horizontalen Lattung, in welche die Ziegel einzeln mit 2 Schrauben befestigt werden.   Es handelt sich um eine Restmenge von 323 m², verpackt in 15 Paletten, die bei einem Bauvorhaben in Heidelberg übrig geblieben sind. Die Speditionskosten können bei näherem Interesse ermittelt werden.  Für technische Fragen oder weitere Auskünfte sind wir gerne behilflich.   83€/m² zzgl. MwSt. VB gesamte Menge: 26.809,00€ zzgl. MwSt. VB  (Fotograf: Thilo Ross)",Neu,83€ (VB) / m²,323 m² verfügbar,(200 m² Mindestabnahme),D-69123 Heidelberg,,"{""Material"": ""Keramikziegel""}",83.0,323.0,83.0,323.0,83€ (VB) / m²,323 m² verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/01/6f525af5-220920_iba_07_thadden_b_14844-p_web.jpg', 'https://restado.de/wp-content/uploads/products/2023/01/2b8c02a1-220918_iba_07_thadden_b_14493_web.jpg']",Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,,0.0
2397,117698,https://restado.de/baustoff/verkleidungspaneel-270m-grau/,"Verkleidungspaneel , m grau",Fassade,Fassadenverkleidung,2023-01-09,1673568000000.0,,,,,,,,,,,,,,,1.0,345600000.0,['https://restado.de/wp-content/uploads/products/2022/12/25683cc1-b10junior-grau.jpg'],Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,4.0,
2398,117694,https://restado.de/baustoff/verkleidungspaneel-270m-weiss/,"Verkleidungspaneel , m weiss",Fassade,Fassadenverkleidung,2023-01-09,1673222400000.0,,,,,,,,,,,,,,,0.0,0.0,['https://restado.de/wp-content/uploads/products/2022/12/3e6e5195-b10junior-weiss.jpg'],Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,0.0,
2399,117677,https://restado.de/baustoff/verkleidungspaneel-grau/,Verkleidungspaneel m grau,Fassade,Fassadenverkleidung,2023-01-09,1673481600000.0,,,,,,,,,,,,,,,1.0,259200000.0,"['https://restado.de/wp-content/uploads/products/2022/12/23f69dfd-grau.png', 'https://restado.de/wp-content/uploads/products/2022/12/2b1a5873-b25-jumbo_small.jpg']",Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,3.0,
2400,117672,https://restado.de/baustoff/verkleidungspaneel-dekor-golden-oak/,Verkleidungspaneel m Dekor golden oak,Fassade,Fassadenverkleidung,2023-01-09,1674432000000.0,,,,,,,,,,,,,,,1.0,1209600000.0,['https://restado.de/wp-content/uploads/products/2022/12/c1725b64-goldenoak.png'],Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,14.0,
2401,117578,https://restado.de/baustoff/baukulit-vox-verkleidungspaneel-jumbo-16-mm-stark/,Verkleidungspaneel m grau,Fassade,Fassadenverkleidung,2023-01-09,1673913600000.0,,,,,,,,,,,,,,,1.0,691200000.0,"['https://restado.de/wp-content/uploads/products/2022/12/7f364cbd-b25-jumbo_small.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/88a2d6f0-grau.png']",Sitka spruce,Wardrobes,Pr_40_30_87_96,Furnishings,Furnishings,Sanitary fittings and accessories,8.0,
