,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
2730,121279,https://restado.de/baustoff/wedi-sanoasa-ecksitz-groesse-m/,wedi Sanoasa Ecksitz Größe,Innenausbau,Trockenbau,2023-04-08,1697760000000.0,Sanoasa Ecksitz  Die Innovation steckt im Detail. Mit dem wedi Ecksitz in puristisch dreieckiger Form bietet sich eine gute Gelegenheit zur persönlichen Wohlfühl-Pause unter der Dusche.  Der wedi Sanoasa Ecksitz ist ein freitragendes Sitzelement zur individuellen Verfliesung. Er bietet generationsübergreifenden Mehrwert und ist durch seine kompakte Form auch optimal in kleinen Duschen einsetzbar. Die Montage kann sowohl auf dem rohen Untergrund wie auch nachträglich auf dem fertigen Fliesenbelag erfolgen.  • Wasserdicht • Sehr stabil • Geringes Gewicht • Einfache und schnelle Montage • Leicht nachrüstbar  600 x 300 x 100 mm,Neu,"106,50€ / Stück",2 Stück verfügbar,(1 Stück Mindestabnahme),D-75443 Ötisheim,wedi,{},106.5,2.0,106.5,2.0,"106,50€ / Stück",2 Stück verfügbar,1.0,16848000000.0,['https://restado.de/wp-content/uploads/products/2023/02/18fc931a-sanoasaecksitz600-1_9756-scaled.jpg'],Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",195.0,0.0
2731,121263,https://restado.de/baustoff/wedi-sanwell-nische-30-60-rahmenflansch-100-mm-wandelement-fuer-individuelle-verfliesung/,"wedi Sanwell Nische / Rahmenflansch , mm , Wandelement für i…",Innenausbau,Trockenbau,2023-01-09,1690156800000.0,"Die wedi Sanwell Nische ist ein werkseitig vorgefertigtes Wandelement für die individuelle Verfliesung. Sie ist wasserdicht, ein aufwendiges Konstruieren und Abdichten ist nicht mehr notwendig.  Dabei sind die wedi Sanwell Nischenlösungen zugleich praktisch und ästhetisch. Ihre großzügige Formgebung unterstreicht den extravaganten Charakter in einem Bad und dient zudem als bequeme Ablagefläche.  Besonders im kleineren Gästebad bieten sie Extraplatz für eine Vielzahl von Duschutensilien oder persönlichen Dekorationsideen.",Neu,123€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-75443 Ötisheim,wedi,{},123.0,1.0,123.0,1.0,123€ / Stück,1 Stück verfügbar,1.0,16934400000.0,['https://restado.de/wp-content/uploads/products/2023/02/aa9b39f0-sanwellnische3060_9768-scaled.jpg'],Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",196.0,0.0
2732,121222,https://restado.de/baustoff/glaswolle-wlg-032-dichte-ca-28-kg-m3/,"Glaswolle , Dichte ca . kg/m",Innenausbau,Trockenbau,2023-01-09,1673654400000.0,,,,,,,,,,,,,,,1.0,432000000.0,['https://restado.de/wp-content/uploads/products/2023/02/52b51d09-img-20230222-wa0004.jpg'],Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",5.0,
2733,120897,https://restado.de/baustoff/steicofloor-holzfaserdaemmplatten-mit-verlegeleisten/,STEICOfloor Holzfaserdämmplatten mit Verlegeleisten,Innenausbau,Trockenbau,2023-01-09,1673481600000.0,,,,,,,,,,,,,,,1.0,259200000.0,"['https://restado.de/wp-content/uploads/products/2023/02/aabbd5e7-20230211_171832_resized.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/eb698617-20230211_171832_resized.jpg']",Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",3.0,
2734,119819,https://restado.de/baustoff/vox-scheibenputz-1mm/,Scheibenputz mm,Innenausbau,Trockenbau,2023-01-09,,"Einsatzbereiche: THERMAVOX DECO 307X kann als Endbeschichtung auf Zementbasis-Feinputz und Wärmedämmsysteme im Freien aufgetragen werden. Das Produkt eignet sich auch für den Einsatz an Innenwände zur dekorative Zwecke. Das Produkt wird als Beschichtungsputz auf Konstruktionselementen verwendet und hat eine hohe Haftkraft.   Eigenschaften:  Helligkeit --> Klasse G3 Trockenschichtdicke --> Klasse E5 Korngröße --> Klasse S3 Wasserdampf-Übertragungsrate --> Klasse V1 Wasserdurchlässigkeitsrate --> Klasse W3 Crack Bridging --> Klasse AO Kohlendioxiddurchlässigkeit --> Klasse C0 Reaktion auf Feuer --> A1 POT Leben --> 2 Stunden Abdeckung --> 2-3 KG / 1 m2 Mischungsverhältnis --> 5,75- 7 Liter Wasser für eine 25 KG Verpackung Druckfestigkeit --> 3,5 - 7,5 N/mm2 Bond-Strength --> ≥ 0,45 N/mm2 Wasseraufnahme -->≤0,40 KG/m2dk0,5 Wasserdampfdurchlässigkeit --> µ5/20 Wasserleitfähigkeit -->≤ 0,47 W/m.k  Sack Inhalt: 25 Kg",Neu,9€ / Stück,166 Stück verfügbar,(1 Stück Mindestabnahme),D-78224 Singen,,"{""Inhalt"": ""25 kg"", ""Verkaufseinheit"": ""Sack""}",9.0,166.0,9.0,166.0,9€ / Stück,166 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/02/454ccc2c-img_3815.jpeg', 'https://restado.de/wp-content/uploads/products/2023/02/065b2037-6b52-40e2-ad4a-ec300cae46ae.jpeg']",Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,0.0
2735,119825,https://restado.de/baustoff/vox-armierungsgewebe/,Armierungsgewebe,Innenausbau,Trockenbau,2023-01-09,,Flächengewicht 160 g/m² Maschenweite: ca. 4 x 4 mm 1m x 50m (50m²)  PUTZGEWEBE AUßEN & INNEN - Das große Glasfasergewebe ist verrottungsfest & dauerelastisch und kann somit ideal als Innenputzgewebe oder Armierungsgewebe für den Außenputz verwendet werden.,Neu,39€ / Stück,9 Stück verfügbar,(1 Stück Mindestabnahme),D-78224 Singen,VOX,{},39.0,9.0,39.0,9.0,39€ / Stück,9 Stück verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/02/5c9e13b2-0c21-4cbd-9714-0d3af1133b41.jpeg'],Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,0.0
2736,119105,https://restado.de/baustoff/randdaemmstreifen-fuer-gigafloor-bodensysteme-43-stck/,"Randdämmstreifen für Gigafloor Bodensysteme , Stck ganz , neu",Innenausbau,Trockenbau,2023-07-03,,Randdämmstreifen 13 x 100 mm - 1200 mm lang,Neu,0€ (VB) Paketpreis,43 Stück verfügbar,(43 Stück Mindestabnahme),D-70197 Stuttgart,,{},0.0,43.0,0.0,43.0,0€ (VB) Paketpreis,43 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/01/8c8b69e1-20221004_182033-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2023/01/f5caeff9-30-221004_181940-scaled.jpg']",Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,0.0
2737,119130,https://restado.de/baustoff/esb-platte-osb-alternative/,Platte Alternative,Innenausbau,Trockenbau,2023-01-09,,3 Palette 25mm Nut und Federplatten aus Ökologischem OSB,Neuwertig,15€ (VB) / m²,138 m² verfügbar,(1.138 m² Mindestabnahme),D-74343 Sachsenheim,ELKA,{},15.0,138.0,15.0,138.0,15€ (VB) / m²,138 m² verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/01/9a535e42-08e8-48ad-9d1a-e19abf0e1600.jpg'],Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,0.0
2738,118387,https://restado.de/baustoff/bewegungsfugenprofil-magic-corner/,Bewegungsfugenprofil Magic Corner,Innenausbau,Trockenbau,2023-01-09,, ,Neu,28€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-09128 Chemnitz,Catnic ,"{""Länge (mm)"": ""25m"", ""Profilart"": ""Flexibles Eckprofil"", ""Einsatzort"": ""Decke""}",28.0,1.0,28.0,1.0,28€ / Stück,1 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/01/e0fdf2fe-image_e90ee003-c50d-40ac-8ea2-391accc3248b-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2023/01/1be61602-image_e90ee003-c50d-40ac-8ea2-391accc3248b-scaled.jpg']",Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,0.0
2739,117823,https://restado.de/baustoff/knauf-protektorrichter-cw-trockenbauprofile-75-50-laenge-gemischt/,"Knauf , Protektor , Richter Trockenbauprofile / Länge gemischt",Innenausbau,Trockenbau,2023-01-09,,"CW Trockenbauprofile 75 /50 wegen Lagerräumung Komplette Palette wie auf den Bildern zu sehen, zum Super Preis",Neuwertig,333€ / Palette,1 Palette verfügbar,(1 Palette Mindestabnahme),D-71334 Waiblingen,,"{""Länge (mm)"": ""2,39 - 2,75"", ""Breite (mm)"": ""75 mm"", ""Profilart"": ""CW-Profil"", ""Einsatzort"": ""Wand""}",333.0,1.0,333.0,1.0,333€ / Palette,1 Palette verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/12/5ad8ee35-5a088b08-42ec-42ee-b951-434cdc2f1471-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/12/e6785bae-57ceec9b-e7da-40e7-aad2-9efc5fdab2ef-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/12/ade52827-274f387b-dad0-476d-bbb3-1ba34e59d456-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/12/1c250e9d-61d1adae-abf2-4d32-a748-18dce5290a64-scaled.jpeg']",Granule,Scagliola,Pr_35_31_64_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,0.0
