,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
2555,121949,https://restado.de/baustoff/teppichfliesen-2/,Teppichfliesen,Innenausbau,Bodenbeläge,2023-01-09,1673827200000.0,,,,,,,,,,,,,,,1.0,604800000.0,['https://restado.de/wp-content/uploads/products/2023/03/077c5c43-img_0485-scaled.jpg'],Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,7.0,
2556,120990,https://restado.de/baustoff/tensa-2-0-vinyl-boden/,. Vinyl Boden,Innenausbau,Bodenbeläge,2023-01-09,,Siehe Bilder,Neuwertig,5€ (VB) / m²,10.000 m² verfügbar,(200 m² Mindestabnahme),CH-8877 Quarten,DUPLEX,"{""Serie"": ""TENSA 2.0"", ""Dicke (mm)"": ""2,0"", ""Farbton"": ""siehe Bilder""}",5.0,10000.0,5.0,10000.0,5€ (VB) / m²,10.000 m² verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/02/d51747d7-photo-2023-01-10-11-41-22.jpg'],Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,,0.0
2557,120016,https://restado.de/baustoff/design-boden-vinyl-platten/,"Design- Boden , Vinyl Platten",Innenausbau,Bodenbeläge,2023-01-09,,Design Vinyl Platten LVT 30 zum Verkleben. Grösse 15.3x 91.5cm 657 Platten sind vorhanden Nutzschicht 0.3cm Design Holz Eiche,Neu,10€ (VB) / m²,90 m² verfügbar,(10 m² Mindestabnahme),D-42279 Wuppertal,JAB ANSTOETZ,{},10.0,90.0,10.0,90.0,10€ (VB) / m²,90 m² verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/02/351b46d5-image_25e9587c-0e3f-4ddb-a87a-18544b175b1b-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/03d3f37e-image_60f8652d-c251-4aca-967d-c6338b8e19fa-scaled.jpg']",Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,,0.0
2558,119422,https://restado.de/baustoff/ausgleichsmasse/,Ausgleichsmasse,Innenausbau,Bodenbeläge,2023-01-09,,"Verkaufe ausgleichsmasse für den Innenbereich als Untergrund für zu verlegende Fußböden. Die Masse ist vom Fachhändler und wir haben sie übrig. Insgesamt stehen 21 Sack a 25 kg zum Verkauf. Die Masse wird einfach mit Wasser angemischt. Pro Sack hätte ich gerne 28 €, alles zusammen für 575 € abzugeben. Bei Fragen gerne melden. Da Privatverkauf keine Gewährleistung oder Garantie",Neu,26€ (VB) / Stück,21 Stück verfügbar,(1 Stück Mindestabnahme),D-24214 Gettorf,Uzin ,{},26.0,21.0,26.0,21.0,26€ (VB) / Stück,21 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2023/01/f94542cb-0073841b-d005-4627-9cfb-48e0a92594be-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2023/01/0f7d520e-233d2e16-7d76-4915-97ea-3868e6f92c14-scaled.jpeg']",Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,,0.0
2559,118983,https://restado.de/baustoff/bauwerk-villapark-kollektion-1-stab-2-schicht-landhausdiele/,"Bauwerk Villapark Kollektion , Stab / Schicht Landhausdiele",Innenausbau,Bodenbeläge,2023-01-09,,"1 Stab / 2 Schicht Landhausdiele von Bauwerk Villapark Kollektion Maße: 9,5 x 190 x 2100 mm Nutzschicht: ca. 2,5 mm Holzart: Eiche Burro, 46 Oberfläche: gebürstet, eingefärbt, strukturiert, 2 V gefast und matt versiegelt Holz aus kontrollierter Herkunft",Neu,8.880€ (VB) Paketpreis,148 m² verfügbar,(148 m² Mindestabnahme),D-55122 Mainz,Bauwerk Villapark,"{""Oberfläche"": ""Versiegelt"", ""Holzart"": ""Eiche"", ""Für Fussbodenheizung geeignet"": ""Ja"", ""Verlegeart"": ""Landhausdiele"", ""Nutzschicht"": ""2,5 mm"", ""Aufbau"": ""2-Schicht""}",8880.0,148.0,8880.0,148.0,8.880€ (VB) Paketpreis,148 m² verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2023/01/9d4f9e38-parkett-2.jpeg'],Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,,0.0
2560,117564,https://restado.de/baustoff/dielenboden/,Dielenboden,Innenausbau,Bodenbeläge,2023-01-09,,Muss selbst ausgebaut werden,Gebraucht,250€ (VB) Paketpreis,10 m² verfügbar,(10 m² Mindestabnahme),D-72108 Rottenburg,,{},250.0,10.0,250.0,10.0,250€ (VB) Paketpreis,10 m² verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/12/3c424fe0-ce97445a-3746-4212-a67b-e756025f6841-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/12/83992b63-c60a51d4-2264-4731-b3b4-5ebb57f4f87e-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/12/e74df2d3-b7d1c15c-92ce-4f7b-8f2e-073456e70c4c-scaled.jpeg']",Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,,0.0
2561,116789,https://restado.de/baustoff/wineo-400-xl-comfort-oak/,Wineo Comfort Oak,Innenausbau,Bodenbeläge,2023-01-09,, ,Neu,570€ Paketpreis,38 m² verfügbar,(38 m² Mindestabnahme),D-59457 Werl,Wineo,{},570.0,38.0,570.0,38.0,570€ Paketpreis,38 m² verfügbar,0.0,,['https://restado.de/wp-content/uploads/products/2022/11/0008909e-wineo1.jpg'],Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,,0.0
2562,111688,https://restado.de/baustoff/planeo-goteneiche-klebevinyl/,Planeo Goteneiche Klebevinyl,Innenausbau,Bodenbeläge,2023-07-02,,"Planeo Klebevinyl Goteneiche. 12 Pakete je 3,34 Quadratmeter für insgesamt 40 Quadratmeter. Teilweise ist die Verpackung beschädigt, aber die Ware ist absolut neuwertig.  Preis verhandelbar.",Neuwertig,15€ (VB) / m²,40 m² verfügbar,(3 m² Mindestabnahme),D-32278 Kirchlengern,Planeo,{},15.0,40.0,15.0,40.0,15€ (VB) / m²,40 m² verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/08/8de6c980-16606676554097578069615401285623-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/4234af67-16606676748233429795085145977083-scaled.jpg']",Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,,0.0
2563,110323,https://restado.de/baustoff/viscoh-air-plus-trittschalldaemmung-fuer-laminat-parkett/,Viscoh Air Plus Trittschalldämmung für Laminat & Parkett,Innenausbau,Bodenbeläge,2023-01-09,,"Schnäppchen für Häuslebauer:  Viscoh Air Plus | Trittschalldämmung für Laminat & Parkett (bei mineralischen Untergründen) zum gleichen Preis, den wir im Juli 2021 gezahlt haben: 63,95 Euro pro Rolle. Es sind 4 ganze Rollen vorhanden.  Heutige Preise liegen bei 89,13 bis 77,50 Euro pro Rolle - Gehschallverbesserung von 30% - 20 dB Trittschallminderung - inkl. Alu-Fugendichtband - für Parkett, Laminat & Designbelägen mit Kork/HDF-Gegenzug auf mineralischen Untergründen",Neu,60€ / Stück,4 Stück verfügbar,(1 Stück Mindestabnahme),D-94163 Saldenburg,Viscoh Trittschalldämmung,{},60.0,4.0,60.0,4.0,60€ / Stück,4 Stück verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/08/7b9ba4e2-viscoh-air-plus_1.jpg', 'https://restado.de/wp-content/uploads/products/2022/07/cee9f2ce-20220712_155019.jpg']",Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,,0.0
2564,110218,https://restado.de/baustoff/vinyl-designboden-project-floors/,VInyl Designboden Project Floors,Innenausbau,Bodenbeläge,2023-01-09,,"Neuer Desingnerfußboden wurde während unseres Urlaubs verlegt. Leider wurde die Kommission vertauscht und ein falscher Fußboden geliefert. Dieser wurde sofort wieder hochgenommen und sachgemäß verpackt. Als Zugabe gibt es ca. 10,5 m² links bzw. rechts geschnittene Planken. Es handelt sich um click-Vinyl.",Neuwertig,900€ Paketpreis,50 m² verfügbar,(50 m² Mindestabnahme),D-37075 Göttingen,Project Floors SPC - CORE Collection 30 Vinyl Designplanken PW 4000-CO30,{},900.0,50.0,900.0,50.0,900€ Paketpreis,50 m² verfügbar,0.0,,"['https://restado.de/wp-content/uploads/products/2022/07/909b665a-20220727_191630-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/07/fef0f085-20220727_191607-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/07/3cea57db-20220706_180827-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/07/4152ce39-20220727_191723-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/07/77a9b0b4-20220706_180809-scaled.jpg', 'https://restado.de/wp-content/uploads/products/2022/07/de7d3301-20220706_180756-scaled.jpg']",Soil,Made ground,Pr_15_31_26_50,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Treads and landing units,,0.0
