,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
3076,110422,https://restado.de/baustoff/sigha-dielen-fixierung-fuer-terassenmontage-ca-300-st/,Sigha Dielen Fixierung für Terassenmontage ca st .,Garten & Freianlagen,Terrassenbeläge,2023-01-09,1690848000000.0,"Hallo die Verpackung ist alt, die Ware neuwertig.",Neu,100€ / Stück,1 Stück verfügbar,(1 Stück Mindestabnahme),D-24159 Kiel,SIGHA,{},100.0,1.0,100.0,1.0,100€ / Stück,1 Stück verfügbar,1.0,17625600000.0,['https://restado.de/wp-content/uploads/products/2022/08/7ec8c1a7-aca9-4cc7-9fae-be3634b70c3b.jpg'],Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,204.0,0.0
3077,109868,https://restado.de/baustoff/beton-terrassenplatte-anthrazit-50x50x5-hornbach/,Beton Terrassenplatte anthrazit xx Hornbach,Garten & Freianlagen,Terrassenbeläge,2023-01-09,1693008000000.0,"""Beton Terrassenplatte anthrazit mit Fase 50 x 50 x5 cm"" ursprünglich von Hornbach.",Neu,189€ (VB) / Palette,4 Palette verfügbar,(2 Palette Mindestabnahme),D-97892 Kreuzwertheim,Hornbach,"{""Länge (cm)"": ""50"", ""Breite (cm)"": ""50"", ""Plattendicke (cm)"": ""5""}",189.0,4.0,189.0,4.0,189€ (VB) / Palette,4 Palette verfügbar,1.0,19785600000.0,['https://restado.de/wp-content/uploads/products/2022/07/8a046b2e-photo_5384291682712928193_y.jpg'],Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,229.0,0.0
3078,108399,https://restado.de/baustoff/volfi-sk-v-404-dreh-stelzlager-fugenbreite4mm-90-160mm-verstellbar/,Volfi Dreh-Stelzlager Fugenbreite : mm -mm verstellbar,Garten & Freianlagen,Terrassenbeläge,2023-01-09,1688342400000.0,"Das SK-V ist ein stufenlos verstellbares Plattenlager zum Höhenausgleich. Das Stelzlager ist mehrteilig, bestehend aus Bodenplatte, gummierter Plattenauflage mit abbrechbaren Fugenstegen und Gewindeverstellung. Das Lager sollte auf einen festen, ebenen Untergrund gestellt werden und hat eine Fugenbreite von 4 mm bei 12 mm Fugenhöhe, Bodendurchmesser ca. 205 mm.  stufenlos verstellbar Bodenteller Ø 205 mm Zwischengewindestück Auflageplatte mit brechbarem Fugensteg 4/12 mm Fugenbreite Profiqualität SK-V 404, 90-160 mm verstellbar  Der Preis ist pro Stück/Stelzlager (6 Karton a 20 Stück vorhanden = 120 Stück).  Versandkosten € 9,95/Karton",Neu,5€ (VB) / Stück,120 Stück verfügbar,(20 Stück Mindestabnahme),D-34298 Helsa,Volfi,{},5.0,120.0,5.0,120.0,5€ (VB) / Stück,120 Stück verfügbar,1.0,15120000000.0,"['https://restado.de/wp-content/uploads/products/2022/07/fe5ee349-screenshot-2022-06-06-at-11-10-46-erstelle-jetzt-deine-kostenlose-anzeige.png', 'https://restado.de/wp-content/uploads/products/2022/07/34f914e3-screenshot-2022-06-06-110640.png']",Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,175.0,0.0
3079,107799,https://restado.de/baustoff/megawood-vario-1-stellfuesse/,Megawood Vario Stellfüße,Garten & Freianlagen,Terrassenbeläge,2023-01-09,1684886400000.0,"Höhenverstellbare Füße, Verstellbereich 40-143mm  Aufnahmen für die Unterkonstruktion von WPC Terassen, Länge (mm) 295, Breite 148,  Gewicht 2,73 kg. Pro Stück  Farbe: schwarz",Neu,522€ (VB) Paketpreis,58 Stück verfügbar,(58 Stück Mindestabnahme),D-51467 Bergisch Gladbach,Megawood,{},522.0,58.0,522.0,58.0,522€ (VB) Paketpreis,58 Stück verfügbar,1.0,11664000000.0,"['https://restado.de/wp-content/uploads/products/2022/06/516bf03b-7b29dbf3-095f-4e04-8cac-5dc72d89934e.jpeg', 'https://restado.de/wp-content/uploads/products/2022/06/d49cbf42-84ab9f14-6483-4c00-b2f4-97f7bbea6b9d.jpeg']",Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,135.0,0.0
3080,107966,https://restado.de/baustoff/megawood-hausanschluss-profil/,Megawood Hausanschluss Profil,Garten & Freianlagen,Terrassenbeläge,2023-01-09,1691020800000.0,Megawood Hausanschlussprofil silber  Länge (mm) 4000 Stärke 21 x 21 Material Aluminium  Inclusive Schaumstoffprofil Einsatz: Randmontage der WPC Dielen  Farbe: Silber ,Neu,"54,50€ (VB) / Stück",1 Stück verfügbar,(1 Stück Mindestabnahme),D-51467 Bergisch Gladbach,Megawood ,{},54.5,1.0,54.5,1.0,"54,50€ (VB) / Stück",1 Stück verfügbar,1.0,17798400000.0,['https://restado.de/wp-content/uploads/products/2022/06/ecbed40e-f9c9506b-ce05-404c-8b44-a2737142d198.jpeg'],Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,206.0,0.0
3081,107962,https://restado.de/baustoff/megawood-lueftungsgitter/,Megawood Lüftungsgitter,Garten & Freianlagen,Terrassenbeläge,2023-01-09,1686268800000.0,"Lüftungsgitter Edelstahl V2A gebürstet  Befestigung Schraube metrisch  Länge (mm) 2000 Breite: 105 Stärke: 21 mm Hersteller Megawood  Gewicht: 1,72 kg.",Neu,220€ (VB) Paketpreis,2 Stück verfügbar,(2 Stück Mindestabnahme),D-51467 Bergisch Gladbach,Megawood ,{},220.0,2.0,220.0,2.0,220€ (VB) Paketpreis,2 Stück verfügbar,1.0,13046400000.0,['https://restado.de/wp-content/uploads/products/2022/06/346e47c0-47a677b7-afba-4671-beda-90a946d6b405.jpeg'],Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,151.0,0.0
3083,90921,https://restado.de/baustoff/zierkies-carrara-weiss-25-40-a-25-kg/,Zierkies Carrara Weiß - a kg,Garten & Freianlagen,Terrassenbeläge,2023-01-09,1693267200000.0,"Zierkies Carrara Weiß Körnung 25-40  Menge 25 kg/Sack Preis pro Sack 0,20 Euro",Neu,5€ / Stück,30 Stück verfügbar,(1 Stück Mindestabnahme),D-96182 Reckendorf,Hamann,{},5.0,30.0,5.0,30.0,5€ / Stück,30 Stück verfügbar,1.0,20044800000.0,['https://restado.de/wp-content/uploads/products/2022/02/73867dae-marmorzierkies-carrara-weiss-25-40-mm-trocken-scaled.jpg'],Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,232.0,0.0
3084,90929,https://restado.de/baustoff/terrassenplatten-40x40x5-grau/,Terrassenplatten xx grau,Garten & Freianlagen,Terrassenbeläge,2023-01-09,1691280000000.0, ,Neu,14€ / m²,36 m² verfügbar,(1 m² Mindestabnahme),D-96182 Reckendorf,FCN,"{""Länge (cm)"": ""40"", ""Breite (cm)"": ""40"", ""Oberfläche"": ""Glatt"", ""Plattendicke (cm)"": ""5"", ""Kantenausführung"": ""Gefast""}",14.0,36.0,14.0,36.0,14€ / m²,36 m² verfügbar,1.0,18057600000.0,['https://restado.de/wp-content/uploads/products/2022/02/a7459c08-dv_8_0265123_02_4c_de_20190124171656.jpg'],Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,209.0,0.0
3085,89301,https://restado.de/baustoff/terrassenlager-35-70-mm-holz-42-stueck/,"Terrassenlager - mm Holz , Stück",Garten & Freianlagen,Terrassenbeläge,2023-01-09,1688860800000.0,"Ich biete einen Karton mit 42 neuen Terrassenlagern von Karle& Rubner für die Unterkonstruktion von Holzterrassen. Höhe einstellbar zwischen 35 und 70 mm. Achtung! Anmerkung: in der Anzeige wird ein Paketpreis von 168 € genannt! Das ist falsch! Warum das System hier aus 42 Stück a 4,50€, statt gesamt 189€ Nur 168€ errechnet erschließt sich mir gerade nicht.",Neu,168€ Paketpreis,42 Stück verfügbar,(42 Stück Mindestabnahme),D-47809 Krefeld,Karle &amp; Rubner,{},168.0,42.0,168.0,42.0,168€ Paketpreis,42 Stück verfügbar,1.0,15638400000.0,"['https://restado.de/wp-content/uploads/products/2022/01/15ceae9f-20d6c450-6681-4a64-abf5-2d41c1833116.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/d98b3e64-e73a4da8-6e29-49e2-8147-195dad71d9ee-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/dd79b5af-2f80ca00-d525-44bd-9dc1-002d47217322-scaled.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/a8307176-1f8a9657-766d-413e-a978-ac94b22b6e12.jpeg', 'https://restado.de/wp-content/uploads/products/2022/01/e0f1b94d-0f01875c-9020-415f-b208-8fa87373206d.jpeg']",Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,181.0,0.0
3086,86438,https://restado.de/baustoff/betonplatten-4/,Betonplatten,Garten & Freianlagen,Terrassenbeläge,2023-01-09,1692576000000.0, ,Neuwertig,"1,50€ (VB) / Stück",191 Stück verfügbar,(10 Stück Mindestabnahme),D-12309 Berlin,,"{""Länge (cm)"": ""40"", ""Breite (cm)"": ""40"", ""Oberfläche"": ""Glatt"", ""Plattendicke (cm)"": ""4""}",1.5,191.0,1.5,191.0,"1,50€ (VB) / Stück",191 Stück verfügbar,1.0,19353600000.0,['https://restado.de/wp-content/uploads/products/2021/11/76b6ca09-betonplatten-40-x-40-rot-scaled.jpg'],Granule,Prefabricated balconies,Pr_20_65_50_65,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,224.0,0.0
