,Nr,URL,Title,Category,Subcategory,Saved,LastUpOn,Description,Zustand,FirstPrice,FirstAvailable,MinAmount,Location,Hersteller,Properties,FirstPriceNumeric,FirstAvailableNumeric,LastPriceNumeric,LastAvailableNumeric,LastPrice,LastAvailable,Sold,SoldAfter,Imagefile,material_emb,German_Raw,German_Code,first_level,second_level,third_level,SoldAfterDays,StockChange
1039,121971,https://restado.de/baustoff/natursteinverblender/,Natursteinverblender,Fliesen & Steine,Naturstein,2023-01-09,1677024000000.0,"Aufgrund mangelnder Lagerkapazitäten und unzuverlässigen Endkunden sehen wir uns dazu gezwungen, unseren Restbestand an Natursteinverblender schnellstmöglich abzuverkaufen.   Daher bieten wir Ihnen diese bei Abnahme der gesamten Menge zu einem Preis von 35€ netto pro Quadratmeter an. Das gesamte Lager beläuft sich auf circa 400 qm.  Es handelt sich bei den Natursteinen um Wandverblender aus Südeuropa in dreifacher Ausführung. Entsprechende Bilder finden Sie anbei.  Bei etwaigen Rückfragen stehe ich Ihnen jederzeit zur Verfügung.",Neu,"41,65€ / m²",400 m² verfügbar,(200 m² Mindestabnahme),D-58456 Witten,,{},41.65,400.0,41.65,400.0,"41,65€ / m²",400 m² verfügbar,1.0,3801600000.0,"['https://restado.de/wp-content/uploads/products/2023/03/79435ad5-3.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/b79d4f83-e314-4aa7-bd5c-deaa3057fe95.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/960c6173-a45e-4e92-9d10-1290a0868a09.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/0bdab6a2-2.jpg', 'https://restado.de/wp-content/uploads/products/2023/03/5e67ac20-1.jpg']",Lignite,,,Other,Other,Other,44.0,0.0
1040,121895,https://restado.de/baustoff/ziegelsteine-altes-deutsches-reichsformat-rot-und-gelb/,Ziegelsteine Altes Deutsches Reichsformat rot und gelb,Fliesen & Steine,Naturstein,2023-01-09,1677628800000.0,"Mindestens 40.000 Ziegelsteine zum Selbstauspicken. Ab einer Abnahme von mindestens 3240 Steinen (=9 Paletten) kostet jeder Stein nur 32 Cent bzw jede Palette (=360 Steine) nur 115€. Davor gilt folgende Staffelung:  1 Palette (360 Steine) = 201€ (56 Cent pro Ziegel)  2 Paletten (720 Steine) = 381€ (0,53€ pro Ziegel, 190€ pro Palette)  3 Paletten (1080 Steine) = 540€ (0,50€ pro Ziegel, 180€ pro Palette)  4 Paletten (1440 Steine) = 676€ (0,47€ pro Ziegel, 169€ pro Palette)  5 Paletten (1800 Steine) = 792€ (0,44€ pro Ziegel, 158€ pro Palette)  6 Paletten (2160 Steine) = 885€ (0,41€ pro Ziegel, 147€ pro Palette)  7 Paletten (2520 Steine) = 957€ (0,38€ pro Ziegel, 136€ pro Palette)  8 Paletten (2880 Steine) = 1008€ (0,35€ pro Ziegel, 126€ pro Palette)  Es sind insgesamt etwa 111 Paletten vorhanden.  Das Bild ist nur ein Beispielbild, da die Steine aktuell noch eine dreistöckige 1920er Jahre Villa bilden. Können direkt nach dem Abriss aufgesammelt werden oder bei Abnahme von großen Mengen, kann der Bagger sie auch direkt und ohne Aufpreis ins Fahrzeug laden.",Gebraucht,"0,32€ / Stück",40.000 Stück verfügbar,(360 Stück Mindestabnahme),D-12527 Berlin,,"{""Länge (cm)"": ""24"", ""Breite (cm)"": ""12"", ""Dicke (cm)"": ""6,5""}",0.32,40000.0,0.32,40000.0,"0,32€ / Stück",40.000 Stück verfügbar,1.0,4406400000.0,['https://restado.de/wp-content/uploads/products/2023/03/ed228581-unbenannt.png'],Lignite,,,Other,Other,Other,51.0,0.0
1041,121929,https://restado.de/baustoff/kies-2/,Kies,Fliesen & Steine,Naturstein,2023-09-04,1698105600000.0,15 Kubikmeter Rheinkies weiß in super Qualität abzugeben,Gebraucht,5€ (VB) / Tonnen,15 Tonnen verfügbar,(8 Tonnen Mindestabnahme),D-53125 Bonn,,"{""Farbe"": ""weiß"", ""Bezeichnung"": ""Rheinkies"", ""Oberfläche"": ""matt""}",5.0,15.0,5.0,15.0,5€ (VB) / Tonnen,15 Tonnen verfügbar,1.0,4320000000.0,['https://restado.de/wp-content/uploads/products/2023/03/33e94e68-20221114_152816.jpg'],Lignite,,,Other,Other,Other,50.0,0.0
1042,121877,https://restado.de/baustoff/granitplatten-imperial-white-geflammt-und-gebuerstet/,Granitplatten Imperial White geflammt und gebürstet,Fliesen & Steine,Naturstein,2023-01-09,1678147200000.0, ,Neu,152€ (VB) / m²,19 m² verfügbar,(8 m² Mindestabnahme),D-71384 Weinstadt,Indien,"{""Bezeichnung"": ""Granit"", ""Länge (cm)"": ""80 cm"", ""Breite (cm)"": ""55,5"", ""Dicke (cm)"": ""3"", ""Oberfläche"": ""Oberfläche geflammt und gebürstet"", ""Kalibriert"": ""Ja""}",152.0,19.0,152.0,19.0,152€ (VB) / m²,19 m² verfügbar,1.0,4924800000.0,['https://restado.de/wp-content/uploads/products/2023/03/ba62d951-20230308_114327-scaled.jpg'],Lignite,,,Other,Other,Other,57.0,0.0
1043,120006,https://restado.de/baustoff/granitfliesen-30x30x1/,Granitfliesen xx,Fliesen & Steine,Naturstein,2023-01-09,1678492800000.0,Übermenge einer Sanierungsmaßnahme,Neuwertig,37€ (VB) / m²,100 m² verfügbar,(50 m² Mindestabnahme),D-54441 Mannebach,,"{""Farbe"": ""granit"", ""Bezeichnung"": ""Granit"", ""Länge (cm)"": ""30"", ""Breite (cm)"": ""30"", ""Dicke (cm)"": ""1"", ""Oberfläche"": ""poliert"", ""Kalibriert"": ""Nein""}",37.0,100.0,37.0,100.0,37€ (VB) / m²,100 m² verfügbar,1.0,5270400000.0,"['https://restado.de/wp-content/uploads/products/2023/02/64413b43-platten03.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/f5cbc099-platten02.jpg', 'https://restado.de/wp-content/uploads/products/2023/02/13ac94f6-platten01.jpg']",Lignite,,,Other,Other,Other,61.0,0.0
1044,117540,https://restado.de/baustoff/steinplatten-3/,Steinplatten,Fliesen & Steine,Naturstein,2023-01-09,1677542400000.0,"Gut erhalten, Müssen selbst ausgebaut werden",Gebraucht,70€ (VB) / m²,30 m² verfügbar,(1 m² Mindestabnahme),D-72108 Rottenburg,,{},70.0,30.0,70.0,30.0,70€ (VB) / m²,30 m² verfügbar,1.0,4320000000.0,['https://restado.de/wp-content/uploads/products/2022/12/78e708cb-fe940960-2ad9-4651-b132-c6e70f1659d8.jpeg'],Lignite,,,Other,Other,Other,50.0,0.0
1045,117293,https://restado.de/baustoff/ofen-verkleidung-kaminecke-gestaltung-wohnzimmer-backstein-rueckwand-alte-ziegel-riemchen-landhaus/,Ofen Verkleidung Kaminecke Gestaltung Wohnzimmer Backstein Rückwan…,Fliesen & Steine,Naturstein,2023-01-09,1677369600000.0,"Ein gelungenes Projekt zur Gestaltung einer Kaminecke.  Sämtliche Materialien wurden aus Rückbausteinen, vom Handrückbau eines über 120 Jahre alten Ziegelgebäudes verwendet.  Im Detail sind das 75 alte Backsteine 15 Ziegelverblender, je 12x6,5x2 cm Ein Eckelement 25x12/ 12x6,5 x 2 cm  Die Kosten für genau dieses Projekt betragen 365 EUR, incl. MwSt., incl. Transport, über Spedition, sowie auch die Entladung vor Ort.  Gern erstelle ich ein individuelles Angebot für ihr Projekt, incl. Transport.  Antik-Stein auch auf Facebook & youtube  page: baustoffe-antik.de",Gebraucht,365€ / Paket,20 Paket verfügbar,(1 Paket Mindestabnahme),D-06120 Halle (Saale),,{},365.0,20.0,365.0,20.0,365€ / Paket,20 Paket verfügbar,1.0,4147200000.0,"['https://restado.de/wp-content/uploads/products/2022/12/f5c52c4a-kaminecke-lieskau-2.12.22-7.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/8bc9b414-kaminecke-lieskau-2.12.22-4.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/ebb9e1eb-rm-rt-som-nr-438-15.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/c837e139-mehr-ref-auf-baust-antik-17.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/b3aad018-braun-11-12-2.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/cec03fe8-kaminecke-lieskau-2.12.22.jpg', 'https://restado.de/wp-content/uploads/products/2022/12/46bd0c32-kaminecke-lieskau-2.12.22-10.jpg']",Lignite,,,Other,Other,Other,48.0,0.0
1046,111876,https://restado.de/baustoff/beige-gelbe-naturstein-optik-verblender-klinker-ziegel-riemchen-bricks-echtsteinwand-steinpaneele/,Beige gelbe Naturstein Optik Verblender Klinker Ziegel Riemchen Bri…,Fliesen & Steine,Naturstein,2023-01-09,1677024000000.0,"++++++Sonderpreis statt 54 nur 34 EUR/ m² ++++++++  original historische Backsteine zu Antikriemchen geschnitten.  Nachdem zwei Riemchen von den Außenseiten  abgeschnitten wurden, verbleibt ein Mauersteinelement mit 2 Sägeschnittglatte Innenseiten.  Die Optik ähnelt dann sehr einem Naturstein  Die ökologisch wertvolle Wiederverwendung wird somit nochmals optimaler ausgenutzt, der Preis kann reduziert werden.  Preis je 1 m² Verblendmauerwerk, je 7 cm Wandstärke.  Transportkosten auf Anfrage.  Bezugnahme auf Art-Nr: Schnittling gelb 08-22   Antik-Stein auch auf Facebook, Pinterest & youtube",Gebraucht,34€ / m²,100 m² verfügbar,(9 m² Mindestabnahme),D-06120 Halle (Saale),,{},34.0,100.0,34.0,100.0,34€ / m²,100 m² verfügbar,1.0,3801600000.0,"['https://restado.de/wp-content/uploads/products/2022/08/08d9d005-vk-p062-17-rm-gl-v3-lieske.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/310c57f9-vk-p062-17-rm-gl-v3-lieske-3.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/d0151ba9-schnittlinge-als-mw-gl-8-22.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/fe495d1c-mehr-ref-auf-baust-antik-17.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/dc865224-schnittlinge-als-mw-gl-8-22-2.jpg', 'https://restado.de/wp-content/uploads/products/2022/08/24891fd9-collage-herstellung-gl.jpg']",Lignite,,,Other,Other,Other,44.0,0.0
1047,111705,https://restado.de/baustoff/solitaer-f20-drainfuge/,solitär f DrainFuge,Fliesen & Steine,Naturstein,2023-01-09,1677801600000.0,Ein Kübel hat ein Gewicht von 25kg. Die Ware ist neu und wurde nicht geöffnet. Beschreibung siehe Bilder. Insgesamt habe ich 3 Kübel (Summe 75kg) abzugeben. Den genauen Bedarf kann man sich auf der Sopro Homepage ausrechnen.,Neu,60€ (VB) / Stück,3 Stück verfügbar,(1 Stück Mindestabnahme),AT-7571,Sopro,"{""Farbe"": ""grau"", ""Serie"": ""Solitär F20""}",60.0,3.0,60.0,3.0,60€ (VB) / Stück,3 Stück verfügbar,1.0,4579200000.0,['https://restado.de/wp-content/uploads/products/2022/08/c7f6f15d-20220721_184006-scaled.jpg'],Lignite,,,Other,Other,Other,53.0,0.0
1048,111500,https://restado.de/baustoff/grosse-marmorplatten-200x90x2-cm-grau/,große Marmorplatten xx cm grau,Fliesen & Steine,Naturstein,2023-01-09,1677369600000.0, ,Neuwertig,60€ (VB) / Stück,3 Stück verfügbar,(1 Stück Mindestabnahme),D-82319 Starnberg,,{},60.0,3.0,60.0,3.0,60€ (VB) / Stück,3 Stück verfügbar,1.0,4147200000.0,['https://restado.de/wp-content/uploads/products/2022/08/4699b296-marmorplatte-grau.jpg'],Lignite,,,Other,Other,Other,48.0,0.0
