,ID,Title,Weight,Weight_Units,Product_Units,Description,Category,URL,Imagefile,Initial_Price,Latest_Price,Initial_Stock,Stock_Now,Condition,Dates_Available,Material,Dimensions,Technical,Collection,Last_Up_On,Price_Change,Quantity_Change,Date,Country,Store,Language,Sold,Sold_After,material,dim,quantity_n,material_emb,Belgium_Raw,Belgium_Code,first_level,second_level,third_level,quantity_score,Length,Width,Height,SoldAfterDays
193,999HAR906A,Door handle in brass with satin chrome finish,0.57,kg,pc,"
Door handle in brass with satin chrome finish. Dimensions: Handle Length: 11,8 cmHandle width: 3,5 cmRosette diameter: 5 cmA quality: Good used condition. Handles can show small imperfections such as small scratches. May have very small traces of glue. Screws of the rosettes are not included. Plastic washers are included. A bit dusty, needs to be cleaned. B quality: Good used condition. The satin chrome finish could have faded away due to time. Handles can show small imperfections such as small scratches. May have very small traces of glue and/or paint. Screws and plastic washers are not included. A bit dusty, needs to be cleaned. 
",Hardware,https://rotordc.com/shop/product/door-handle-in-brass-with-satin-chrome-finish-59215?page=2&category=37,,29.0,29.0,,,,,,,,,2022-08-06,0.0,,2022-08-02,BE,rotordc,fr,1,4.0,"{'score': 0.7923732399940491, 'start': 15, 'end': 21, 'answer': ' brass'}","{'score': 0.5999954342842102, 'start': 59, 'end': 88, 'answer': '\xa0Handle Length: 11,8 cmHandle'}","{'score': 0.0009626488317735493, 'start': 59, 'end': 88, 'answer': '\xa0Handle Length: 11,8 cmHandle'}",Brass,Stainless steel door frames,Pr_30_59_23_84,Other,"Door, Windows, Gates",Sanitary fittings and accessories,0.0009626488317735493,,,,4.0
230,999HAR869K,Door lever in stainless steel,0.37,kg,pc,"
Stainless steel door leverDimensions : 6,7 cm x 13 cmDiameter handle: 2 cmDiameter rosace: 5,5 cmCondition : Very good. Mays have an occasional scratch.
",Hardware,https://rotordc.com/shop/product/door-lever-in-stainless-steel-58765?page=3&category=37,,20.0,20.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.6909367442131042, 'start': 1, 'end': 16, 'answer': 'Stainless steel'}","{'score': 0.9673280715942383, 'start': 39, 'end': 62, 'answer': ' 6,7 cm x 13 cmDiameter'}","{'score': 6.586201925529167e-05, 'start': 39, 'end': 62, 'answer': ' 6,7 cm x 13 cmDiameter'}",Stainless steel,Stainless steel door frames,Pr_30_59_23_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Sanitary fittings and accessories,6.586201925529167e-05,,,,
378,903HAR003,Door stop in stainless steel,0.15,kg,pc,"
Material : rubber and stainless steel

Dimensions : 5,2 cm x 4,9 cm

Condition : good used condition
",Hardware,https://rotordc.com/shop/product/903har003-door-stop-in-stainless-steel-34729?page=11&category=37,,7.01,7.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.5125868320465088, 'start': 11, 'end': 38, 'answer': ' rubber and stainless steel'}","{'score': 0.947534441947937, 'start': 52, 'end': 68, 'answer': ' 5,2 cm x 4,9 cm'}","{'score': 0.0002596284030005336, 'start': 52, 'end': 101, 'answer': ' 5,2 cm x 4,9 cm\n\nCondition : good used condition'}",Stainless steel,Stainless steel door frames,Pr_30_59_23_84,"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,0.0002596284030005336,,,,
382,999HAR868,Door lever in stainless steel,0.37,kg,pc,"
Stainless steel

Dimensions : 6 cm x 16,5 cm
Diameter handle: 5,4 cm

Axis : 7 (squared) mm.

Condition : Very good. Mays have an occasional scratch.
",Hardware,https://rotordc.com/shop/product/999har868-door-lever-in-stainless-steel-34714?page=11&category=37,,14.0,14.0,,,,,,,,,,0.0,,2022-08-02,BE,rotordc,fr,0,,"{'score': 0.6377400159835815, 'start': 1, 'end': 16, 'answer': 'Stainless steel'}","{'score': 0.9653146862983704, 'start': 30, 'end': 45, 'answer': ' 6 cm x 16,5 cm'}","{'score': 0.00342365400865674, 'start': 30, 'end': 45, 'answer': ' 6 cm x 16,5 cm'}",Stainless steel,Stainless steel door frames,Pr_30_59_23_84,"Roof, Slabs, Stairs","Door, Windows, Gates",Sanitary fittings and accessories,0.00342365400865674,,,,
909,999HAR906B,Door handle in brass with satin chrome finish,0.57,kg,pc,"
Door handle in brass with satin chrome finish. Dimensions: Handle Length: 11,8 cmHandle width: 3,5 cmRosette diameter: 5 cmA quality: Good used condition. Handles can show small imperfections such as small scratches. May have very small traces of glue. Screws of the rosettes are not included. Plastic washers are included. A bit dusty, needs to be cleaned. B quality: Good used condition. The satin chrome finish could have faded away due to time. Handles can show small imperfections such as small scratches. May have very small traces of glue and/or paint. Screws and plastic washers are not included. A bit dusty, needs to be cleaned. 
",Hardware,https://rotordc.com/shop/product/door-handle-in-brass-with-satin-chrome-finish-59215?page=2&category=37,"['59215_143c2df.png', '8989_2259fd9.png', '8990_48b5d3f.png', '8991_48b5d3f.png', '9015_7b6ae03.png']",12.0,12.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.7923732399940491, 'start': 15, 'end': 21, 'answer': ' brass'}","{'score': 0.5999954342842102, 'start': 59, 'end': 88, 'answer': '\xa0Handle Length: 11,8 cmHandle'}","{'score': 0.0009626488317735493, 'start': 59, 'end': 88, 'answer': '\xa0Handle Length: 11,8 cmHandle'}",Brass,Stainless steel door frames,Pr_30_59_23_84,Other,"Door, Windows, Gates",Sanitary fittings and accessories,0.0009626488317735493,,,,59.0
1508,005HAR0025,Door handle with solid bronze front and chromed brass back by Jules Wabbes ca . - Double sided Right,1.5,kg,pc,"
Double sided door handle with keyhole with solid bronze front and chromed brass back by Jules Wabbes (ca. 1970) from the General de Banque Headquarters in Brussels (1971-1973). The handle is polished, while the fronts are left rough. The handle is swivel (square spindle included with 0,8 cm width and 7 cm length). Height20 cmWidth8,8 cmTotal depth17 cm Very good used condition. Beautiful patina. May have a few light scratches. Fixing screws are included
",Per Building,https://rotordc.com/shop/product/005har0025-door-handle-with-solid-bronze-front-and-chromed-brass-back-by-jules-wabbes-ca-1970-double-sided-right-60567?page=2&category=43,"['60567_3b6b6be.png', '13860_0a7a49a.png', '13861_0a7a49a.png', '13863_f6cac3f.png', '13864_0a7a49a.png', '13910_fd6a5b3.png']",599.0,599.0,,,,,,,,,,0.0,,2023-06-20,BE,rotordc,fr,0,,"{'score': 0.11564968526363373, 'start': 43, 'end': 56, 'answer': '\xa0solid bronze'}","{'score': 0.0465690903365612, 'start': 316, 'end': 355, 'answer': '\xa0Height20 cmWidth8,8 cmTotal depth17 cm'}","{'score': 5.331653028406436e-06, 'start': 302, 'end': 304, 'answer': ' 7'}",Brass,Stainless steel door frames,Pr_30_59_23_84,"Roof, Slabs, Stairs","Door, Windows, Gates","Floor plates, gratings and edgings",5.331653028406436e-06,,,,
1511,005HAR0022W,Door handle in solid bronze by Jules Wabbes ca . - Double sided,3.5,kg,pc,"
Double sided door handle with or without keyhole in sand-cast solid bronze by Jules Wabbes (ca. 1970) from the General de Banque Headquarters in Brussels (1971-1973). The handle is polished, while the fronts are left rough. The handle is swivel (square spindle included with 0,8 cm width and 5 cm length). Height20 cmWidth8,8 cmTotal depth17 cm Very good used condition. Beautiful patina. May have a few light scratches. Fixing screws are included
",Per Building,https://rotordc.com/shop/product/door-handle-in-solid-bronze-by-jules-wabbes-ca-1970-double-sided-60564?page=2&category=43,"['60564_3f21478.png', '13827_fb2a248.png', '13874_cfe8302.png', '13875_fb2a248.png', '13876_fb2a248.png', '13877_fb2a248.png', '13878_fb2a248.png']",999.0,999.0,,,,,,,,,,0.0,,2023-06-20,BE,rotordc,fr,0,,"{'score': 0.5317285060882568, 'start': 52, 'end': 75, 'answer': ' sand-cast solid bronze'}","{'score': 0.02493620291352272, 'start': 306, 'end': 345, 'answer': '\xa0Height20 cmWidth8,8 cmTotal depth17 cm'}","{'score': 3.632958168964251e-06, 'start': 292, 'end': 294, 'answer': ' 5'}",Spandrel glass,Stainless steel door frames,Pr_30_59_23_84,"Wall, Barriers, Pannels","Door, Windows, Gates","Floor plates, gratings and edgings",3.632958168964251e-06,,,,
1512,005HAR0021,Door handle in solid bronze by Jules Wabbes ca . - Double sided fixed,3.5,kg,pc,"
Double sided door handle with keyhole in solid bronze by Jules Wabbes (ca. 1970) from the General de Banque Headquarters in Brussels (1971-1973). Sand-cast solid bronze. The handle is polished, while the fronts are left rough. The handle is fixed (no square spindle).Height20 cmWidth8,8 cmTotal depth17 cmInner spacefrom 4 to 5 cm Very good used condition. Beautiful patina. May have a few light scratches. Fixing screws are included
",Per Building,https://rotordc.com/shop/product/005har0021-door-handle-in-solid-bronze-by-jules-wabbes-ca-1970-double-sided-fixed-60563?page=2&category=43,"['60563_eb11c3d.png', '13826_b527f28.png', '13879_8818149.png', '13880_8818149.png', '13881_8818149.png']",999.0,999.0,,,,,,,,,,0.0,,2023-06-20,BE,rotordc,fr,0,,"{'score': 0.5698843598365784, 'start': 146, 'end': 170, 'answer': '\xa0Sand-cast solid bronze.'}","{'score': 0.13081903755664825, 'start': 258, 'end': 287, 'answer': ' spindle).Height20 cmWidth8,8'}","{'score': 5.074490672996035e-06, 'start': 1, 'end': 54, 'answer': 'Double sided door handle with keyhole in solid bronze'}",Spandrel glass,Stainless steel door frames,Pr_30_59_23_84,"Roof, Slabs, Stairs","Door, Windows, Gates","Floor plates, gratings and edgings",5.074490672996035e-06,,,,
