,Code,report,features
0,Pr_40_70_26_72,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00         0
           1       1.00      0.94      0.97        16

    accuracy                           0.94        16
   macro avg       0.50      0.47      0.48        16
weighted avg       1.00      0.94      0.97        16
","                                     Feature  Importance
8           Condition_used, cleaned & tested    0.614525
5   Condition_gebraucht, gereinigt & geprüft    0.371695
0                                  LastPrice    0.013781
10                  Subcategory_Elektrogerät    0.000000
16                       Energy_Efficiency_E    0.000000
15                       Energy_Efficiency_C    0.000000
14                       Energy_Efficiency_B    0.000000
13                       Energy_Efficiency_A    0.000000
12                            Material_Mixed    0.000000
11                            Material_Metal    0.000000
9              Subcategory_Apparate & Geräte    0.000000
1                                   Quantity    0.000000
7                            Condition_mixed    0.000000
6                         Condition_like new    0.000000
4                    Swiss_Raw_Refrigerators    0.000000
3          Category_Gebäudetechnik & Sanitär    0.000000
2                            Category_Ausbau    0.000000
17                       Energy_Efficiency_F    0.000000"
1,Pr_40_70_21,"              precision    recall  f1-score   support

           1       1.00      1.00      1.00        10

    accuracy                           1.00        10
   macro avg       1.00      1.00      1.00        10
weighted avg       1.00      1.00      1.00        10
","                                     Feature  Importance
14          Condition_used, cleaned & tested    0.916523
0                                  LastPrice    0.079266
7                      Swiss_Raw_Dishwashers    0.004210
25                       Energy_Efficiency_C    0.000000
24                            Material_Steel    0.000000
23                  Material_Stainless steel    0.000000
22                            Material_Other    0.000000
21                            Material_Mixed    0.000000
20                            Material_Metal    0.000000
19                        Subcategory_Spülen    0.000000
18   Subcategory_Gastroküche & Gastroartikel    0.000000
17                  Subcategory_Elektrogerät    0.000000
16                 Subcategory_Einrichtungen    0.000000
15             Subcategory_Apparate & Geräte    0.000000
13                  Condition_used & cleaned    0.000000
1                                   Quantity    0.000000
12                            Condition_used    0.000000
11                           Condition_mixed    0.000000
10  Condition_gebraucht, gereinigt & geprüft    0.000000
9                 Condition_cleaned & tested    0.000000
8             Swiss_Raw_Domestic dishwashers    0.000000
6         Swiss_Raw_Dish and utensil washers    0.000000
5             Swiss_Raw_Conveyor dishwashers    0.000000
4                         Category_Sonstiges    0.000000
3          Category_Gebäudetechnik & Sanitär    0.000000
2                            Category_Ausbau    0.000000
26                       Energy_Efficiency_D    0.000000"
2,Pr_40_70_26_32,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00         1
           1       0.75      1.00      0.86         3

    accuracy                           0.75         4
   macro avg       0.38      0.50      0.43         4
weighted avg       0.56      0.75      0.64         4
","                                    Feature  Importance
0                                 LastPrice         1.0
1                                  Quantity         0.0
2                           Category_Ausbau         0.0
3                 Swiss_Raw_Fridge-freezers         0.0
4  Condition_gebraucht, gereinigt & geprüft         0.0
5                           Condition_mixed         0.0
6          Condition_used, cleaned & tested         0.0
7             Subcategory_Apparate & Geräte         0.0
8                            Material_Mixed         0.0"
3,Pr_40_70_24,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00         1
           1       0.86      0.86      0.86         7

    accuracy                           0.75         8
   macro avg       0.43      0.43      0.43         8
weighted avg       0.75      0.75      0.75         8
","                                     Feature  Importance
8       Swiss_Raw_Domestic cooking equipment    0.587928
0                                  LastPrice    0.376958
22             Subcategory_Apparate & Geräte    0.035114
27                        Subcategory_Spülen    0.000000
21          Condition_used, cleaned & tested    0.000000
23                     Subcategory_Armaturen    0.000000
24                  Subcategory_Einbauküchen    0.000000
25                 Subcategory_Einrichtungen    0.000000
26   Subcategory_Gastroküche & Gastroartikel    0.000000
28                Subcategory_Wärmeerzeugung    0.000000
19                            Condition_used    0.000000
29                            Material_Glass    0.000000
30                           Material_Marble    0.000000
31                            Material_Metal    0.000000
32                            Material_Mixed    0.000000
33                    Material_Natural stone    0.000000
34                  Material_Stainless steel    0.000000
20                  Condition_used & cleaned    0.000000
18                           Condition_mixed    0.000000
1                                   Quantity    0.000000
9          Swiss_Raw_Electric cooking ranges    0.000000
2                            Category_Ausbau    0.000000
3          Category_Gebäudetechnik & Sanitär    0.000000
4                         Category_Sonstiges    0.000000
5          Swiss_Raw_Built-in electric ovens    0.000000
6                Swiss_Raw_Built-in gas hobs    0.000000
7         Swiss_Raw_Built-in microwave ovens    0.000000
10  Swiss_Raw_Electric free-standing cookers    0.000000
17                        Condition_like new    0.000000
11              Swiss_Raw_Gas cooking ranges    0.000000
12       Swiss_Raw_Gas free-standing cookers    0.000000
13                 Swiss_Raw_Microwave ovens    0.000000
14                Condition_cleaned & tested    0.000000
15           Condition_gebraucht & gereinigt    0.000000
16  Condition_gebraucht, gereinigt & geprüft    0.000000
35                            Material_Stone    0.000000"
4,Pr_35_90_43_04,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00         1
           1       0.94      0.88      0.91        17

    accuracy                           0.83        18
   macro avg       0.47      0.44      0.45        18
weighted avg       0.89      0.83      0.86        18
","                                 Feature  Importance
2                        Category_Ausbau    0.640686
0                              LastPrice    0.359314
41          Subcategory_Öfen & Cheminées    0.000000
30               Subcategory_Steinbeläge    0.000000
31          Subcategory_Treppen & Rampen    0.000000
32           Subcategory_Umgebungsfläche    0.000000
33               Subcategory_Verkleidung    0.000000
34                Subcategory_WC-Anlagen    0.000000
35           Subcategory_WCs - Toiletten    0.000000
36               Subcategory_Wandfenster    0.000000
37     Subcategory_Waschküche & Trocknen    0.000000
38      Subcategory_Waschtisch & Lavabos    0.000000
39                  Subcategory_Werkzeug    0.000000
40                   Subcategory_Zubehör    0.000000
42                     Material_Aluminum    0.000000
28                 Subcategory_Sonstiges    0.000000
43                      Material_Ceramic    0.000000
44                     Material_Compound    0.000000
45                     Material_Concrete    0.000000
46                        Material_Glass    0.000000
47                        Material_Metal    0.000000
48                        Material_Mixed    0.000000
49                      Material_Plastic    0.000000
50              Material_Stainless steel    0.000000
51                        Material_Steel    0.000000
52                        Material_Stone    0.000000
29                    Subcategory_Spülen    0.000000
27                     Subcategory_Möbel    0.000000
1                               Quantity    0.000000
26            Subcategory_Läden & Storen    0.000000
3         Category_Baustoffe & Werkzeuge    0.000000
4   Category_Gebäudehülle & Konstruktion    0.000000
5      Category_Gebäudetechnik & Sanitär    0.000000
6                     Category_Sonstiges    0.000000
7                      Category_Umgebung    0.000000
8                      Swiss_Raw_Arrises    0.000000
9                    Condition_defective    0.000000
10                   Condition_gebraucht    0.000000
11         Condition_gereinigt & geprüft    0.000000
12                    Condition_like new    0.000000
13                        Condition_used    0.000000
14              Condition_used & cleaned    0.000000
15      Condition_used, cleaned & tested    0.000000
16         Subcategory_Apparate & Geräte    0.000000
17               Subcategory_Aussentüren    0.000000
18           Subcategory_Badezimmermöbel    0.000000
19              Subcategory_Baumaschinen    0.000000
20                 Subcategory_Baustoffe    0.000000
21                  Subcategory_Dachhaut    0.000000
22             Subcategory_Einrichtungen    0.000000
23      Subcategory_Fertigteile & Geräte    0.000000
24                  Subcategory_Geländer    0.000000
25                Subcategory_Innentüren    0.000000
53                         Material_Wood    0.000000"
