,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
19,Spot encastré,12.0,Pisé,Arrises,1.0,95.0,['ecca3a76-b82c-4a79-8506-ca5a58cf8976.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
24,Porte coupe feu,50.0,Pisé,Arrises,0.0,537.0,"['03ee3ce3-f779-4f99-bdc3-68e9ca497cb6.jpg', '4ce4d7f8-e426-443f-b965-2d7818b19e6a.jpg', '85b98683-ca87-4500-9283-c02ed9b9bbcb.jpg', 'b650703d-5adf-4f5f-bcc4-46f139d6e45b.jpg', '1e63e3c9-57e0-4b49-8a63-9a6b2eaaee6f.jpg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
34,Prise,8.0,Pisé,Arrises,1.0,132.0,"['1cfef0b1-920e-43da-b4ca-eb47e9bb852f.jpeg', 'c20bacbc-a3f6-4d45-9830-dae5b32574e9.jpeg']",Other,"Covering, Finish",Trim products,,,
67,Réglette,15.0,Pisé,Arrises,0.0,527.0,['11aa80ba-bb76-485f-b842-05290a07b8ed.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Trim products,,,
68,Spot encastré,12.0,Pisé,Arrises,1.0,95.0,['8c0a7423-dfb0-46f4-bf6a-95dd66ed6a3c.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
81,Réglette,45.0,Pisé,Arrises,1.0,230.0,['d53c06e5-9a4b-4aee-9cda-e3aff7b5e9c3.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Trim products,,,
96,Spot encastré,17.0,Pisé,Arrises,1.0,73.0,"['968c6ccc-5305-40de-abc5-e0d30d3ccb70.jpeg', 'f3719279-d9f3-4cb9-a54b-8bc3f9580c8f.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
123,Réglette,10.0,Pisé,Arrises,1.0,230.0,"['0937cb14-4934-4dad-9dd2-075f061ff1fb.jpeg', '078b0507-4ce9-43fa-9837-287325404cd5.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Trim products,,,
124,Main courante,20.0,Pisé,Arrises,1.0,80.0,"['0b426003-bcf9-4685-9422-e064df06893b.jpeg', 'e2b562e2-7a85-4eaf-a700-4965f0bbf88a.jpeg', 'd31ed5f9-7a5e-4cfd-ae46-afe28abccdce.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
150,Spot encastré,17.0,Pisé,Arrises,1.0,73.0,['34e0cb03-a890-47fd-bff8-53512ea21ffc.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
158,Contrecollé,11.0,Encaustic,Arrises,1.0,231.0,['d43566fa-dfa3-438e-bee4-8d83aaeb8e14.jpeg'],Technical elements,"Covering, Finish",Support and restraint products,,,
172,Spot encastré,10.0,Pisé,Arrises,0.0,537.0,['c0595f05-c9ab-4e8f-bdf2-c47147f7bfd8.jpg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
179,Spot encastré,17.0,Pisé,Arrises,1.0,73.0,['15c8e66a-f576-4619-97c9-e578a4fdc2ab.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
181,Spot encastré,13.0,Pisé,Arrises,0.0,527.0,['7918754c-cd65-43a6-b0ce-de0ec291df4c.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
199,Patère,8.0,Pisé,Arrises,1.0,75.0,"['d0f8995b-3a15-4e1e-a265-c011a8fa2c8c.jpeg', '9ecc13bd-df29-4528-bc2a-2c2e96c086a8.jpeg', 'a99b868c-3e74-4eaf-b319-6b5fb24c7edc.jpeg']","Roof, Slabs, Stairs",Other,Other,,,
212,Spot encastré,12.0,Pisé,Arrises,0.0,537.0,"['ca58c1b9-9c48-4df0-9f7f-e0f575cb67fb.jpeg', '6d4bcb19-55c9-4689-854b-b0d19f20b9b3.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
258,Caisson d'extraction,150.0,Pisé,Arrises,0.0,409.0,"['84335f02-d751-4139-a314-1ba7b90bdca1.jpeg', '9ade6e33-d940-4a5a-be41-9ba9d2ee709e.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
260,Porte levante,300.0,Pisé,Arrises,1.0,95.0,['63892d47-0807-4bb1-b7d9-9ef682d5e867.jpeg'],Openings,"Covering, Finish","Lighting columns, brackets and bollards",,,
261,Main courante,20.0,Pisé,Arrises,1.0,73.0,['09271a7b-cbe4-47d2-9ede-59b046518ca0.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
266,Porte-fenêtre,100.0,Encaustic,Arrises,1.0,100.0,"['47b8be47-010f-42e3-8e60-253de5b3e0ec.jpg', 'd5628abd-7a5c-4a67-9173-0dfe75006fb3.jpg']","Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
271,Réglette,45.0,Pisé,Arrises,1.0,230.0,['d524fd89-1192-42d3-a00e-2d632c593d68.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Trim products,,,
289,Spot encastré,13.0,Pisé,Arrises,1.0,313.0,['1fa826f2-9132-4564-8447-59256000b36a.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
314,Trappe menuisées,30.0,Encaustic,Arrises,1.0,69.0,"['cfa5180e-8a11-452f-837c-e79001f92512.jpeg', 'c805bbcb-f880-4330-9dd7-e8aa9cbf4d46.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages,,,
