,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1102,Plaque en granite murale,30.0,Coade stone,Stone tiles,1.0,224.0,"['a64806e2-5016-4495-854b-827601feda84.jpeg', '39790ef5-ef43-4ba8-911b-2f576ce21d44.jpeg', '4c7243ca-b91b-45d7-a77d-4767a84377bb.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4412,White marble tiles xcm,44.0,Marble,Stone tiles,1.0,4.0,,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4413,Batch of white marble tiles,289.0,Marble,Stone tiles,1.0,4.0,,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4417,Tiles in grey granite,29.0,Marble,Stone tiles,0.0,,,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4876,Batch of marble tiles +/- m,139.0,Marble,Stone tiles,1.0,0.0,"['59839_9063d5b.png', '10991_bfe3636.png', '10992_bfe3636.png', '10993_bfe3636.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4877,"Batch of marble tiles +/- , m",519.0,Marble,Stone tiles,1.0,59.0,"['59838_f6c65bf.png', '10988_3594a3d.png', '10989_3594a3d.png', '10990_3594a3d.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4878,"Batch of marble tiles +/- , m",649.0,Marble,Stone tiles,1.0,59.0,"['59837_65cdb91.png', '10985_4bb22ce.png', '10986_4bb22ce.png', '10987_4bb22ce.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4879,Batch of marble tiles +/- m,499.0,Marble,Stone tiles,1.0,0.0,"['59836_8f78ae7.png', '10982_14bcdd8.png', '10983_14bcdd8.png', '10984_14bcdd8.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4880,"Batch of marble tiles +/- , m",579.0,Marble,Stone tiles,1.0,59.0,"['59814_d1fd887.png', '10876_b3eab6a.png', '10877_b3eab6a.png', '10878_b3eab6a.png', '10879_b3eab6a.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4881,Batch of marble tiles +/- m,599.0,Marble,Stone tiles,1.0,59.0,"['59813_8278f8f.png', '10872_c8dd3b2.png', '10873_c8dd3b2.png', '10874_c8dd3b2.png', '10875_c8dd3b2.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4882,"Batch of marble tiles +/- , m",579.0,Marble,Stone tiles,1.0,59.0,"['59812_ed03450.png', '10869_3fb1db7.png', '10870_3fb1db7.png', '10871_3fb1db7.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4883,"Batch of marble tiles +/- , m",539.0,Marble,Stone tiles,1.0,59.0,"['59811_e92eaa1.png', '10867_6d2d452.png', '10868_6d2d452.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4884,"Batch of marble tiles +/- , m",599.0,Marble,Stone tiles,1.0,59.0,"['59808_0ad7e6c.png', '10854_f82d4bc.png', '10855_f82d4bc.png', '10856_f82d4bc.png', '10857_f82d4bc.png', '10858_f82d4bc.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4885,Batch of green marble tiles +/- . m,69.0,Marble,Stone tiles,1.0,0.0,"['59794_997e558.png', '10777_323c29c.png', '10778_323c29c.png', '10779_323c29c.png', '10780_323c29c.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
5461,.m Marmor Mosaik,,Marble,Stone tiles,1.0,265.0,bad_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
5607,Marmorplatte,,Marble,Stone tiles,1.0,265.0,2537_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",60.0,110.0,5.0
