,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
3482,Source d'énergie,100.0,Gas,Energy meters,0.0,194.0,"['db0eda88-ac91-40fa-8d99-0cd45d3169dc.jpeg', '9494a5a1-5228-4afd-8681-06305d58cb67.jpeg']",Other,Other,Power and lighting outlet products,,,
3535,Source d'énergie,100.0,Gas,Energy meters,0.0,194.0,"['36b8b05a-db98-4031-a0fc-18be2fee1f85.jpeg', '34e43a51-12e0-4132-b493-cdbf2f07433c.jpeg', '87be40a0-82b4-4c99-a772-3481675ce21c.jpeg']",Other,Other,Power and lighting outlet products,,,
3550,Source d'énergie,100.0,Gas,Energy meters,0.0,194.0,"['a7ecf6f0-caa2-4ae0-96a0-798961f72298.jpeg', '083aaa8b-a00e-4eaf-b72c-ea49454da5f9.jpeg']",Other,Other,Power and lighting outlet products,,,
3561,Source d'énergie,100.0,Gas,Energy meters,0.0,194.0,"['59c72f0d-f4b5-4a79-81fa-f5029dc0f22e.jpeg', 'c296f08c-a064-4b75-b3cf-9cf196c23e1f.jpeg']",Other,Other,Power and lighting outlet products,,,
3570,Source d'énergie,100.0,Gas,Energy meters,0.0,194.0,"['2917f769-285f-4cdd-980f-0369f8bfc9c0.jpeg', '5a1ea33f-38bc-49bd-a9f8-8fa1f0a632e4.jpeg', '915a69a4-fbe9-4e56-ac15-04fb1cc3ba86.jpeg']",Other,Other,Power and lighting outlet products,,,
3617,Source d'énergie,100.0,Gas,Energy meters,0.0,194.0,"['6a71f5fe-a28c-485c-9867-02f3a6fadbff.jpeg', 'a3a104a0-ab92-4eec-9604-2a242846cb85.jpeg', 'ce43aa93-cc56-43ec-bbde-16c0cbe4d604.jpeg']",Other,Other,Power and lighting outlet products,,,
3979,Source d'énergie,100.0,Gas,Energy meters,0.0,194.0,"['6780ab8e-c643-4a36-91e2-25f5ff89140d.jpeg', '055120d0-bc23-49b7-98e2-3592b2c98f7d.jpeg', '8e5b03d4-ef2f-47ed-a900-0e0177700f1c.jpeg']",Other,Other,Power and lighting outlet products,,,
