,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
146,Distributeur de papier,10.0,Paper,Newspaper dispensers,1.0,255.0,"['0b05d784-a2a8-4ab9-b7ab-ba11c44c16ee.jpeg', 'f64f5649-eebe-435c-b9c7-d5ab66462457.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
149,Distributeur de papier,12.0,Paper,Newspaper dispensers,1.0,73.0,"['6de651e7-f910-4f14-b17d-7b4be55861de.jpeg', '36f6d785-b3b8-457b-8a08-3a9065929b3b.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
239,Distributeur de papier,10.0,Paper,Newspaper dispensers,1.0,266.0,['341d51c3-d202-4c8e-b0ec-77db27fbe91b.jpg'],Other,"Covering, Finish",Unit covering and finish products,,,
379,Distributeur de papier,15.0,Paper,Newspaper dispensers,1.0,266.0,['9d6bbc1b-5a48-457e-9736-746b1afbbe39.JPG'],Other,"Covering, Finish",Unit covering and finish products,,,
591,Distributeur de papier,10.0,Paper,Newspaper dispensers,1.0,255.0,"['1b9db296-8083-41e4-a00f-7abf5ba7886b.jpeg', '0395c087-2c2d-46d9-843e-312b3a466050.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
601,Distributeur de papier,12.0,Paper,Newspaper dispensers,1.0,73.0,"['b34b6d6d-254b-40f2-be72-9046c450684c.jpeg', '64c3fd9c-ed95-4586-a93d-84495b7cf442.jpeg', '6a8ec7ea-f15d-4eaf-a892-820955748bbb.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
661,Distributeur de papier,10.0,Paper,Newspaper dispensers,1.0,266.0,['812ca9b2-20ed-4346-8fc3-0e1d7b2714e5.jpg'],Other,"Covering, Finish",Unit covering and finish products,,,
676,Distributeur de papier,10.0,Paper,Newspaper dispensers,1.0,255.0,"['fea4c08a-2542-4622-b71a-00b43074b2e1.jpeg', '4af006f6-8399-46cb-bc20-41f1e15f9d2d.jpeg', '4e2324e7-3109-4830-99e1-6000cb3a8509.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
798,Distributeur de papier,0.0,Paper,Newspaper dispensers,0.0,445.0,"['d5837d43-4234-462b-9f53-60f227de4bf9.jpeg', '86372d32-55f4-473f-9663-cecf8e270b9d.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
800,Distributeur de papier,10.0,Paper,Newspaper dispensers,0.0,537.0,['2efb7a24-1ac0-482b-8084-bfd3b5cd9a98.jpg'],Other,"Covering, Finish",Unit covering and finish products,,,
988,Distributeur de papier,10.0,Paper,Newspaper dispensers,1.0,11.0,['ff54fdd2-e4f0-4171-b9f3-0b724fb12a8e.jpeg'],Other,"Covering, Finish",Unit covering and finish products,,,
1185,Distributeur de papier,12.0,Paper,Newspaper dispensers,1.0,224.0,"['0137b945-7cae-43dd-80bc-434de6014dc0.jpeg', '7e9c15f2-c384-4067-b5a4-3a33db8b5919.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
1195,Distributeur de papier,8.0,Paper,Newspaper dispensers,1.0,185.0,"['eeaa8de2-9994-4d36-8d48-9dbad2f4323c.jpeg', '2fb5f593-7171-452a-b446-77322f15fb0b.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
1942,Distributeur de papier,10.0,Paper,Newspaper dispensers,1.0,45.0,"['9586a4dc-57a9-4f18-81b3-c47632c51cea.jpeg', '2f5986c2-9ac4-43a8-85b7-239c65086df3.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
1955,Distributeur de papier,10.0,Paper,Newspaper dispensers,1.0,45.0,"['b21e5f3e-f68e-4874-983c-1b574621ec35.jpeg', 'e2e243c1-5642-450e-a7c9-0226578277b1.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
2246,Distributeur de papier,7.0,Paper,Newspaper dispensers,1.0,102.0,['ecf59c7a-5377-4609-87de-f5da03ab5287.jpeg'],Other,"Covering, Finish",Unit covering and finish products,,,
2250,Distributeur de papier,7.0,Paper,Newspaper dispensers,1.0,102.0,['7f7744ec-33e8-4d62-b6ba-3b45ce17ba8d.jpeg'],Other,"Covering, Finish",Unit covering and finish products,,,
2276,Distributeur de papier,15.0,Paper,Newspaper dispensers,0.0,283.0,['85893b72-d92c-4b78-bb8c-18eeac41df73.jpeg'],Other,"Covering, Finish",Unit covering and finish products,,,
2310,Distributeur de papier,15.0,Paper,Newspaper dispensers,0.0,283.0,['6d81434f-17b5-40dc-a65e-9a3fff43bafb.jpeg'],Other,"Covering, Finish",Unit covering and finish products,,,
2348,Distributeur de papier,10.0,Paper,Newspaper dispensers,0.0,269.0,"['5352929e-7b4c-417b-995c-f36de0751bea.jpeg', 'f7ae3085-be4d-44bb-aec5-2c0b3ac669c7.jpeg', 'da51faf5-baeb-4dea-b99e-6fbcbd333bd8.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
2453,Distributeur de papier,10.0,Paper,Newspaper dispensers,1.0,111.0,"['23443b33-bbe4-4190-879d-434b51d8e588.jpeg', 'f0d564c5-cecc-4e64-a129-a909446ad5e4.jpeg', '37e0f5de-3ff1-43cc-8784-ca085c89ee16.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
2485,Distributeur de papier,7.0,Paper,Newspaper dispensers,1.0,100.0,"['b9ae3c1c-c0be-40b0-b3be-3f1482117087.jpeg', '39081144-14ea-46a5-9e0d-d43eb497d720.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
2522,Distributeur de papier,10.0,Paper,Newspaper dispensers,0.0,269.0,"['6c4ab6b8-9268-4e57-8ba1-034fcb655aba.jpeg', '51d2c762-79ee-4d07-b449-74f18dea9d05.jpeg', '85175d28-250f-4eae-a00e-6338ca49aa9e.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
2678,Distributeur de papier,7.0,Paper,Newspaper dispensers,1.0,100.0,['c802a26e-da6e-4f0c-855b-ba706a25bd35.jpeg'],Other,"Covering, Finish",Unit covering and finish products,,,
2702,Distributeur de papier,10.0,Paper,Newspaper dispensers,0.0,278.0,"['d80f768f-f02f-46d0-a1e0-b7c43b22414b.jpeg', '28ab53c4-b1d2-462c-927d-1229d121e8de.jpeg', 'e61a7bb3-6d50-424d-9e01-1dc2d04646b9.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
2721,Distributeur de papier,7.0,Paper,Newspaper dispensers,1.0,100.0,['efcabb47-d5b9-4296-9504-87f51122d234.jpeg'],Other,"Covering, Finish",Unit covering and finish products,,,
2780,Distributeur de papier,10.0,Paper,Newspaper dispensers,0.0,213.0,"['797263b4-b545-451c-b271-ad86f6f126be.jpeg', '14c888a2-eb8e-45b5-8519-71a5df9aa685.jpeg', 'e0f7d755-6ad6-4b6e-a47f-789b1a113a91.jpeg', '3c1bbc69-e47c-45c8-95aa-4c6ed42546b0.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
2792,Distributeur de papier,10.0,Paper,Newspaper dispensers,0.0,200.0,"['ab91f127-2929-4c83-9a08-0a5650d914e8.jpeg', '5fe0271f-c4db-4c53-a19f-b0677863cff5.jpeg', '43ce169f-ab59-48f0-bf85-9de998797bc6.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
2823,Distributeur de papier,15.0,Paper,Newspaper dispensers,0.0,213.0,['aa54b04b-9a85-47c7-8523-2d6991ca09b5.jpeg'],Other,"Covering, Finish",Unit covering and finish products,,,
2884,Distributeur de papier,15.0,Paper,Newspaper dispensers,0.0,213.0,"['c93b30c2-cda1-46b6-aac8-5f8172413243.jpeg', '41077c9d-64c3-4eb2-a791-f185b8d14eae.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
3098,Distributeur de papier,15.0,Paper,Newspaper dispensers,0.0,213.0,"['c55db3b2-09ba-42a0-9608-37ff6ad0bb64.jpeg', '04ff2b1e-5c63-4909-87c5-6a4c77ef94ae.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
3243,Distributeur de papier,10.0,Paper,Newspaper dispensers,0.0,213.0,"['b1342d8e-4af1-4f4e-8843-0443911bceff.jpeg', '36378f54-3ae6-43d0-bf4f-94d00d2c7d53.jpeg']",Other,"Covering, Finish",Unit covering and finish products,,,
