,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2165,Vasque d'angle marque Duravit,15.0,Daub,Duvets,1.0,97.0,['93d2a9a7-3795-4cc7-b53f-3c1a394859af.PNG'],Other,Other,Other,,,
5866,Fünfeckduschwanne Duscholux,,Daub,Duvets,1.0,158.0,1_%28130%29_570x570.jpg,Other,Other,Other,,,
5920,Aufsatzwaschbecken Duravit,,Daub,Duvets,1.0,232.0,1_%2853%29_570x570.jpg,Other,Other,Walling units,,,18.0
6103,Waschtisch von Duravit,,Daub,Duvets,1.0,173.0,20180518_113747_570x570.jpg,Other,Other,Other,32.0,53.0,10.0
6184,Duschwanne,,Daub,Duvets,1.0,173.0,106741_1_570x570.jpg,Other,Other,Other,,,
6320,Spülkasten Duravit,,Daub,Duvets,1.0,14.0,lol_570x570.jpg,Other,Other,Walling units,,,
6332,Duravit stehend,,Daub,Duvets,1.0,20.0,g_570x570.jpg,Other,Other,Other,,,
6335,Duravit,,Daub,Duvets,1.0,14.0,112257_570x570.jpg,Other,Other,Other,,,
