,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
599,Volet battant,40.0,Pisé,Trellises,1.0,61.0,"['10012db2-f3dd-4c8b-ab3c-45dd177853c8.jpeg', '75f098cb-8ae1-4b47-ba8d-4f36159549f9.jpeg', '1ca53fe0-d2a4-4145-b4b0-34579eab1182.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
612,Fenêtre,30.0,Pisé,Trellises,1.0,137.0,['f6a1b6b4-5398-4f2f-9e2d-f84573fbc864.jpg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
628,Rideau,5.0,Pisé,Trellises,1.0,132.0,"['2c97c52a-806c-4f61-a253-2eb0487f986c.jpeg', 'd3eeab70-c5c7-4efa-87f0-81e7ca190a05.jpeg']",Other,Other,Other,,,
682,Poutre de façade,50.0,Pisé,Trellises,1.0,255.0,"['868f0bc4-c8a4-4bd5-b0cd-5ec24e96bd0d.jpeg', '8b9fca6b-ed63-499e-a32e-74ee2b7b71a5.jpeg', 'd004c542-707c-4007-868e-f922e293900e.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Prefabricated buildings and structures,,,
763,Fenêtre,30.0,Pisé,Trellises,1.0,137.0,['fce42ed7-2188-4099-b963-21267093e4c5.jpg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
810,Porte accordéon / Porte coulissante,50.0,Encaustic,Trellises,1.0,95.0,['c1b1edbe-6b64-4a11-9ae9-934ebcb9c9ef.jpeg'],"Wall, Barriers, Pannels","Door, Windows, Gates","Lighting columns, brackets and bollards",,,
861,Volet roulant,40.0,Pisé,Trellises,1.0,216.0,"['b6011c3f-91d2-47ed-9461-08a84bfa1b6d.jpeg', '9ab3c54c-fdd6-44d5-b237-218ac2cbdf73.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
942,Fenêtre,160.0,Pisé,Trellises,1.0,17.0,['4d722b4b-9279-47a1-b97e-709d0c9eb5af.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
950,Triple vasque encastrée,100.0,Pisé,Trellises,1.0,125.0,"['c9db03cc-20ab-47f9-aa09-1cc0205a3e21.jpeg', '5ab815a1-18b6-47d9-81b5-4d81b8250d49.jpeg', 'ac229458-935c-4098-8046-cdfbbd2937c1.jpeg', 'c0aeb1f0-5c20-4d91-8ff2-3dd3193c5086.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
1023,Fenêtre,160.0,Pisé,Trellises,1.0,14.0,['713efd97-5a73-49c5-ae5f-0a8a4a85f5d6.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1118,Double vasque encastrée,100.0,Pisé,Trellises,1.0,17.0,"['3218fb44-f855-47b8-a327-638d1e4cb975.jpeg', 'c962c765-d323-42de-a95c-42c21b439877.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
1192,Fenêtre,160.0,Pisé,Trellises,1.0,17.0,['1bead80d-f414-47ab-b697-a34296bb03e9.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1199,Fenêtre,160.0,Pisé,Trellises,1.0,17.0,['ba42c6c5-d17b-493f-a2b1-27eacbced657.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1226,Fenêtre,160.0,Pisé,Trellises,1.0,17.0,"['3a6ae7dd-2456-4572-9e3d-581c3982fd9f.jpeg', 'f55c9dc9-3091-4aa2-bd5b-5c97400e73dc.jpeg', '24baed1d-c428-444a-af4a-efdb7f23274f.jpeg', '2fb18805-e18f-4bf0-9230-8e357e71a616.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1232,Tuile,13.0,Silt,Trellises,0.0,370.0,['e8a2968e-02c1-4427-b9b3-11e528af8e5c.jpeg'],"Roof, Slabs, Stairs","Covering, Finish","Lighting columns, brackets and bollards",,,
1418,Rideau,0.0,Pisé,Trellises,1.0,142.0,"['cd2d0858-94fe-4a22-81c7-ea90d0813fec.jpeg', 'c7ba7aac-ff92-4fd2-b9d2-8488a5df1211.jpeg']",Other,Other,Other,,,
1435,Fenêtre,120.0,Pisé,Trellises,1.0,118.0,"['38fb7959-74a1-4703-8708-1d73dfb921e0.jpeg', '4abb87fe-b54b-489f-9c3a-a395e3c23abc.jpeg', 'd4caf3e1-487d-419d-a62b-c69af0973241.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1482,Volet battant,45.0,Pisé,Trellises,0.0,332.0,"['a4df2a85-bfcf-4ea1-922d-8a974b4b9e4c.jpeg', '6ffcfcbd-031b-4f4c-84be-1b862400bc0f.jpeg', '9808a062-3448-4b87-9bb1-4fd813eeed9d.jpeg', 'c7922511-a811-4df2-ab43-03f2ab84f9c2.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1483,Volet battant,30.0,Pisé,Trellises,1.0,118.0,"['45a22f1a-e59c-4a2d-9a4a-19a7c0eef312.jpeg', 'a7053cfa-074d-442d-aafb-716d4d8ce96c.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1507,Rideau,0.0,Pisé,Trellises,1.0,142.0,['4110f107-2c36-4430-9059-9d866e782b28.jpeg'],Other,Other,Other,,,
1522,Volet battant,30.0,Pisé,Trellises,1.0,118.0,"['cd5396ec-f3f0-4560-bb39-7d68c256ebb5.jpeg', 'cfb7b434-48e3-4c6b-a9ad-38201918431e.jpeg', '8cf4abe4-c317-4e1c-a67f-654a4a81faa4.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1533,Volet battant,45.0,Pisé,Trellises,0.0,332.0,"['971c85d1-c3ef-48c2-b72b-1f52f8362f65.jpeg', '0171a71a-ca00-4320-85ce-d76575cf5a0d.jpeg', '2fba0a8c-daeb-47b6-a145-f8d639471b62.jpeg', 'c13b51e5-5998-46ca-8b14-e295c508d890.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1598,Volet battant,45.0,Pisé,Trellises,0.0,332.0,"['fc4a051c-ecae-4351-9d2d-2d695805e540.jpeg', '5aa8cffa-7d4b-4d11-9d9a-27b237c98684.jpeg', 'fd20f3df-be53-4767-8fa5-bc4d728f4bc4.jpeg', '3eeebf71-917c-46f3-ad49-739590bf972f.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1651,Volet battant,30.0,Pisé,Trellises,1.0,118.0,"['56b54b1d-cc3c-41d9-8c01-f8ea85e3ecc8.jpeg', 'be5341eb-bb53-4675-893e-f517a5d65188.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1711,Rideau,0.0,Pisé,Trellises,1.0,142.0,['43fdd9d2-d608-4bb3-b3d0-bbfd80337fa7.jpeg'],Other,Other,Other,,,
1712,Rideau,0.0,Pisé,Trellises,1.0,142.0,['a3c64bb0-5ca8-4951-8117-93f1f8e10cd9.jpeg'],Other,Other,Other,,,
1764,Dalle de faux-plafond,13.0,Pisé,Trellises,0.0,325.0,['00daa66e-b8e6-4cd2-abca-1df6c20f1014.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1792,Volet battant,0.0,Pisé,Trellises,1.0,64.0,['5c8b4568-0638-4e2f-b17b-75c9c04b433c.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1793,Volet battant,45.0,Pisé,Trellises,0.0,332.0,"['db37695c-6164-4e04-aa82-918c32cda351.jpeg', '2a151635-6192-4f23-ad3f-0e0001a0d5f4.jpeg', '0bf9d0e9-b3d8-4ec4-928b-5fa5f22a555b.jpeg', '73dfbca8-4821-4303-b496-b74f5ceffc0a.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2079,Volet roulant,0.0,Pisé,Trellises,1.0,142.0,['5eeb8447-781b-49d9-a623-b3ed7011600c.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2153,Rideau,0.0,Pisé,Trellises,1.0,142.0,['b80aca3b-e861-40bd-90b4-42f8ed676666.jpeg'],Other,Other,Other,,,
2169,Volet battant,40.0,Pisé,Trellises,1.0,118.0,"['7ed15bec-9b83-4339-a988-3109f00d7069.jpeg', '51cef245-4d9a-4ae1-b742-d2362776526a.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2184,pouf,25.0,Pisé,Trellises,1.0,38.0,['77cc0194-58b7-4d7f-bc98-98029a294372.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Other,,,
2197,Double vasque encastrée,60.0,Pisé,Trellises,1.0,38.0,"['ce83363c-f2d7-4ec5-a4d0-eb4a375d2ad1.jpeg', '2346be38-1401-441b-89c6-9891512c2e66.jpeg', '86643c73-d8af-4382-b302-b6093412d729.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
2444,Dalle de faux-plafond,2.0,Pisé,Trellises,1.0,72.0,"['758ad98f-822a-4390-9442-8656e044454c.jpeg', '29c6add7-9a93-473f-9c55-222e83d26a92.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2540,Dalle moquette,7.0,Pisé,Trellises,0.0,263.0,"['6363b363-0b94-42a9-ba51-bbf160a341bc.png', '5cf276ea-8a8b-48a9-907a-751d7c762945.png']","Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
2563,Dalle moquette,7.0,Pisé,Trellises,0.0,263.0,"['dc6538f8-c4c4-4899-8ae2-d97e52b3df92.png', '1473498b-0e20-47e2-9d94-1d8150bdfce0.png']","Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
2571,Volet battant bois,5.0,Pisé,Trellises,1.0,88.0,['4d45478b-45cc-4422-820b-afaa8592667f.jpeg'],"Wall, Barriers, Pannels",Other,"Lighting columns, brackets and bollards",,,
2690,Dalle moquette,7.0,Pisé,Trellises,0.0,263.0,"['64471b95-479c-4823-afdc-eeaf10b6a149.png', '89d945e2-90e6-4d08-b664-02d6a7d98a36.png']","Roof, Slabs, Stairs","Covering, Finish","Floor plates, gratings and edgings",,,
2771,Dalle de faux-plafonds,12.0,Pisé,Trellises,0.0,244.0,"['3ecb4542-32b6-4e8b-b5ba-5ebf98e5ad75.jpeg', '510a857a-40bd-4a8e-8dec-e8e610818e9b.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2772,Dalle de faux-plafonds,12.0,Pisé,Trellises,0.0,244.0,"['3ed9a4bf-0a6d-490c-b79d-40fefdce8d9b.jpeg', '96dcd276-74d7-4543-b6e7-2acb43aaeec8.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2835,Autre ameublement intérieur spécial,150.0,Encaustic,Trellises,1.0,57.0,"['50a28323-129d-4be8-8b50-2f005eec2a6a.jpeg', '2b52942c-4bda-4688-bb44-40331ec345d2.jpeg', 'a2e1ee36-6dbb-46b0-93f8-900ff40987dc.jpeg', '6bab4a74-9f27-402e-8019-15e1e9f9308e.jpeg', '226a45da-cb38-46aa-b742-7992869b8b0f.jpeg']","Wall, Barriers, Pannels",Furnishings,Furnishings,,,
2841,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,['6902ae9f-39dc-4e5f-bbe4-f343c81664ab.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2851,Rideau,5.0,Pisé,Trellises,1.0,57.0,"['9518ecc8-9237-45e6-87fb-37cbb4e6f44b.jpeg', '281781df-c89c-4f00-aa48-cb957338cdd5.jpeg', '016a15ee-006d-4c9a-a863-1698d6fd05a8.jpeg']",Other,Other,Other,,,
2890,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,"['8aa24c29-8eaf-4c7e-859b-0e5030bc45e3.jpeg', '90df2318-56c8-440c-b39c-3eb35a0d6b38.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2920,"Cloison , m vitrée et pleine",120.0,Encaustic,Trellises,0.0,227.0,"['050a07e3-fa09-4765-90ef-5213414cc1a6.jpeg', 'de5d55e4-765e-4ca3-9744-8030a3c3e9f6.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2928,Fenêtre,80.0,Pisé,Trellises,0.0,209.0,['0e7b62ed-ef3e-468f-80d2-dd30ebacfb13.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2950,Volet battant,40.0,Pisé,Trellises,1.0,57.0,"['cfe22237-33bc-40f0-9dd0-76cdf70f219e.jpeg', 'b7f666ff-4077-4a42-976f-62405e7109b5.jpeg', 'c8efe536-537a-4578-9f9f-20497986ee76.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2958,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,['01755d3a-b292-41d6-9c87-e33b4b341633.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
2988,Fenêtre,80.0,Pisé,Trellises,0.0,209.0,['84c59e51-f5fa-4401-8550-e4616456729e.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3042,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,"['65e5e37d-dd22-4f1e-b0d6-4923d20d854c.jpeg', 'e1181d61-2096-4d1f-811b-8b047a98f55a.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3073,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,"['c68adeaa-207c-45d5-aea2-6116ef6cd869.jpeg', '909acdcb-45ee-44a7-bf5d-b9c6ed956158.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3080,Pietement Bois,35.0,Pisé,Trellises,0.0,226.0,['d7aece20-d878-4031-af8b-bdc6ecd16c87.jpg'],"Wall, Barriers, Pannels",Other,"Lighting columns, brackets and bollards",,,
3160,Volet battant,40.0,Pisé,Trellises,1.0,57.0,['39fd6a80-f320-4670-8b9a-0d573f235d9e.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3297,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,"['ffc84fc0-1977-4b9d-a0f0-92a4f6e2a211.jpeg', 'e8dbc785-068b-4c4f-81e7-de3827b6d624.jpeg', 'ac2b3370-81c4-4b73-b65f-a945730750a5.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3301,Rideau,5.0,Pisé,Trellises,1.0,57.0,"['241679eb-4ee8-44cb-8484-83b966ae683e.jpeg', 'a57033f0-1a12-4d2a-a649-d9db61875145.jpeg', '77b24e6e-f293-4702-96ee-5180c139ef62.jpeg', 'f6d06276-1a24-4e00-9669-d587dc5aff59.jpeg']",Other,Other,Other,,,
3327,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,"['faa3c49b-a42c-43d1-b1c3-65bca30cf645.jpeg', '33a66186-8847-4b84-859d-18698c4b3d2f.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3369,Double vasque encastrée,60.0,Pisé,Trellises,1.0,60.0,"['9b15150e-23a9-4408-9004-167aa1172128.jpeg', '4323a821-572a-4bd8-9f67-2b50e9ad6115.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
3382,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,['05f081f4-7000-4f10-83c0-13f2bf678631.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3425,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,['cf8207d8-2419-40a8-8824-673beabb2ea9.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3429,Volet battant,40.0,Pisé,Trellises,1.0,57.0,['479bb0aa-d422-49af-89a0-1d06ae172355.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3431,Fenêtre,80.0,Pisé,Trellises,0.0,208.0,"['89f35cab-979e-49fb-9022-69e1090d88d2.jpeg', 'c43c4c69-1b54-4f1b-af0b-6c4fb1f6b532.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3464,Fenêtre,6.0,Pisé,Trellises,0.0,194.0,"['fbebd98c-0aad-4586-927e-2403977aa922.jpeg', '52cdfac3-2c99-4308-bb9a-38d15a8b22d0.jpeg', '6d330074-7786-4138-b417-1fdc10347bd9.jpeg', '154dcd4c-b5b2-42ec-8217-2d39578c5781.jpeg', '5b7b59e7-bf09-4203-a002-f8ed1b38c3cb.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3593,Fenêtre,100.0,Pisé,Trellises,0.0,194.0,"['346cc4b2-f8c5-4378-b5a7-b29eafa93331.jpeg', 'c7258eb4-5563-4aea-9a46-34ae671ca00a.jpeg', '648ea6b5-380a-414e-a46f-a88629cf5291.jpeg', '4de75e2e-7a81-47d1-9681-33b7c3eb51cb.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3793,Fenêtre,6.0,Pisé,Trellises,0.0,194.0,"['afbe5422-8e02-4733-9b6a-4c1086f9c3e6.jpeg', 'b85af608-3a87-4c68-a2ad-aa464e75e64a.jpeg', 'b74016b4-a464-4dd3-8ed8-2d2f2da7ab1f.jpeg', '995574dc-0186-47ce-be32-b43667db407c.jpeg', '3cf2cd0d-fc31-4c4f-8efb-b2c21f692a5b.jpeg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
3903,Voie piétonne,50.0,Pisé,Trellises,0.0,194.0,"['228fbfe6-2c2f-4e69-94f9-4836e087b5d5.jpeg', 'f2fa81d1-c711-4888-ac89-518aef1b7df1.jpeg', '23f847cc-0579-4424-80bb-5b5e53bbebbe.jpeg', '7fd6deae-6821-4158-a143-a5dd0a40ced8.jpeg', 'f0c12fce-cf4c-42b6-88ad-2f26227ad5b1.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Other,,,
4025,Porte accordéon / Porte coulissante,100.0,Encaustic,Trellises,0.0,209.0,"['4f4a9855-dabe-444f-9cb5-3cde24df6531.jpeg', '4909aead-66de-418b-a0f2-b7c26f5ec5ea.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates","Lighting columns, brackets and bollards",,,
4156,Faux-plafond,8.0,Pisé,Trellises,0.0,143.0,"['42f4f8c8-90d7-495f-81d4-474b369a2181.jpg', '589bd44c-ccfc-4f5b-9a5f-b95c104d5713.jpg', '13d5de2b-2be7-437f-a249-56027c2e7381.jpg']",Other,"Covering, Finish",Other,,,
4160,Faux-plafond,8.0,Pisé,Trellises,0.0,143.0,['c1ed1440-18a7-47ce-a722-bfcbbcdfbe81.jpg'],Other,"Covering, Finish",Other,,,
4298,Rideau,5.0,Pisé,Trellises,0.0,130.0,"['ceee2515-4b7c-4f6c-b9ed-cad4f3d26cc0.jpg', '529201d6-089b-4bfc-823a-36454aee3d96.jpg']",Other,Other,Other,,,
5157,Fauteuil de théâtre,,Pisé,Trellises,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2022/10/2209-5101-b-76-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2022/10/2209-5101-a-76-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2022/10/2209-5101-b-77-600x800.jpg']","Wall, Barriers, Pannels",Other,Other,,,
5165,Panneau de porte,,Pisé,Trellises,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/02/2302-5955-a-600x338.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2302-5955-b-600x338.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2302-5955-c.jpg']","Wall, Barriers, Pannels","Door, Windows, Gates","Floor plates, gratings and edgings",,,
5170,Panneau de porte,,Pisé,Trellises,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2022/11/2208-4809-a-2-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2208-4809-b-2-600x800.jpg']","Wall, Barriers, Pannels","Door, Windows, Gates","Floor plates, gratings and edgings",,,
5171,Panneau de porte,,Pisé,Trellises,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2022/11/2208-4774-a-2-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2208-4774-b-2-600x450.jpg']","Wall, Barriers, Pannels","Door, Windows, Gates","Floor plates, gratings and edgings",,,
5172,Fenêtre à double battant,,Pisé,Trellises,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2022/11/2208-4744-a-2-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2208-4744-c-2-rotated.jpg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
5176,Panneau de porte,,Pisé,Trellises,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/01/2209-4967-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-4967-b-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-4967-c-600x800.jpg']","Wall, Barriers, Pannels","Door, Windows, Gates","Floor plates, gratings and edgings",,,
5209,Rideaux blancs,,Pisé,Trellises,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/01/2301-5569-a-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2301-5569-b-600x800.jpg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
5471,-flügl Türe aus er-jahren,,Pisé,Trellises,1.0,265.0,20200312_103848_570x570.jpg,"Wall, Barriers, Pannels","Door, Windows, Gates",Other,15.5,184.0,230.0
5513,Zumtobel Leuchten,,Pisé,Trellises,1.0,265.0,20200923_140816_570x570.jpg,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
5525,Hock klosett schüssel,,Pisé,Trellises,1.0,92.0,20220108_104538_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
5532,verz . Vordach m Drahtgitterglas,,Pisé,Trellises,1.0,265.0,20200402_163608-kopie_570x570.jpg,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",91.0,125.0,20.0
5740,Trennwand,,Pisé,Trellises,1.0,177.0,dsc_0149_570x570.jpg,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
5828,jugendstil türe,,Pisé,Trellises,1.0,265.0,740ce4e7-ff49-4400-a008-19f5deca1ca1_570x570.jpg,"Wall, Barriers, Pannels",Other,"Lighting columns, brackets and bollards",4.0,100.0,230.0
5899,Schulwandbrunnen aus,,Pisé,Trellises,1.0,265.0,20200604_125550_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",45.0,120.0,24.0
6274,Pissoir hängend Laufen,,Pisé,Trellises,1.0,,111877_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling","Lighting columns, brackets and bollards",45.0,46.0,80.0
