,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
286,Tableau électrique,40.0,Encaustic,Electrical diagrams,1.0,60.0,"['aa3d73d6-bdc3-42c6-ae3a-61ba2c0b1d2f.png', 'c958a7b9-5760-4bec-80d2-ace9a3bf98b8.png', '931c6d09-d6fa-4535-82a8-1c14b0fbe395.png']",Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
456,Tableau électrique,60.0,Encaustic,Electrical diagrams,1.0,61.0,"['966017be-04ed-465e-b65d-c025fbfa1d16.jpeg', '0ec83ed1-bd68-49d9-8a09-221b2c8b2540.jpeg', '945840cc-d09b-422c-9bea-d64c2d6112ec.jpeg']",Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
521,Tableau électrique,150.0,Encaustic,Electrical diagrams,1.0,61.0,"['e378cb40-aeaf-4fe0-8a7f-094e7e25525f.jpeg', 'de1d7243-3c3b-4473-b35d-36cbae3809f5.jpeg']",Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
524,Tableau électrique,100.0,Encaustic,Electrical diagrams,1.0,61.0,['a2dfde68-f0eb-4d08-9d5b-38e8300ec018.jpeg'],Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
758,Tableau électrique,100.0,Encaustic,Electrical diagrams,1.0,61.0,['7a1f7b62-d795-4835-8d9d-01ff259fcf3b.jpeg'],Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
773,Tableau électrique,80.0,Encaustic,Electrical diagrams,0.0,824.0,"['2363afac-02d7-4fe1-8551-4291cb2cd571.png', '0f5b7d5d-80b3-4500-88b1-2cafb603252b.png', 'da749217-29dc-489a-9257-27752578cf1f.jpeg']",Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
1001,Tableau électrique,50.0,Encaustic,Electrical diagrams,1.0,7.0,['a4c85184-ac5c-4890-89aa-0e7ed5ed1453.jpg'],Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
1336,Tableau électrique,80.0,Encaustic,Electrical diagrams,1.0,7.0,"['46708c56-adbc-4dca-87b3-85180e9104ad.jpg', '935a11c9-0766-409b-8f25-1dbd6a0f0103.jpg', 'd12e8e8f-a81f-4f46-9711-e66b58e59409.jpg']",Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
2649,Tableau électrique,200.0,Encaustic,Electrical diagrams,1.0,72.0,"['23d94c50-c7fa-4c1b-bb54-4f99a55d7422.jpeg', '3fb4a4dd-e950-42e4-973e-cdeb3854dbf5.jpeg']",Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
3113,Tableau électrique,60.0,Encaustic,Electrical diagrams,1.0,54.0,"['22f60cc1-29e9-44f7-8113-de1a8e434b1a.jpeg', '3591c077-f434-4bb3-8200-fb78fa737d66.jpeg']",Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
6389,Elektrogehäuse,,Encaustic,Electrical diagrams,1.0,28.0,img_3626_570x570.jpg,Technical elements,"Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
