,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
257,Garde-corps d'escalier extérieur,25.0,Anti-bandit glass,Stair trims,1.0,127.0,"['ee5e1b4e-204e-413b-a188-b6bb530584ee.jpeg', '37733086-3da4-4413-8664-c2daeb1f8847.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Safety cages,,,
341,Escalier droit,250.0,Pisé,Stair trims,1.0,95.0,['11822189-647e-4ebc-9531-0b2b8426385c.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails,,,
452,Escalier droit,150.0,Pisé,Stair trims,1.0,190.0,"['a1d787e4-ab2b-424d-82ed-fd2749998cb3.jpeg', '3c53c54a-d270-4616-955b-98da5415d50e.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails,,,
485,Escalier droit,600.0,Pisé,Stair trims,1.0,95.0,['6d1e7d36-a049-4e2d-9a2d-27c33e9bfb36.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails,,,
734,Escalier droit,1500.0,Pisé,Stair trims,0.0,445.0,"['9fd5fb64-c16a-4dc1-8eaa-5b465e8e34bb.jpg', '4cca763c-86bd-4791-9e7d-80717038fbcb.jpg', '66e8922c-f4a2-4d93-a59c-5746edd98570.jpg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails,,,
785,Escalier droit,500.0,Pisé,Stair trims,1.0,95.0,['29d393a5-d1ad-466e-8e88-65ef078244e6.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails,,,
796,Escalier droit,600.0,Pisé,Stair trims,1.0,95.0,"['56746368-a00f-4e58-ba5f-385c8ac97789.jpeg', '20ad86a8-ee9f-4ffe-a43c-bf2aa5da9e9a.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails,,,
863,Escalier extérieur,40.0,Gravel,Stair trims,1.0,216.0,"['6d68c9b6-56ef-472a-a897-76c782fc42f5.jpeg', '467bf594-5c8c-49ad-9004-ddc464d88fef.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails,,,
871,Garde-corps d'escalier,11.0,Pisé,Stair trims,1.0,216.0,['33d43495-dcd4-4009-8ad7-1e54311fe6a1.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Safety cages,,,
923,Escalier extérieur,80.0,Gravel,Stair trims,1.0,216.0,"['20720f96-8c7e-4066-ab0b-7fa510afdda0.jpeg', 'e1373302-3a3b-47a5-af65-5bcea364f746.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails,,,
976,Garde-corps d'escalier,45.0,Pisé,Stair trims,1.0,224.0,"['f37bf079-070f-4d30-949b-96e7429baa30.jpeg', '207377e1-c8d9-46a1-b170-e973b7ff45db.jpeg', '1ced6c80-1385-4433-bf00-540ab57440f8.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Safety cages,,,
1070,Main courante d'escalier,28.0,Pisé,Stair trims,1.0,224.0,"['ded1b6be-a478-4c5e-b91e-27302f759be1.jpeg', '9e98f992-8fa1-46c8-a5c7-7a356c685788.jpeg', '61c502f2-f45d-4ef2-9403-075544860c27.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Handrails,,,
