,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1440,Garde corps de balcon et de toiture terrasse,27.0,Architectural glass,Prefabricated balconies,0.0,325.0,['502df577-1923-40a2-96d8-bbe060d877e4.JPG'],"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,,,
1874,Garde corps de balcon et de toiture terrasse,40.0,Architectural glass,Prefabricated balconies,1.0,45.0,['3e9f9bce-8db8-49ac-8910-bbe26163e215.jpeg'],"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,,,
1881,Garde corps de balcon et de toiture terrasse,40.0,Architectural glass,Prefabricated balconies,1.0,45.0,"['5afac05d-4823-471b-808e-e5e48d568cea.jpeg', '2f0dc2a3-574d-4c4a-8aeb-af1320906c59.jpeg']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,,,
2218,Garde corps de balcon et de toiture terrasse,40.0,Architectural glass,Prefabricated balconies,1.0,38.0,"['649ce42e-49fe-41c4-8e7d-9ddf87212580.jpeg', 'da15e3b5-7f55-4ea2-8962-5c3d3f3d1c99.jpeg', '0c4d9c46-6805-41bb-8fce-09cd065c4217.jpeg']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,,,
3473,Aménagement extérieur et toiture terrasse,300.0,Precast architectural concrete,Prefabricated balconies,0.0,194.0,"['bb9c78c2-8939-4e45-abfa-1c1fd52b4053.jpeg', 'fde19d95-26dd-491e-9574-d834ca0f0432.jpeg', '3864459f-54f7-481d-82d7-b6ac1189191c.jpeg', '05527063-cd5d-4f06-a7ac-1d7bd6ef9e75.jpeg', 'ada223ab-7826-4e41-aa0f-476fc11b4565.jpeg']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,,,
3695,Garde corps de balcon et de toiture terrasse,40.0,Architectural glass,Prefabricated balconies,0.0,187.0,"['b6b4cba2-8118-41cc-aee8-b3196980e550.png', '413aa4d2-149b-4834-b264-da6424fdeb61.jpeg', '03cd67e5-e574-4dcb-b14d-f023d0f0c25b.jpeg', 'a04cc429-dde5-4d25-9a89-2e39da6c0a0c.jpeg']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,,,
3868,Aménagement extérieur et toiture terrasse,300.0,Precast architectural concrete,Prefabricated balconies,0.0,194.0,"['35a34d5a-39b9-471f-859f-0edb93af03ef.jpeg', 'b87b52c5-31ef-49fe-a6f9-498bca282212.jpeg', 'c586c93b-ecd4-450b-94b7-504a6497b9e0.jpeg', 'd5e444d2-9531-484e-ac51-0ca5c0e4933d.jpeg']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,,,
5769,Balkongeländer,,Sitka spruce,Prefabricated balconies,1.0,265.0,img_9890_%281%29_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,,,
6489,Terrassen-oder Balkongeländer ohne Befestigungen,,Precast architectural concrete,Prefabricated balconies,1.0,173.0,,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Structural roofing units,,,
