,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2544,Chauffage de chantier,50.0,Gravel,Equipment heaters,1.0,100.0,['10449e38-8d6e-462d-9a7b-b9a859fa8b1f.jpg'],"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,,
2630,Echangeur sur réseau de chaleur,1500.0,Weathering steel,Equipment heaters,1.0,106.0,['6591fffc-50b2-4652-962c-01deb82640aa.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Space heating and cooling products,,,
2743,Echangeur sur réseau de chaleur,1500.0,Weathering steel,Equipment heaters,1.0,106.0,['4c52f215-8713-4eb3-833b-19d5242b4e49.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Space heating and cooling products,,,
2927,Armoire chaude équipement,250.0,Sitka spruce,Equipment heaters,1.0,56.0,"['821c2a8b-e5e8-4123-ba90-d97a5de058d1.jpeg', 'ae19a4e4-6f63-4603-840b-9be22e90d998.jpeg']",Furnishings,Furnishings,Space heating and cooling products,,,
4169,Autre système de production de chaleur,110.0,Heat-absorbing glass,Equipment heaters,0.0,124.0,"['9f07cefc-8425-42c1-b296-568aefe16423.jpg', '262cf73d-7b62-4a0f-bfb2-060a8c9cc9d3.jpg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Space heating and cooling products,,,
5493,neuer Heizkörper von,,Lignite,Equipment heaters,1.0,265.0,20200128_161454_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,6.0,83.0,63.5
5570,Lit Standboiler mit Wärmetauscher,,Air-cooled steel slag,Equipment heaters,1.0,18.0,,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Power and lighting outlet products,,,
6243,Heizung,,Heat-absorbing glass,Equipment heaters,1.0,70.0,111547_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
6334,Luftheizgerät,,Compressed air,Equipment heaters,1.0,14.0,20210125_144456_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
6562,Heizwand Heizkörper ovp,,Air-cooled steel slag,Equipment heaters,1.0,173.0,20210224_142128_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,6.0,130.0,63.0
6845,Heizwand / Heizkörper / Radiator quer ca Jg,,Air-cooled steel slag,Equipment heaters,1.0,110.0,img-20221219-wa0009-kopie_570x570.jpg,Technical elements,Other,Space heating and cooling products,10.0,120.0,50.0
6893,Heizkörper gebraucht,,Heat-absorbing glass,Equipment heaters,1.0,90.0,img_1186kopie_570x570.jpg,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Space heating and cooling products,,,
