,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
5942,Wäschetrockner Merker,,Sitka spruce,Washers,1.0,106.0,111404_%281%29_570x570.jpg,Other,Other,Fastener products,,,
5986,Waschtisch mit Armatur,,Sitka spruce,Washers,1.0,184.0,_dsc7959_570x570.jpg,Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
6005,Waschtisch Laufen,,Sitka spruce,Washers,1.0,265.0,1_%2894%29_570x570.jpg,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories,24.5,39.5,13.5
6010,Waschtisch Laufen,,Sitka spruce,Washers,1.0,265.0,1_%2887%29_570x570.jpg,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories,52.0,102.0,25.0
6066,Waschtisch mit Armatur,,Sitka spruce,Washers,1.0,0.0,,Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
6084,Kenwood Super Waschmaschine,,Sitka spruce,Washers,1.0,173.0,07.05.2014-001_%281%29_570x570.jpg,Other,Other,Sanitary fittings and accessories,57.0,55.0,81.5
6097,Waschtisch mit Armatur,,Sitka spruce,Washers,1.0,173.0,20210722_154230_570x570.jpg,Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,47.0,60.0,
6098,Waschtisch Laufen mit Einhandmischer,,Sitka spruce,Washers,1.0,173.0,20200424_172805_570x570.jpg,Other,Other,Sanitary fittings and accessories,50.0,62.0,
6099,Waschtisch v Laufen,,Sitka spruce,Washers,1.0,173.0,20190604_110409_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Sanitary fittings and accessories,51.0,60.0,
6296,Waschtisch Laufen,,Sitka spruce,Washers,1.0,92.0,110998_570x570.jpg,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories,,,
6313,Waschtisch Laufen,,Sitka spruce,Washers,1.0,92.0,110854_570x570.jpg,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories,,,
6339,Waschtisch Laufen,,Sitka spruce,Washers,1.0,0.0,110856_570x570.jpg,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories,,,
6665,Waschtisch Laufen mit Einhandmischer,,Sitka spruce,Washers,1.0,5.0,20221130_105736_570x570.jpg,Other,Other,Sanitary fittings and accessories,,,
6881,Wäschetrockner / Raumluft-Wäschetrockner,,Sitka spruce,Washers,1.0,90.0,1_%28331%29_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Sanitary fittings and accessories,34.5,64.0,80.9
7388,Waschmaschine Beko,,Sitka spruce,Washers,1.0,0.0,112060_570x570.jpg,Other,Other,Other,47.0,60.0,83.5
