,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
44,Meuble de salle de bains et double vasque Duravit,150.0,Sitka spruce,Vanity and washroom furniture,1.0,41.0,"['f72683fa-f9d3-4489-a1ff-e2f08a3933fb.JPG', 'fd399189-b43d-4f21-b7d7-1af571f2189e.JPG']",Furnishings,Furnishings,Furnishings,,,
837,Meuble de salle de bains et double vasque Duravit,150.0,Sitka spruce,Vanity and washroom furniture,1.0,-2.0,"['272f7059-6c1d-45dc-b59e-1ddb6f7d5e83.JPG', 'aefe77a5-83b4-4bf9-96dc-53fc2bfff725.JPG']",Furnishings,Furnishings,Furnishings,,,
1416,Meuble lavabo,40.0,Sitka spruce,Vanity and washroom furniture,1.0,117.0,"['cf0dc784-1e25-42d7-b776-a618d11f1a90.jpeg', 'ed372cae-c380-4d42-bafc-2aec8e0b463e.jpeg', 'b06c08bb-1b3f-473a-8919-3b2b586f804d.jpeg']",Furnishings,Furnishings,Furnishings,,,
1582,Meuble lavabo,40.0,Sitka spruce,Vanity and washroom furniture,0.0,333.0,"['e70bbcb8-d1cc-455c-95af-2483e3e23f60.jpeg', 'a5632802-b521-49e4-a8c2-b2ab7594f910.jpeg', '9473a904-1102-49c2-8435-031f51f4fce3.jpeg']",Furnishings,Furnishings,Furnishings,,,
1708,Meuble lavabo,40.0,Sitka spruce,Vanity and washroom furniture,0.0,332.0,"['a919ad71-9e1c-4e24-a69c-2c4fed6453b2.jpeg', '4fb8d294-1d56-48d0-96a1-ab7c79a699fe.jpeg', '237dc0e5-d89c-4b7d-88f7-7110465f0d1c.jpeg']",Furnishings,Furnishings,Furnishings,,,
1723,Meuble lavabo,40.0,Sitka spruce,Vanity and washroom furniture,1.0,118.0,"['02ab4b86-7b93-4d10-ba14-54b93e6d9b02.jpeg', '509ea75b-f5ca-4c39-832e-4ef2a356bee0.jpeg', '4a11287a-e8a4-4980-8cc9-7ac136964483.jpeg']",Furnishings,Furnishings,Furnishings,,,
5643,Badmöbel mit Aufsatzwaschbecken,,Sitka spruce,Vanity and washroom furniture,1.0,0.0,,Furnishings,Furnishings,Furnishings,,,
5665,Alterna Waschtischmöbel,,Sitka spruce,Vanity and washroom furniture,1.0,18.0,,Furnishings,Furnishings,Furnishings,,,
5746,Doppelwaschtisch und Spiegelschrank,,Sitka spruce,Vanity and washroom furniture,1.0,265.0,img_9797_570x570.jpg,Furnishings,Furnishings,Furnishings,59.0,150.0,58.0
5894,Doppelwaschtisch mit Unterbaumöbel,,Sitka spruce,Vanity and washroom furniture,1.0,265.0,loosli-unterbaumobel-grafik_570x570.jpg,Furnishings,Furnishings,Furnishings,57.5,147.0,53.8
6300,Badezimmermöbel hängend,,Sitka spruce,Vanity and washroom furniture,1.0,92.0,111690_570x570.jpg,Furnishings,Furnishings,Furnishings,,,
6656,Doppel-Waschtisch mit Unterbau und Spiegelkasten,,Sitka spruce,Vanity and washroom furniture,1.0,9.0,doppelwaschtisch_570x570.jpg,Furnishings,"Floors, Ceiling",Sanitary fittings and accessories,,,
6657,Waschtisch mit Unterbau und Spiegelschrank,,Sitka spruce,Vanity and washroom furniture,1.0,9.0,waschtisch_570x570.jpg,Furnishings,"Floors, Ceiling",Sanitary fittings and accessories,,,
6908,Badezimmermöbel,,Sitka spruce,Vanity and washroom furniture,1.0,90.0,2880-2_%281%29_570x570.jpg,Furnishings,Furnishings,Furnishings,35.0,32.5,63.0
7174,Badezimmermöbel Waschtisch,,Sitka spruce,Vanity and washroom furniture,1.0,45.0,20230312_bad_570x570.jpg,Furnishings,Furnishings,Furnishings,150.0,55.0,191.0
