,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
110,Chauffe eau à accumulation électrique,90.0,Potable water,Water strainers,1.0,95.0,['e062eb6f-87f9-4639-9f83-eeb0250aac0a.jpeg'],"Wall, Barriers, Pannels",Other,Power and lighting outlet products,,,
475,Extincteur à eau,23.0,Potable water,Water strainers,0.0,409.0,"['d53bbdba-212e-4788-9d63-262905f365ae.jpeg', 'b259ba22-4584-45f1-8fab-465c6d657e14.jpeg']","Wall, Barriers, Pannels",Other,Headwall and swale inlet products,,,
910,Extincteur à eau,15.0,Potable water,Water strainers,1.0,216.0,['a5863cbc-a7c8-4a16-a3ef-a6625a83f1d2.jpeg'],"Wall, Barriers, Pannels",Other,Headwall and swale inlet products,,,
958,Extincteur à eau,10.0,Potable water,Water strainers,1.0,11.0,"['727d3874-99c8-4656-a719-3b3978bc7e63.jpeg', '0added3a-93f5-425b-b588-b88d5bbf44ba.jpeg', '7cc256f7-c41a-4b9e-b12b-23395cc05bb8.jpeg', '86d6be15-9b99-4010-b153-c2dc3d493e46.jpeg']","Wall, Barriers, Pannels",Other,Headwall and swale inlet products,,,
1003,Extincteur à eau,15.0,Potable water,Water strainers,1.0,11.0,"['205e84f7-12f1-4cc2-9c98-aac3eb46385b.jpeg', 'f220b8b2-ea49-4333-83cb-5fafe1d1efcd.jpeg']","Wall, Barriers, Pannels",Other,Headwall and swale inlet products,,,
1423,Extincteur à eau,23.0,Potable water,Water strainers,0.0,335.0,"['a716be72-e012-492f-9396-db3abafbaa7f.jpeg', 'd460ed1a-5f35-47d3-be99-fe8221474ac0.jpeg', 'acde0de8-3072-43a8-b5bd-537267cf1f22.jpeg', 'e9a8954e-5c19-46e7-b98b-a7ea21a015a8.jpeg']","Wall, Barriers, Pannels",Other,Headwall and swale inlet products,,,
1628,Chauffe eau à accumulation électrique,100.0,Potable water,Water strainers,1.0,118.0,"['97c1ac77-88f7-4f48-8b83-1373e190301a.jpeg', '2f04c4e2-2e7a-42b6-94ff-57b63b8fc5ab.jpeg']","Wall, Barriers, Pannels",Other,Power and lighting outlet products,,,
1686,Chauffe eau à accumulation électrique,100.0,Potable water,Water strainers,1.0,118.0,"['57492a4b-1c9c-4df2-b01f-9d0f44b6eeab.jpeg', '74606e9c-7956-4731-9196-6c71e94904f4.jpeg']","Wall, Barriers, Pannels",Other,Power and lighting outlet products,,,
2098,Chauffe eau à accumulation électrique,100.0,Potable water,Water strainers,1.0,118.0,"['85f450cc-3a69-4e58-87a1-bcf52bd4d399.jpeg', '6021b7dd-8346-4831-83ad-1fd2a1c1f87a.jpeg', 'acaa2d45-b30b-4662-afcf-5d66548aa337.jpeg']","Wall, Barriers, Pannels",Other,Power and lighting outlet products,,,
2112,Chauffe eau à accumulation électrique,100.0,Potable water,Water strainers,1.0,118.0,"['35fda787-25d4-4ebc-862f-d35288a3162c.jpeg', '6a4133ff-c706-4e03-8014-5a508ef20be7.jpeg']","Wall, Barriers, Pannels",Other,Power and lighting outlet products,,,
