,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
6912,Spind Schrank,,Pisé,Sprigs,1.0,,112012_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,90.0,179.0
6913,Spind Schrank,,Pisé,Sprigs,1.0,,112004_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,90.0,179.0
6914,Spind Schrank,,Pisé,Sprigs,1.0,,112003_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,90.0,185.0
6915,Spind Schrank,,Pisé,Sprigs,1.0,125.0,112011_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,95.0,190.0
6916,Spind Schrank,,Pisé,Sprigs,1.0,88.0,112011_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,95.0,190.0
6917,Spind Schrank,,Pisé,Sprigs,1.0,88.0,112007_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,60.0,175.0
6918,Spind Schrank,,Pisé,Sprigs,1.0,125.0,112006_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,120.0,179.0
6919,Spind Schrank,,Pisé,Sprigs,1.0,88.0,112006_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,120.0,179.0
6920,Spind Schrank,,Pisé,Sprigs,1.0,125.0,112010_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,118.0,180.0
6921,Spind Schrank,,Pisé,Sprigs,1.0,88.0,112010_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,118.0,180.0
6923,Spind Schrank,,Pisé,Sprigs,1.0,88.0,112008_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.1,30.0,175.0
6925,Spind Schrank,,Pisé,Sprigs,1.0,88.0,112002_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,119.0,175.0
6926,Spind Schrank,,Pisé,Sprigs,1.0,88.0,112005_02_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,60.0,184.0
6927,Spind Schrank,,Pisé,Sprigs,1.0,55.0,112009_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,119.0,178.0
6928,Spind Schrank,,Pisé,Sprigs,1.0,55.0,112013_2_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",50.0,119.0,190.0
7031,Gestell mit Spüle,,Lignite,Sprigs,1.0,58.0,112027_570x570.jpg,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,80.0,119.0,94.0
7078,Spüle,,Pisé,Sprigs,1.0,0.0,112557_570x570.jpg,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,38.0,52.0,18.0
7397,Kippfenster,,Pisé,Sprigs,1.0,0.0,113491_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",5.5,215.0,67.0
7398,Kippfenster,,Pisé,Sprigs,1.0,0.0,112204_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",6.0,125.0,84.0
7436,mit Spülkasten Laufen,,Sitka spruce,Sprigs,0.0,4.0,3031-2_570x570.jpg,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories,54.5,40.5,83.0
