,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2192,Porte double automatique,80.0,Encaustic,Double slips,1.0,38.0,"['e7a97e02-5283-4b85-8f7a-a4c0fb327aca.jpeg', 'd614669d-fb96-494a-ad20-df5b9aefff50.jpeg', 'bf0a2ca8-ec20-4547-8229-6ba5bb4dd86c.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
2207,Porte double manuelle,80.0,Encaustic,Double slips,1.0,38.0,"['1bb6666b-b914-4139-837c-b23841b36028.jpeg', '96403170-242e-46a7-972e-1b086aeb7433.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
2213,Porte double automatique,80.0,Encaustic,Double slips,1.0,38.0,"['dbf7c3ac-69c7-4251-8191-0c145ed2d8dc.jpeg', 'c8400d49-15d9-4d80-8260-54c458f5848f.jpeg', '47295b98-1952-410f-a589-b6c88dbb61f7.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
2220,Porte double manuelle,80.0,Encaustic,Double slips,1.0,38.0,"['1298bd85-ac23-4ead-a4b7-5c54140ca5f8.jpeg', 'e8625fd8-dcb1-4a9c-9467-c7352c07b824.jpeg', 'eb6faa23-6278-4807-9313-93e70ac784af.jpeg', 'f27d49fe-aee5-495d-a39b-478df8d7425b.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
2356,Porte double automatique,100.0,Encaustic,Double slips,0.0,263.0,['8935700c-e8bd-45bb-950b-07830b044b1d.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
2401,Porte double automatique,100.0,Encaustic,Double slips,0.0,269.0,['286a3b2f-7966-442a-a6d1-75d014c5da0a.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
2499,Porte double manuelle,80.0,Encaustic,Double slips,1.0,100.0,"['27a42232-89c2-40d8-86d3-da97044572e3.jpeg', '701c7329-3645-4573-95d4-c6037ddf0b02.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
2615,Porte double manuelle,80.0,Encaustic,Double slips,0.0,278.0,['a55744d8-0fc4-4c26-b780-9b3d6f259950.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
2700,Porte double manuelle,80.0,Encaustic,Double slips,1.0,103.0,"['98b063f4-41df-443c-8ddf-81b0a9aaf252.jpeg', '8847a690-68aa-43a2-bd7a-0eab48eaec95.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
2831,Porte double manuelle,80.0,Encaustic,Double slips,0.0,200.0,"['35b55826-66be-4b65-9fbc-923a402a1690.jpeg', 'a206ed5c-b181-403c-8da6-9f29f66e50e4.jpeg', '03a2876a-3909-43af-bb32-c69590b39b64.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
