,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2389,Vitrine réfrigérée,385.0,Insulating glass,Refrigerators,1.0,87.0,"['d047ded9-8dbf-4508-a731-699f352109fb.jpg', '86547f8a-69dc-4285-9f78-7f9be6ba506d.jpg']",Other,"Door, Windows, Gates",Space heating and cooling products,,,
2432,Ilot réfrigéré,600.0,Lignite,Refrigerators,1.0,87.0,"['b9d7c563-5b46-4d4b-b4b1-ad684e4e16af.jpg', 'c3280230-6f2a-4e48-91d7-5679bfd57671.jpg']",Other,Other,Space heating and cooling products,,,
2560,Vitrine réfrigérée,385.0,Insulating glass,Refrigerators,1.0,87.0,"['8666af29-fa35-47ff-97df-b1a57af80c4c.jpg', 'b9bed29e-d6cd-4650-9abc-9a1b3618ada9.jpg', '5bb5881d-a648-450e-b5bf-2c7a515a60b7.jpg']",Other,"Door, Windows, Gates",Space heating and cooling products,,,
3127,Armoire réfrigérée,150.0,Lignite,Refrigerators,1.0,56.0,"['f9b0af24-eabe-47c2-8c45-677fb2c04ac2.jpeg', '3873fcf3-7dd5-4539-9cfc-f3a6ba5356ce.jpeg']",Furnishings,Furnishings,Space heating and cooling products,,,
5621,Kühlschrank V-Zug,,Lignite,Refrigerators,1.0,0.0,,Other,Other,Space heating and cooling products,,,
5639,Kühlschrank Siemens,,Air-cooled steel slag,Refrigerators,1.0,0.0,,Other,Other,Space heating and cooling products,,,
5887,Kühlschrank Electrolux,,Thermoplastic elastomer resin,Refrigerators,1.0,106.0,111828_570x570.jpg,Other,Other,Space heating and cooling products,,,
5906,Kühlschrank V-Zug,,Lignite,Refrigerators,1.0,265.0,111499_570x570.jpg,Other,Other,Space heating and cooling products,55.0,55.0,88.5
5910,Einbau-Kühlschrank,,Air-cooled steel slag,Refrigerators,1.0,265.0,,Furnishings,Furnishings,Space heating and cooling products,,55.0,129.0
5919,Siemens Einbau Kühlschrank,,Air-cooled steel slag,Refrigerators,1.0,265.0,sam_9112_570x570.jpg,Other,Other,Space heating and cooling products,,54.5,177.5
5946,Forster Kühlschrank Jumbo,,Air-cooled steel slag,Refrigerators,1.0,106.0,110889_570x570.jpg,Other,Other,Space heating and cooling products,,,
6031,Kühlschrank,,Lignite,Refrigerators,1.0,5.0,,Other,Other,Space heating and cooling products,,,
6052,Kühlschrank türig,,Air-cooled steel slag,Refrigerators,1.0,5.0,,Other,Other,Space heating and cooling products,,,
6062,Kühlschrank türig,,Air-cooled steel slag,Refrigerators,1.0,2.0,,Other,Other,Space heating and cooling products,,,
6115,Kühlschrank Electrolux,,Thermoplastic elastomer resin,Refrigerators,1.0,179.0,2776_2_570x570.jpg,Other,Other,Space heating and cooling products,56.0,54.5,126.0
6117,Kühlschrank Electrolux Jahrgang,,Thermoplastic elastomer resin,Refrigerators,1.0,173.0,2741_2_570x570.jpg,Other,Other,Space heating and cooling products,56.0,55.0,165.0
6119,Kühlschrank Electrolux,,Thermoplastic elastomer resin,Refrigerators,1.0,173.0,2788_2_570x570.jpg,Other,Other,Space heating and cooling products,56.0,54.0,165.0
6124,Kühlschrank Bauknecht,,Lignite,Refrigerators,1.0,173.0,112230_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Space heating and cooling products,54.0,55.0,86.0
6197,"Kühlschrank Liebherr , Typ IKc",,Lignite,Refrigerators,1.0,85.0,2819_2_570x570.jpg,Other,Other,Space heating and cooling products,,,
6260,Kühlschrank V-Zug,,Lignite,Refrigerators,1.0,115.0,2743_1_570x570.jpg,Other,Other,Space heating and cooling products,54.0,56.0,152.0
6261,Einbau-Kühlschrank Rechts,,Air-cooled steel slag,Refrigerators,1.0,115.0,112388_570x570.jpg,"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Space heating and cooling products,54.3,54.6,150.5
6279,Kühlschrank V-Zug Deluxe,,Air-cooled steel slag,Refrigerators,1.0,140.0,112366_570x570.jpg,Other,Other,Space heating and cooling products,55.0,55.0,125.0
6328,Kühlschrank Electrolux,,Thermoplastic elastomer resin,Refrigerators,1.0,20.0,2781_2_570x570.jpg,Other,Other,Space heating and cooling products,,,
6346,Rotel Kühlschrank,,Lignite,Refrigerators,1.0,0.0,112389_570x570.jpg,Other,Other,Space heating and cooling products,,,
6353,Kühlschrank,,Lignite,Refrigerators,1.0,12.0,1_%28280%29_570x570.jpg,Other,Other,Space heating and cooling products,,,
6356,Kühlschrank Sibir Freistehend,,Air-cooled steel slag,Refrigerators,1.0,11.0,112387_570x570.jpg,Other,Other,Space heating and cooling products,,,
6368,Kühlschrank Sibir,,Lignite,Refrigerators,1.0,29.0,2750_1_570x570.jpg,Other,Other,Space heating and cooling products,,,
6584,Kühlschrank V-Zug,,Lignite,Refrigerators,1.0,21.0,1_%28291%29_570x570.jpg,Other,Other,Space heating and cooling products,,,
6593,Royal Kühlschrank,,Silt,Refrigerators,1.0,171.0,112403_570x570.jpg,Other,Other,Space heating and cooling products,52.0,55.0,150.0
6605,Einbau Kühlschrank,,Air-cooled steel slag,Refrigerators,1.0,3.0,112402_570x570.jpg,Other,Other,Space heating and cooling products,,,
6635,Kühlschrank Türig,,Air-cooled steel slag,Refrigerators,1.0,159.0,_dsc9586_570x570.jpg,Other,Other,Space heating and cooling products,54.5,55.0,177.6
6679,Kühlschrank türig,,Air-cooled steel slag,Refrigerators,1.0,2.0,_dsc9689_570x570.jpg,Other,Other,Space heating and cooling products,,,
6680,Kühlschrank Prima-Vista,,Lignite,Refrigerators,1.0,113.0,_dsc9670_570x570.jpg,Other,Other,Space heating and cooling products,50.0,48.0,85.0
6681,Kühlschrank V-Zug,,Lignite,Refrigerators,1.0,146.0,2850-2_570x570.jpg,Other,Other,Space heating and cooling products,57.0,54.0,127.0
6684,Kühlschrank V-Zug,,Lignite,Refrigerators,1.0,88.0,2848-2_570x570.jpg,Other,Other,Space heating and cooling products,54.0,54.0,126.0
6687,Kühlschrank Prima-Vista,,Lignite,Refrigerators,1.0,65.0,_dsc9670_%281%29_570x570.jpg,Other,Other,Space heating and cooling products,,,
6691,Tiefkühlschrank Novamatic,,Air-cooled steel slag,Refrigerators,1.0,64.0,_dsc9714_570x570.jpg,Other,Other,Space heating and cooling products,,,
