,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
3505,Accessoire intégré,20.0,Encaustic,Wiring accessories,0.0,194.0,"['3b6a6cf3-f2e2-43a6-8d1d-c59000213b79.jpeg', '3351d611-1122-479f-8271-ba7bdcae6364.jpeg']",Technical elements,Furnishings,Hardware products,,,
3536,Accessoire intégré,30.0,Encaustic,Wiring accessories,0.0,194.0,"['aa5cc67c-3742-4b1a-b04a-176466142ff2.jpeg', 'befcabf9-d84e-4711-a6b6-456ff32a04a5.jpeg', '7fcfd07b-d22c-4129-9516-2f563394409a.jpeg']",Technical elements,Furnishings,Hardware products,,,
3563,Accessoire intégré,30.0,Encaustic,Wiring accessories,0.0,194.0,"['0a4c124f-cc81-4163-93cd-b4c622e9ea6e.jpeg', 'fa5a7ac6-6d77-4453-abc6-3f005b3b9cae.jpeg']",Technical elements,Furnishings,Hardware products,,,
3578,Accessoire intégré,10.0,Encaustic,Wiring accessories,0.0,194.0,"['a5c0ff09-32f7-4c67-ace0-6e2985ea9019.jpeg', '69266380-3b26-42c8-a542-cd641d45ddd9.jpeg', '99a7ecf1-16fd-40f7-8167-4b3b84ef5d53.jpeg', '64f07b55-40fa-4b10-be68-8bcb5d6e7299.jpeg', 'b8dc7f86-698a-44dd-9deb-b2f287ab9103.jpeg']",Technical elements,Furnishings,Hardware products,,,
3592,Accessoire intégré,30.0,Encaustic,Wiring accessories,0.0,194.0,['18868232-5d90-4d4d-bd88-4d40a9338276.jpeg'],Technical elements,Furnishings,Hardware products,,,
3737,Accessoire intégré,10.0,Encaustic,Wiring accessories,0.0,194.0,"['d5706ed3-a886-4ac2-a22b-b1f084b29c42.jpeg', '9da0f430-e025-4244-bbf3-da59dc22c374.jpeg', 'a84a7e19-70d0-4dc0-8b15-a70060b01e45.jpeg', 'eedd7764-fceb-415d-b415-ce24b159abea.jpeg', 'f5d5e9c1-c7cf-48ee-b7d4-f0f8ef6c363a.jpeg']",Technical elements,Furnishings,Hardware products,,,
3741,Accessoire intégré,10.0,Encaustic,Wiring accessories,0.0,194.0,"['371f7b1b-7713-4f5d-a472-5be176ceccf6.jpeg', '7038282f-e7c6-46f6-8adf-51d13f2c884b.jpeg', '9a07bf60-0233-4461-b02a-ff510ffd17f6.jpeg']",Technical elements,Furnishings,Hardware products,,,
3778,Accessoire intégré,30.0,Encaustic,Wiring accessories,0.0,194.0,"['3a307fa2-5e8a-4323-9032-e28fd6902c3b.jpeg', 'd4fbea4b-199e-4d21-8840-1704b319a292.jpeg']",Technical elements,Furnishings,Hardware products,,,
3808,Accessoire intégré,10.0,Encaustic,Wiring accessories,0.0,194.0,"['47952b10-2bfb-4826-b503-caed9ab9e0e8.jpeg', '7d0ca4bb-df51-4ebc-914e-22ee45e9e29e.jpeg', '2d5b7630-c091-4896-b3dc-fade6144432a.jpeg']",Technical elements,Furnishings,Hardware products,,,
3835,Accessoire intégré,20.0,Encaustic,Wiring accessories,0.0,194.0,"['f688ebcc-56d4-4ed7-86ca-7d7b30364cdc.jpeg', '24e6de8e-84db-46db-803e-13485291cc80.jpeg', 'f3e25d70-d705-4b72-8562-5512a7fca727.jpeg', 'aabe3b16-7f1b-4a00-b2ad-1973b6575430.jpeg', '31438880-86f7-4c5a-a2c9-bd3c3cdc05c2.jpeg']",Technical elements,Furnishings,Hardware products,,,
3836,Accessoire intégré,10.0,Encaustic,Wiring accessories,0.0,194.0,"['02a90604-7021-47b2-a74e-af4815d4c49f.jpeg', '7d96e68f-2b53-4349-87d9-0a5bce7763af.jpeg', 'f71845ba-ae6f-409d-ae50-e1dbb8c6d170.jpeg', '713c2d0f-c4a8-44b4-9fdb-231ab1975f19.jpeg']",Technical elements,Furnishings,Hardware products,,,
3883,Accessoire intégré,30.0,Encaustic,Wiring accessories,0.0,194.0,"['313bc3d9-bbc2-4a5d-a67e-28020da8c801.jpeg', '8a58751b-92d0-4dd5-9f5f-32975eefc764.jpeg']",Technical elements,Furnishings,Hardware products,,,
3913,Accessoire intégré,10.0,Encaustic,Wiring accessories,0.0,194.0,['4cc85449-6bae-4cfc-8cf6-3bc18c4fb2c8.jpeg'],Technical elements,Furnishings,Hardware products,,,
3958,Accessoire intégré,30.0,Encaustic,Wiring accessories,0.0,194.0,['49823d4e-6791-40ac-9a32-1c3f3e71266e.jpeg'],Technical elements,Furnishings,Hardware products,,,
3972,Accessoire intégré,30.0,Encaustic,Wiring accessories,0.0,194.0,['bccb5c6f-b471-48f0-82db-8008669333a4.jpeg'],Technical elements,Furnishings,Hardware products,,,
