,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
474,Garde corps,20.0,Pisé,Corner guards,0.0,409.0,"['bf40fde6-ff64-48bc-9c1e-b9fdb11efad9.jpg', '4b2c324a-5a3b-4bf7-aa33-94400f683b9a.jpg']",Other,Other,Safety cages,,,
1926,Garde corps,100.0,Pisé,Corner guards,1.0,45.0,"['f06bee3b-0648-4ab2-9fff-e27830e8543b.jpeg', '284ea6f9-4164-4b12-b920-0927b9668fff.jpeg']",Other,Other,Safety cages,,,
2031,Garde corps,20.0,Pisé,Corner guards,1.0,129.0,['38938d9d-93dd-4caf-94f4-b61264cd22ae.jpeg'],Other,Other,Safety cages,,,
2054,Garde corps,100.0,Pisé,Corner guards,1.0,45.0,"['6e5fe788-8de3-4a4b-9525-83d9ab734880.jpeg', '9fb3ec5c-4cc7-4ce0-b499-f97d8b50fc64.jpeg']",Other,Other,Safety cages,,,
2055,Garde corps,30.0,Pisé,Corner guards,1.0,45.0,"['4eb43bc3-4a0f-421e-9ffa-b942d961c00d.jpeg', 'cc167114-d4fc-4c60-8589-0b5785e03ac5.jpeg']",Other,Other,Safety cages,,,
2328,Garde corps,50.0,Pisé,Corner guards,1.0,72.0,"['017347a6-b7db-4e20-8aaa-0c1f5cb3a750.jpeg', '63e87a44-bef3-4da4-9c7f-25348bc2550e.jpeg', 'd579a0f3-cca7-4315-8f3f-fccbfa0325e2.jpeg']",Other,Other,Safety cages,,,
2372,Garde corps,40.0,Pisé,Corner guards,0.0,269.0,"['58806e71-f3b2-47a9-bc95-c4608a473da8.jpeg', '18fa92aa-0e34-4756-a6e8-7873b2ce0ad4.jpeg', '0fa926c1-b87a-487d-9e74-79c9b6aa903e.jpeg']",Other,Other,Safety cages,,,
2490,Garde corps,40.0,Pisé,Corner guards,0.0,278.0,"['da252505-cbe8-459b-ad9e-f47f18c4ca6f.jpeg', 'e71f2f68-ffc9-4f91-a382-4662a43a7f64.jpeg', '21246108-27ff-4bba-a7dd-50ee7384553f.jpeg']",Other,Other,Safety cages,,,
2519,Garde corps,40.0,Pisé,Corner guards,1.0,103.0,"['02bb81da-bc0c-4e46-ae1b-a647bfc90786.jpeg', 'b3f1b913-f092-497a-85a4-9de3eaaf84cb.jpeg', 'b5cc8ad9-9e62-4b4e-9706-b6b04f5989b1.jpeg']",Other,Other,Safety cages,,,
2599,Garde corps,30.0,Pisé,Corner guards,0.0,278.0,"['c9758e41-c1f2-41e4-8bd3-9cb0755ce461.jpeg', 'e7fa2af4-522c-412f-93f2-6f362e284c7f.jpeg', '5f81cbcd-d8a4-4397-a777-b40dde03c45d.jpeg']",Other,Other,Safety cages,,,
2732,Garde corps,50.0,Pisé,Corner guards,1.0,72.0,"['866de0a2-6063-4132-9035-672a0405c01e.jpeg', '7de9954c-e2fe-4a1c-bde7-f34fa91c0554.jpeg', '3e7474e7-cf73-4723-a882-22368bfa3851.jpeg']",Other,Other,Safety cages,,,
2800,Garde corps,30.0,Pisé,Corner guards,0.0,213.0,"['4fe871a3-b9f6-410a-b98c-e4787a6ec681.jpeg', '5ba4b002-1cc5-4d56-a322-0b614d506bc4.jpeg', 'bb1dbf5d-36bc-4471-be60-865e19059b4a.jpeg', '0f102ddf-f15c-4d9f-8c4c-2d57756dc161.jpeg']",Other,Other,Safety cages,,,
2834,Garde corps,49.0,Pisé,Corner guards,0.0,213.0,"['76131c6d-8aac-40a4-b043-06adaf3cd661.jpeg', 'd148305e-c6fc-4e84-9ec3-8051d5652e82.jpeg', '0942a2ae-990a-4f65-b5ec-67e35467cc47.jpeg']",Other,Other,Safety cages,,,
3166,Garde corps,30.0,Pisé,Corner guards,0.0,213.0,"['9525e09c-b4f7-453c-9f55-3684d981dc7a.jpeg', '8e9c163c-e11a-4c79-a562-62acfceddb03.jpeg', '3efbe31b-5186-49dd-a330-db0a08d86d27.jpeg', '098b3b81-3de7-45ce-9618-41bf049bb5bd.jpeg']",Other,Other,Safety cages,,,
3178,Garde corps,30.0,Pisé,Corner guards,0.0,213.0,"['93f67f66-952a-4fa9-af2e-9f39bcfd013a.jpeg', 'adc751d4-b890-429e-82c2-9fc84f75dcb9.jpeg']",Other,Other,Safety cages,,,
3860,Garde corps,40.0,Pisé,Corner guards,0.0,207.0,['2612c35e-74aa-44a7-abeb-965deba4a0e8.jpeg'],Other,Other,Safety cages,,,
3895,Garde corps,40.0,Pisé,Corner guards,0.0,207.0,['81f13ed0-4c1c-4216-bff5-666702564f9b.png'],Other,Other,Safety cages,,,
3925,Garde corps,40.0,Pisé,Corner guards,0.0,207.0,['371519c2-9ced-4e9b-a8dc-47a8cad14859.png'],Other,Other,Safety cages,,,
4094,Garde corps,45.0,Pisé,Corner guards,0.0,156.0,"['946db992-27d7-4b5b-a9bb-bc6e00965a11.jpeg', '215901ae-0647-42d7-b15a-7a42d01cffd6.jpeg', '442c9f6a-a537-4d6a-8e39-8cc62dcd0810.jpeg', '7a719d61-f95a-4621-801d-4d37ea03369a.jpeg']",Other,Other,Safety cages,,,
4218,Garde corps,25.0,Pisé,Corner guards,0.0,131.0,"['4fedcc22-264b-438f-9262-a2b1bd003bd9.jpg', '5054b0a7-45ef-42c0-b6d6-4bde4a947780.jpg', 'e9166d1c-a2e2-4288-baaf-4962bee4d23d.jpg']",Other,Other,Safety cages,,,
