,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
85,Porte intérieure pleine bois,0.0,Wood,Wood doorsets,0.0,489.0,"['31f3b92e-f4c2-4edf-8040-1932439ca356.jpg', '9f5230a4-753c-4caf-8194-0eac1966344f.jpg']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
107,Porte intérieure pleine bois,40.0,Wood,Wood doorsets,0.0,489.0,['b8b0abaa-fe95-44ae-b55f-dd8dc9ec98ed.jpg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
281,Porte intérieure pleine bois,40.0,Wood,Wood doorsets,0.0,489.0,['6019142f-90c4-41ed-b838-cd69f10d9acb.jpg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
395,Porte de placards intégrés bois,12.0,Wood,Wood doorsets,1.0,87.0,['802d7450-7ce3-4428-a476-ea34cde03ad0.jpg'],Furnishings,"Door, Windows, Gates",Furnishings,,,
428,Porte intérieure pleine bois,40.0,Wood,Wood doorsets,0.0,489.0,"['444081e4-d3b8-45e0-b5b7-6d410406e748.jpg', 'db96d51b-1321-4b80-af4c-2583c27a5280.jpg']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
457,Porte intérieure pleine bois,0.0,Wood,Wood doorsets,0.0,489.0,"['dcaa00b9-e4b0-4915-be25-74f28fe9fafc.jpg', 'e87431bd-df26-4e4c-8e50-382917a6fce7.jpg']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
541,Porte intérieure simple en bois,35.0,Wood,Wood doorsets,1.0,398.0,['3fff8f7f-2d89-4507-8dc9-a21c0a05f6b0.jpeg'],Furnishings,"Door, Windows, Gates",Furnishings,,,
618,Porte simple en bois plein,70.0,Wood,Wood doorsets,0.0,537.0,"['50432907-85f5-44d7-9c2d-a5989d5ec913.jpg', '2a00d88b-9c83-43dc-8611-ca93084704bd.jpg', '172baf09-d2eb-45b3-b637-4de5c3bed4fe.jpg']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
713,Porte intérieure pleine bois,40.0,Wood,Wood doorsets,0.0,489.0,['c8264e6c-5e52-4a9d-899c-6deafa72c6ad.jpg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
1143,Portes intérieures bois avec dormants métalliques,60.0,Wood,Wood doorsets,1.0,17.0,['cba00f4f-4f43-4c1e-ba4b-4a29cc89d68b.jpeg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,,,
1209,Portes intérieures bois avec dormants métalliques,60.0,Wood,Wood doorsets,1.0,17.0,['c6c0909b-6210-459d-95c2-64d14aff947a.jpeg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,,,
1295,Portes pliantes de placard bois,80.0,Wood,Wood doorsets,1.0,14.0,"['298b28e6-50b8-43e9-9740-d4472fa05341.jpeg', '4633591e-90e7-435a-8172-222d8abc9926.jpeg']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Furnishings,,,
3523,Porte simple en bois,60.0,Wood,Wood doorsets,0.0,177.0,"['8f33e066-6d4c-4399-baad-6743c0cce86d1680255198869-7339c015-96ab-49d4-91b6-b4d2b8b780fe.jpeg', 'c030923e-26b9-4f06-b916-719e1995e5751680255198869-2104d7b2-c887-42be-a236-de32d3bf1e24.jpeg', 'ca25a162-73b0-4015-9641-b2a981be471a1680255198869-90c6554a-198e-4570-97bf-f20117d5de90.jpeg']",Furnishings,Furnishings,Furnishings,,,
4716,Double acting double door in wood and textured glass cm x cm,249.0,Architectural glass,Wood doorsets,1.0,0.0,"['59851_c5b00df.png', '11032_20d3767.png', '11033_20d3767.png', '11034_20d3767.png', '11035_20d3767.png', '11036_20d3767.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4725,"Large door in laminated wood cm x or , cm",79.0,Wood,Wood doorsets,0.0,,"['58519_ad4e178.png', '6018_7ea4233.png', '6019_7ea4233.png', '6020_7ea4233.png', '6021_7ea4233.png', '6022_7ea4233.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4729,"Solid wooden door , cm x , cm - Right",99.0,Wood,Wood doorsets,1.0,59.0,"['59788_af41f13.png', '10768_5300fb5.png', '10769_5300fb5.png', '10770_5300fb5.png', '10771_5300fb5.png', '10772_5300fb5.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4738,"Solid wooden door cm x , cm - Left",99.0,Wood,Wood doorsets,1.0,0.0,"['59778_d1563fb.png', '10711_de19e49.png', '10712_de19e49.png', '10713_de19e49.png', '10714_de19e49.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
