,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
532,Vase d'expansion,130.0,Ceramic,Vases,0.0,409.0,"['d761b40f-2ee8-4640-8b32-a37acfbc3125.jpg', 'b1636a36-4ec1-412f-bfb2-7abc87fbe846.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
1585,Vase d'expansion,130.0,Ceramic,Vases,1.0,239.0,"['a4938024-ff32-4c4e-992d-d9b6acee0a4d.jpeg', '3c7e7548-0d7a-4265-92e2-d8781a6ea8f1.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
1718,Vase d'expansion,130.0,Ceramic,Vases,1.0,239.0,"['d5547097-7cf7-4116-bbe4-acc768415c28.jpeg', 'b547aef6-2689-4c0e-b245-d81add5737cf.jpeg', '503eed1e-420a-444a-9479-69834ed00c3b.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
2764,Vase d'expansion,80.0,Ceramic,Vases,1.0,100.0,['60f8c0c2-56a7-4832-b9ae-35d3a1544c06.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
3923,Vase d'expansion,70.0,Ceramic,Vases,0.0,187.0,"['e1577c34-28d0-495d-897a-fee893124193.jpeg', '7bf8e1f9-2165-4937-9e84-2eaba1170d5a.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
3951,Vase d'expansion - Zilmet,35.0,Ceramic,Vases,0.0,194.0,['a0b92e1b-0574-488c-8ab5-4abee148f7f6.jpg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
