,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
4425,Batch of speckled dark grey porcelain stoneware tiles +/- sqm,79.0,Porcelain,Porcelain tiles,1.0,87.0,,Other,"Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4659,Batch of large porcelain tiles from laboratory worktops,99.0,Porcelain,Porcelain tiles,0.0,,,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4660,Batch of large porcelain tiles from laboratory worktops,154.0,Porcelain,Porcelain tiles,1.0,4.0,,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4661,Batch of large porcelain tiles from laboratory worktops,198.0,Porcelain,Porcelain tiles,1.0,4.0,,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4999,Porcelain socket on porcelain base,32.0,Porcelain,Porcelain tiles,0.0,,"['52163_4bb2ce7.png', '4621_ab47246.png', '4622_ab47246.png']","Wall, Barriers, Pannels",Other,"Floor plates, gratings and edgings",,,
5026,Batch of large porcelain tiles from laboratory worktops,88.0,Porcelain,Porcelain tiles,1.0,59.0,"['59292_143c2df.png', '9188_42966ef.png', '9189_42966ef.png', '9190_42966ef.png', '9191_42966ef.png', '9192_42966ef.png']","Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
5031,Batch of marbled ceramic tiles by Marcke - Grey/Cream +/- m,99.0,Marble,Porcelain tiles,1.0,59.0,"['59866_f5173be.png', '11110_7c4742e.png', '11111_7c4742e.png', '11112_7c4742e.png', '11113_7c4742e.png']",Other,"Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
5262,Hexagonal speckled stoneware tiles by Simons France - Sold per m,79.0,Porcelain,Porcelain tiles,0.0,,"['60678_6e9628b.png', '14294_d9e3589.png', '14295_5c61eac.png', '14296_5c61eac.png', '14297_db7e4b3.png']",Other,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
5263,Batch of speckled stoneware grey/pink tiles by Simons ± m,1999.0,Porcelain,Porcelain tiles,0.0,,"['60677_fbadfa6.png', '14286_7fad0cc.png', '14287_7fad0cc.png', '14288_7fad0cc.png', '14289_7fad0cc.png', '14290_7fad0cc.png', '14291_7fad0cc.png', '14292_7fad0cc.png', '14293_7fad0cc.png']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
5449,Batch of small speckled stoneware grey wall tiles by Simons ca . ± m,649.0,Porcelain,Porcelain tiles,0.0,,"['60684_185987c.png', '14309_d7484fc.png', '14310_d7484fc.png', '14311_d7484fc.png']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
5583,Wandleuchte keramisch schräg,,Ceramic,Porcelain tiles,1.0,265.0,20220714_182104_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",21.0,16.0,20.0
