,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
4712,Wooden door in white x cm - Right/Left,69.0,Wood,Wood panelled door leaves,0.0,,"['59872_9c07dc8.png', '11137_d355c0d.png', '11138_d355c0d.png', '11139_d355c0d.png', '11140_d355c0d.png', '11141_d355c0d.png']",Furnishings,"Door, Windows, Gates",Furnishings,,,
4713,"Door in solid wood with glass window , x , cm - Right",99.0,Architectural glass,Wood panelled door leaves,0.0,,"['59871_045ef42.png', '11132_911260d.png', '11133_911260d.png', '11134_911260d.png', '11135_911260d.png', '11136_911260d.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4714,"Door in solid wood with stained glass window , x , cm - Right",99.0,Architectural glass,Wood panelled door leaves,1.0,59.0,"['59853_005c0e7.png', '11041_f779ccc.png', '11042_f779ccc.png', '11043_f779ccc.png', '11044_f779ccc.png', '11045_f779ccc.png', '11046_f779ccc.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4715,"Wooden door with stained glass , cm x , cm - Left",99.0,Architectural glass,Wood panelled door leaves,1.0,0.0,"['59852_56f74a8.png', '11037_05effde.png', '11038_05effde.png', '11039_05effde.png', '11040_05effde.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4717,"Door in wood painted cream on one side , x , cm - Right",99.0,Sitka spruce,Wood panelled door leaves,1.0,0.0,"['59848_5264ddc.png', '11028_88ed007.png', '11029_88ed007.png', '11030_88ed007.png', '11031_88ed007.png']",Furnishings,"Door, Windows, Gates",Furnishings,,,
4718,"Door in wood , x cm - Left",109.0,Wood,Wood panelled door leaves,1.0,59.0,"['59847_4d47b8b.png', '11025_10bd6d2.png', '11026_10bd6d2.png', '11027_10bd6d2.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
4719,Wooden door painted white on one side cm x cm - Left,89.0,Sitka spruce,Wood panelled door leaves,0.0,,"['59846_f167950.png', '11019_809590a.png', '11020_809590a.png', '11021_809590a.png', '11022_809590a.png', '11023_809590a.png', '11024_809590a.png']",Furnishings,"Door, Windows, Gates",Glass blocks and panels,,,
4720,"Door in wood , x cm - Left",99.0,Wood,Wood panelled door leaves,1.0,0.0,"['59844_cb68a17.png', '11016_305c9f8.png', '11017_305c9f8.png', '11018_305c9f8.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
4721,"Door in wood painted white on one side , x cm - Right",99.0,Wood,Wood panelled door leaves,1.0,0.0,"['59843_5b69986.png', '11006_45f5db3.png', '11007_45f5db3.png', '11008_45f5db3.png', '11009_45f5db3.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
4722,Door in wood x cm - Right,99.0,Wood,Wood panelled door leaves,1.0,0.0,"['59842_a469e44.png', '11002_7aaa1fd.png', '11003_7aaa1fd.png', '11004_7aaa1fd.png', '11005_7aaa1fd.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4724,Door in wood x cm - Right,99.0,Wood,Wood panelled door leaves,1.0,0.0,"['59840_a3d2164.png', '10994_641d082.png', '10995_641d082.png', '10996_641d082.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4726,Double wooden door with decorative moulding x x cm – Left,239.0,Architectural glass,Wood panelled door leaves,0.0,,"['55736_edf7bbc.png', '7295_62010e9.png', '7296_62010e9.png', '7297_62010e9.png', '7299_62010e9.png', '7300_62010e9.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
4727,"Solid wooden door with glass panels , cm x , cm - Right",119.0,Architectural glass,Wood panelled door leaves,1.0,59.0,"['59790_80c3e37.png', '10773_d251fa3.png', '10774_d251fa3.png', '10775_d251fa3.png', '10776_d251fa3.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4728,"Solid wooden door with glass panels , cm x , cm - Right",119.0,Architectural glass,Wood panelled door leaves,0.0,,"['59789_dadbe17.png', '10763_2c308cc.png', '10764_2c308cc.png', '10765_2c308cc.png', '10766_2c308cc.png', '10767_2c308cc.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4730,"Solid wooden door with glass panels , cm x , cm - Left",99.0,Architectural glass,Wood panelled door leaves,0.0,,"['59787_e3085d3.png', '10758_25ef597.png', '10759_25ef597.png', '10760_25ef597.png', '10761_25ef597.png', '10762_25ef597.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4731,"Solid wooden cabinet door with mirrored glass panels cm x , cm - Left",99.0,Structural glass,Wood panelled door leaves,1.0,59.0,"['59785_cd1a24f.png', '10743_80ce44b.png', '10744_80ce44b.png', '10745_80ce44b.png', '10746_80ce44b.png', '10747_80ce44b.png', '10748_80ce44b.png', '10749_80ce44b.png']",Furnishings,"Door, Windows, Gates",Glass blocks and panels,,,
4732,"Solid wooden door with glass panels cm x , cm - Left",99.0,Architectural glass,Wood panelled door leaves,0.0,,"['59784_9312f6e.png', '10737_827e811.png', '10738_827e811.png', '10739_827e811.png', '10740_827e811.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4733,"Solid wooden door , cm x , cm - Left",119.0,Wood,Wood panelled door leaves,0.0,,"['59783_0078609.png', '10734_5b3bb93.png', '10735_5b3bb93.png', '10736_5b3bb93.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4734,"Solid wooden door with glass panel , cm x , cm - Right",99.0,Architectural glass,Wood panelled door leaves,1.0,59.0,"['59782_b981307.png', '10729_000f7da.png', '10730_000f7da.png', '10731_000f7da.png', '10732_000f7da.png', '10733_000f7da.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
4735,"Solid wooden door with glass panel , cm x , cm - Right",99.0,Architectural glass,Wood panelled door leaves,0.0,,"['59781_eae1b92.png', '10724_68c6bdc.png', '10725_68c6bdc.png', '10726_68c6bdc.png', '10727_68c6bdc.png', '10728_68c6bdc.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
