,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
740,Isolation laine de roche,5.0,Sedimentary rocks,Natural stone quoins,1.0,38.0,"['1f0d23aa-2783-4ef2-937d-f898aec9a6e0.jpeg', '88403700-6fa5-4de4-9a6f-8ff224378782.jpeg', 'dae23c75-fc63-4ba1-b5c1-5fa985aaaadb.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Retaining wall units,,,
829,Dalle en pierre naturelle,60.0,Natural stone dusts,Natural stone quoins,0.0,388.0,['4e3e50ce-a024-4bdb-a7f5-019ea77d47bc.jpg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Masonry walling units,,,
4166,Revêtement en pierre,41.0,Stone,Natural stone quoins,0.0,143.0,"['4acd4d53-01d8-41aa-b75d-1ec30b4c104d.jpg', 'ba2c07c7-47b1-47fe-b01b-8a50232020d2.jpg', 'ec502c27-aa42-498e-9a23-e5f21aece082.jpg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
5801,Natursteine,,Lignite,Natural stone quoins,1.0,265.0,111374_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
6430,Kalksandstein,,Basalt,Natural stone quoins,1.0,173.0,111607_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Walling units,18.0,25.0,14.0
6433,Kalksandstein klein,,Basalt,Natural stone quoins,1.0,173.0,111400_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",12.0,25.0,9.0
7263,Gehwegplatten aus Naturstein ; evtl . Granit ? kann ich nicht sagen,,Sandstone,Natural stone quoins,1.0,33.0,rotegehwegplattennaturstein1img_8120_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
