,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
178,Radiateur à eau,40.0,Heat-absorbing glass,Water heaters,0.0,527.0,['7ad9750f-9019-4d46-a2a1-c3ef44976ac2.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
213,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['8d4b8b1c-587f-40dc-a71b-3225f041e4aa.jpeg', '09eeedd3-6824-4092-870f-979fa05cd6dd.jpeg', 'c8c17b3b-ade0-4fcb-bc2b-89b192c94015.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
228,Radiateur à eau en Acier,72.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['a060d5ff-6119-4518-8446-e00320048c78.jpeg', 'ab02f17c-52f7-4fb2-b6c6-8c0f5a9a5e12.jpeg', 'dcb8696f-b745-498f-821d-d71dfb429efe.jpeg', '5fe2e1e3-2eea-4f52-a5b0-21e2a06488f0.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
255,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['dfd4d9bb-cc8e-4a79-9b89-6a9a1e83071a.jpeg', 'b6e65d6a-3a13-4ede-96d5-fbfd9d90f319.jpeg', '3cc00fe4-09b0-47f4-af0f-592f0f6388db.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
272,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['c2b027d9-3dd7-46cf-8cc3-6bbdeb7ee4f7.jpeg', '4bf3f6da-73ab-49e2-9d12-1b652f12139c.jpeg', '3b323a5e-d7c6-46c2-9fcf-bd933c6dcfd3.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
320,Radiateur à eau en Acier,72.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['15f8563a-a44f-48f1-8147-08128df01127.jpeg', '0b7fa4eb-d45e-4460-9a90-7724d30f358d.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
328,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['214d0ed9-8dbd-4805-924d-f7bd32d5f2ce.jpeg', 'c154213a-5d23-49fd-a2c2-6375287de69e.jpeg', 'c0188b89-21bf-4a75-bfb5-7713f63bc64f.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
332,Radiateur à eau,38.0,Heat-absorbing glass,Water heaters,1.0,279.0,['a42c8969-eb0e-4fa4-894b-11a055173490.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
397,Radiateur à eau,40.0,Heat-absorbing glass,Water heaters,0.0,527.0,['10a040b4-14fd-46d3-928b-612f7c33e362.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
417,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['c2f2b524-adda-4579-88ad-c42b40ec6fa6.jpeg', '79ae60a8-f835-48f1-b249-5f83b4fcbb95.jpeg', 'd9f1c227-d89c-4d38-bb4e-f1f5b6763d7b.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
419,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['15a2619f-fe10-4dbb-bb96-6cbd4aeba376.jpeg', '2ab8b396-6e4d-41dd-94e6-d038c87047a9.jpeg', 'c503f85d-9d4f-441b-bf38-5c3fd549f7e3.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
472,Radiateur à eau en Acier,82.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['baba46ab-c5f1-4a60-8ef1-831195717040.jpeg', 'abb85c35-6171-461b-9977-ca681bff74e9.jpeg', 'd2132acb-090c-4e06-9aee-7f01d4f8e6f3.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
473,Radiateur à eau rétro bleu,40.0,Heat-absorbing glass,Water heaters,1.0,111.0,"['19855df4-4f61-459a-90f8-91cc3a10dd2b.jpg', 'ef6e098f-e89b-4536-9ed1-eb42e5077be1.jpg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
483,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['cf890634-7d02-4823-9106-a2adfad46c57.jpeg', '06274daa-f962-4383-bc58-882e4f62ae21.jpeg', '17a3858a-3faf-4d16-948e-729a4883c8ec.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
512,Radiateur à eau,35.0,Heat-absorbing glass,Water heaters,1.0,95.0,['d9a40486-8008-4621-a8d8-c03646091cc4.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
556,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['a614c3f1-3c44-4ceb-a8df-15ce029e0bd5.jpeg', '17a897ab-180d-4d92-a612-d9bf974b46b0.jpeg', 'd789d512-810c-4466-9468-c47e2fdd496c.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
570,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['ba007a77-aeb5-466f-a721-cbff0331bf73.jpeg', '10f66623-5cae-43a6-8731-f23f32e96c20.jpeg', '632bc87d-3633-44e9-a59a-874ccd165c1f.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
576,Radiateur à eau en Acier,72.0,Heat-absorbing glass,Water heaters,1.0,70.0,['09dc81f7-4961-46f9-b212-b1cb4daf0aa7.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
589,Radiateur à eau,40.0,Heat-absorbing glass,Water heaters,1.0,279.0,['a66ca230-739b-4376-aa68-abfe4e5e5036.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
597,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['52ec8f0d-a18e-4a94-aa96-865525785ffe.jpeg', '69dda638-1e9d-4a2f-a05e-5fb889eb93f9.jpeg', 'e7db8e08-3851-4482-ac0b-83ade82d0e2a.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
635,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['21ff3dfa-1304-4c04-b722-467a95f244c2.jpeg', '9f21c64a-3357-4c18-9243-9d2a85f15e61.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
643,Radiateur à eau,35.0,Heat-absorbing glass,Water heaters,1.0,95.0,['320865f6-d914-42fd-b749-34ef1c6572f3.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
654,Radiateur à eau,35.0,Heat-absorbing glass,Water heaters,1.0,95.0,['a6ae2dd5-560a-4767-b4f6-1b6a91fdeddd.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
655,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['b080213c-9151-4547-95bd-80fe49aa11b3.jpeg', 'c5414125-fb46-470c-adcf-ed33568e5d82.jpeg', 'eef0ca4f-a95d-469d-a6f9-f424dbfa17a3.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
668,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['3c3b6845-c9e2-4bc4-951f-79f4cbf76169.jpeg', 'e27e7a5c-12fc-4302-a275-88d07c733bc0.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
694,Radiateur à eau en Acier,67.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['2f8f718b-71af-4470-af3a-626157e5a878.jpeg', '52f2e10a-23bf-4bcb-ba03-479a04d2ba2a.jpeg', '4c97f053-38fc-426b-9a63-69c5ac060a1c.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
720,Radiateur à eau en Acier,62.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['d0d80f8c-bf09-4134-8e85-d114cbf5ee7c.jpeg', '4e648725-7a92-4e08-a030-36224301c75c.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
727,Radiateur métallique à eau,40.0,Heat-absorbing glass,Water heaters,1.0,111.0,"['2fa7b62c-0ed3-4bfb-a799-6c230bd4cc50.jpg', '4c64843b-fd79-47d9-8260-6bdd2f182111.jpg']",Technical elements,Other,Space heating and cooling products,,,
737,Radiateur à eau en Acier,72.0,Heat-absorbing glass,Water heaters,1.0,70.0,"['3463a6f9-d099-4da5-aad1-2c3fd302b94e.jpeg', '9cbe9eb2-33ac-4e8f-b992-48397f4b31aa.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
821,Radiateur à eau,40.0,Heat-absorbing glass,Water heaters,1.0,279.0,['1ef7da3d-2c13-4417-8b9b-c38846a6933a.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
906,Radiateur à eau,25.0,Heat-absorbing glass,Water heaters,1.0,-2.0,"['b0d03135-c817-4e6f-928a-7b60204e97f2.png', 'f16e5089-56b2-4ed7-9122-a9cbf4982df2.png']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
1148,Chaudière à eau chaude,300.0,Lignite,Water heaters,1.0,4.0,"['af6f7871-e6a3-4d41-98b8-a55c6fab8b3f.png', 'b3a6ad98-fe00-44b2-833d-f2267f78e232.png']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Space heating and cooling products,,,
1480,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,142.0,['15be5e09-db2f-4c6f-8727-5911ccbe27d8.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
1517,Radiateur à eau,50.0,Heat-absorbing glass,Water heaters,1.0,217.0,['afdbde74-8661-478d-9368-70f6b3e741ac.jpg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
1539,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,64.0,['c73061aa-2eb2-4036-a8db-d25bbf46a2af.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
1547,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,64.0,"['c88df5e1-5b2d-4ed9-9dbf-d45e02d323cf.jpeg', 'b396335d-9673-4d8d-8fa0-c4685c3ad9c0.jpeg', '1c51a0e2-be1b-4787-b594-f9a9990018e7.jpeg', '959e749b-363f-45ae-adf7-2350335aec52.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
1730,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,142.0,"['94db54c8-2ed1-439f-b54a-8b8d1c3411df.jpeg', 'a4107db6-e855-41a7-b6d2-094ad260fd79.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
1820,Radiateur à eau,50.0,Heat-absorbing glass,Water heaters,1.0,217.0,['5a2717a7-2140-4a5d-9d92-8858f6d3bb2d.jpg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
1821,Radiateur à eau,50.0,Heat-absorbing glass,Water heaters,1.0,217.0,['8ed14f61-01e0-44fe-abf5-bbffb7c1568b.jpg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
1831,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,64.0,"['de60630a-c2d0-4144-ad57-f192e664d01c.jpeg', '7b204c4b-d399-4610-b210-6493591489c0.jpeg', '7976058b-65fa-476f-af76-b1c1960139c1.jpeg', 'e47cb140-b49d-4a34-ab72-55359096ffc8.jpeg', 'a5e84507-a0c6-4338-8f14-25e6f0057488.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2008,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,46.0,['e952d063-0541-4733-8f13-db78c44851df.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2035,Radiateur à eau,38.0,Heat-absorbing glass,Water heaters,1.0,45.0,"['049fa315-fb49-4626-a462-4f807c285d24.jpeg', '83ce1eef-8712-4d76-99cc-f897bb178266.png']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2053,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,124.0,['e262d9f1-6849-40c1-bb16-52a3474171af.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2095,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,142.0,"['77d0b4ab-d97e-4c2f-b7d5-170f2fca922c.jpeg', '2e35de70-9c7b-4298-99b0-57a7175b864e.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2102,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,142.0,"['5ce406d4-e7db-4b30-af3a-7981b9454d22.jpeg', '21fef8bd-0177-4c98-85ed-8cd9515085a5.jpeg', 'b833a627-004a-418e-9f2e-fe91d408d4ed.jpeg', 'a444ad62-4f17-4ba3-b8e4-2b84a49e7b6a.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2110,Radiateur à eau,0.0,Heat-absorbing glass,Water heaters,1.0,142.0,['468a3bea-4cbe-43f2-8053-cf7093a5ed85.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2164,Radiateur à eau,40.0,Heat-absorbing glass,Water heaters,1.0,217.0,['9a2180f7-95b4-4d39-b6c6-cab49020b843.jpg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2336,Radiateur à eau,30.0,Heat-absorbing glass,Water heaters,1.0,84.0,"['6ca48a1e-d253-4ed7-97e3-8c4e6fbc420a.jpeg', '27a9b334-acfb-4eb9-94d4-6714f765e1ae.jpeg', '7685d1f7-9c01-4e02-91a5-35e06c55cb8b.jpeg', '2f67904d-ce8e-44ce-bf14-d814c852fb29.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2352,Radiateur à eau,33.0,Heat-absorbing glass,Water heaters,0.0,250.0,['7323a54f-50ba-49fb-8ba5-8b706b1dc86e.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2360,Radiateur à eau,156.0,Heat-absorbing glass,Water heaters,0.0,250.0,['813fadfe-e0cd-4315-a96c-5c6a3d20d942.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2368,Radiateur à eau,56.0,Heat-absorbing glass,Water heaters,0.0,250.0,['264c6154-a2b7-4f09-b3ac-47c68cf16109.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2373,Radiateur à eau en acier,40.0,Air-cooled steel slag,Water heaters,1.0,83.0,"['662461ba-c908-4b6b-bff0-9985139d2e6b.png', 'cf4dd71b-2ea1-4434-9307-27ee0960a7e0.png', '03d25751-35ee-4b70-82d1-cca49088d43c.png']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2377,Radiateur à eau,107.0,Heat-absorbing glass,Water heaters,0.0,250.0,['0fe9a4a7-2db9-4ba3-b172-31ad423084a5.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2392,Radiateur à eau,52.0,Heat-absorbing glass,Water heaters,0.0,250.0,['6f564156-295a-4ec9-ab7e-b5a0fcf628cc.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2397,Radiateur à eau,101.0,Heat-absorbing glass,Water heaters,0.0,250.0,['e1d75094-549c-4645-9729-1427ce6de5ee.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2408,Radiateur à eau,30.0,Heat-absorbing glass,Water heaters,1.0,84.0,"['27c2f08e-ff1d-432c-b128-caefcf7d69e8.jpeg', '7a8ce26f-1c19-474a-9add-7e9271629330.jpeg', '553e2853-46e2-4b44-871a-93d01ad3b4bd.jpeg', 'fb56e093-d613-4894-ae2a-75d501e44d05.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2489,Radiateur à eau,161.0,Heat-absorbing glass,Water heaters,0.0,250.0,['652063d0-6997-4361-ae5a-102dc197afa7.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2500,Radiateur à eau,61.0,Heat-absorbing glass,Water heaters,0.0,250.0,['921c0c3f-6145-41ca-a543-898dd1b08613.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2501,Radiateur à eau,42.0,Heat-absorbing glass,Water heaters,0.0,250.0,['37afb9f2-94b4-4219-b448-d18aee122a36.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2523,Radiateur à eau,110.0,Heat-absorbing glass,Water heaters,0.0,250.0,['e19ab549-7f59-488d-8285-e5ea15a49fea.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2530,Radiateur à eau,76.0,Heat-absorbing glass,Water heaters,0.0,250.0,['ad8abe82-41fb-46c4-9949-e78d4877747a.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2541,Radiateur à eau,37.0,Heat-absorbing glass,Water heaters,0.0,250.0,['70cecf7b-4795-4579-86b5-cc8bc61d33c1.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2543,Radiateur à eau,38.0,Heat-absorbing glass,Water heaters,0.0,269.0,"['1e51bf8d-0421-4b2b-b88f-f9bc21cf1724.jpeg', '40e9da2b-6627-4eca-b069-eb34382036fd.jpeg', '7d1e3e25-1b1b-420c-a526-b7f7ae3a0037.jpeg', '8bed99d5-eee4-47b5-8d11-037c62b9eeae.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2569,Radiateur à eau,69.0,Heat-absorbing glass,Water heaters,0.0,250.0,['412fcb26-ac12-4cc0-a11a-9932e58abad4.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2570,Radiateur à eau,26.0,Heat-absorbing glass,Water heaters,0.0,250.0,['8f5d55d7-4f09-4416-8f50-255a84bd9ad3.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2576,Radiateur à eau,98.0,Heat-absorbing glass,Water heaters,0.0,250.0,['fce60ffa-7e69-4b4d-b9e4-def749912da8.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2579,Radiateur à eau,44.0,Heat-absorbing glass,Water heaters,0.0,250.0,['89ee11c4-72ff-499b-81c4-9135629fa785.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2587,Radiateur à eau,38.0,Heat-absorbing glass,Water heaters,1.0,112.0,"['4d1b248b-b509-4285-9913-dbfa825e6df4.jpeg', '8acc664f-dee0-43bc-bc25-bd8dc91cac41.jpeg', '4cfced34-169e-4755-9af0-b235b4b61437.jpeg', 'ed18665d-7846-42da-85d2-9ed311317563.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2589,Radiateur à eau,48.0,Heat-absorbing glass,Water heaters,0.0,250.0,['88078d9a-de56-4358-8d71-764a8ac3bd9f.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2592,Radiateur à eau,69.0,Heat-absorbing glass,Water heaters,0.0,250.0,['b766780d-f4dd-459a-ac31-aff4f53d046e.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2597,Radiateur à eau,20.0,Heat-absorbing glass,Water heaters,0.0,250.0,['7ce68bb1-995e-4ce8-8a13-e9ae77218e3a.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2602,Radiateur à eau,37.0,Heat-absorbing glass,Water heaters,0.0,250.0,['a10fb8b2-e7ad-4675-add5-1e5445248de7.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2622,Radiateur à eau,56.0,Heat-absorbing glass,Water heaters,0.0,250.0,['a4341d64-4e0d-4d10-bcf3-dc31b9d175a2.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2634,Radiateur à eau,30.0,Heat-absorbing glass,Water heaters,1.0,68.0,"['27c43d81-81c6-400f-a0eb-db319108b46c.jpeg', 'ecd3015e-4f59-4514-a929-96b8c7e20acb.jpeg', '5bf4c9f4-3635-41d8-96e9-0b5c4da60f1b.jpeg', '28348d91-8b2d-48b2-9815-e2373355b21b.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2635,Radiateur à eau,27.0,Heat-absorbing glass,Water heaters,0.0,250.0,['2dc4f1c0-a2ae-42a1-893a-54f4adf9fe58.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2676,Radiateur à eau,38.0,Heat-absorbing glass,Water heaters,0.0,278.0,"['668b819f-b837-4eb4-8af1-26da25ab222e.jpeg', '9095c6dd-f7c5-49e0-a6cb-6943d6bc3969.jpeg', 'd0c85b9c-3b50-48c6-b098-2286d8500291.jpeg', '13d4378c-8245-429c-85df-7d9033301de1.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2699,Radiateur à eau,39.0,Heat-absorbing glass,Water heaters,0.0,250.0,['4baf1406-4a00-470f-b532-e32e6e63e8e1.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2705,Radiateur à eau,48.0,Heat-absorbing glass,Water heaters,0.0,250.0,['bba88be5-99d1-4cce-906f-4e9bfa99af70.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2709,Radiateur à eau,30.0,Heat-absorbing glass,Water heaters,1.0,84.0,"['52f9f79d-6f0b-4eaa-9197-13b43b2f9ed7.jpeg', '54424c59-937e-48b9-8372-5747cac3047d.jpeg', 'a99585da-3951-404d-ba35-cc61afbf7e75.jpeg', '6c7c7592-62cb-4d78-a2e8-939776093e41.jpeg', 'c9fa54aa-9f16-4221-a658-3b2c46601a2e.jpeg']","Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2712,Radiateur à eau,51.0,Heat-absorbing glass,Water heaters,0.0,250.0,['8da57633-86a7-43d0-9e30-3fbe5f3075d8.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2755,Radiateur à eau,128.0,Heat-absorbing glass,Water heaters,0.0,250.0,['d325dcef-8fe8-49cb-a9d8-77ced96ecdca.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2759,Radiateur à eau,75.0,Heat-absorbing glass,Water heaters,0.0,250.0,['9b9a5616-bbcc-42b6-868a-7c97d539069d.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2799,Radiateur à eau,40.0,Heat-absorbing glass,Water heaters,1.0,57.0,['74407a32-4a20-4dd9-b8e6-e43bd78048a3.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2819,Radiateur à eau,40.0,Heat-absorbing glass,Water heaters,1.0,57.0,['1c3a0d5c-912a-49b1-86bb-c4ae3a3554e5.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2911,Radiateur à eau,40.0,Heat-absorbing glass,Water heaters,1.0,55.0,['cbd72546-d824-4bda-802d-e40ee3e46093.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
2991,Radiateur à eau,40.0,Heat-absorbing glass,Water heaters,1.0,55.0,['4ea7aadc-41fd-4bf2-9395-28c3091baf62.jpeg'],"Roof, Slabs, Stairs","Floors, Ceiling",Space heating and cooling products,,,
