,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1253,Porte intérieure vitrée,1625.0,Architectural glass,Door hinges,1.0,125.0,"['eb4a3272-fb7a-46b4-81b2-1f1ca4f3b719.jpg', 'a665f187-0841-4c2f-96ba-5a9f8cabbf5c.jpg', '212711ed-b3ca-4a07-8e54-b2350b83b617.jpg']",Openings,"Door, Windows, Gates",Glass blocks and panels,,,
1262,Porte intérieure vitrée,820.0,Architectural glass,Door hinges,1.0,125.0,"['c2bfd96b-ee20-4e1a-8d0c-530992940448.jpg', '77d21e9f-505f-4c3c-a9cc-63bc56e13a27.jpg', '7fdb24ce-4fe7-4b5a-b16f-f5dbc6784abd.jpg']",Openings,"Door, Windows, Gates",Glass blocks and panels,,,
1772,Porte intérieure pleine,50.0,Encaustic,Door hinges,1.0,142.0,"['a5ca5b1c-c31a-4f48-9aa5-4ea60d6efef1.png', 'b3daf0d8-f663-4c0e-8be8-3ab09c8fc1e2.png', '6b594737-e492-466f-aefa-41e10536e752.png']",Openings,"Door, Windows, Gates",Safety cages,,,
3082,Poignée de porte intérieure,15.0,Sitka spruce,Door hinges,1.0,55.0,['3df2b84f-9619-4f67-902d-05a13f770aad.jpeg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
3120,Poignée de porte intérieure,15.0,Sitka spruce,Door hinges,1.0,55.0,"['d0f3c6f6-849d-4711-8487-8bcb0cbbd053.jpeg', '09a02287-ee34-4f1d-a09e-54c1b5f0e613.jpeg']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
3295,Poignée de porte intérieure,15.0,Sitka spruce,Door hinges,1.0,55.0,"['6e654e17-09bf-4c5c-99fd-9d795eef9f98.jpeg', 'a60a2c06-4a1a-45a1-b61d-98d18bad26c3.jpeg']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
3466,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['219b5981-e7b6-43f7-97fe-6e4940cf8ec4.jpeg', 'e566e25a-3bab-4e4a-a446-8d51fc29c08b.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3467,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['bd0db19b-d64e-4407-b747-835c678cb30c.jpeg', 'd728e65e-6dcb-400f-8d33-114ee2f8e2c7.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3481,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,['7b63043b-8161-4b6e-8703-79e1fc58de0d.jpeg'],"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3483,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['5fc3c4be-564a-4f50-bd8e-02155b8321e4.jpeg', '486a8f5a-6b5a-42ea-ab7b-bbeeea2899b3.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3495,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['ea94a1cb-e779-40ae-9ea3-eea115e86212.jpeg', 'c9b0bcba-8194-48a1-92a6-5d1b2ebad691.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3504,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['a0ba5e7c-ac1c-4f2e-ba43-cf355bf9f277.jpeg', '0f09b440-a26a-4e89-9586-ea829cb9a2e0.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3512,Porte intérieure,65.0,Encaustic,Door hinges,0.0,194.0,"['80f1476c-e5c0-43c9-9ddf-63643a1605f1.jpeg', 'a13fe5cb-0538-4c9e-84c9-0954ad82abb5.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3521,Porte intérieure,65.0,Encaustic,Door hinges,0.0,194.0,"['cb83e18b-2f2e-4945-b72e-e02efb5cc980.jpeg', '8ad7c3cf-4e92-45ce-9e68-661f8e1dd8f0.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3530,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['bbd8342a-3c8a-4fdb-9865-15012c2f2cc0.jpeg', '26e3ec03-aa68-4e92-b1e2-22e6ed8ce553.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3540,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['0065f629-ffaf-4db4-8aeb-bf6aa6a058d7.jpeg', 'c1cfc95f-48a6-4a82-a888-fcb33c875983.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3544,Porte intérieure,1500.0,Encaustic,Door hinges,0.0,194.0,"['4bf261a3-1c13-4fb5-8f62-ba4aad4d2ea8.jpeg', '879b7a80-e2ff-43ef-a55c-d1f1eea1cab0.jpeg', '1f21f8b7-14a8-47f3-9335-cc6647ba6305.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3560,Autre porte spéciale intérieure,250.0,Sitka spruce,Door hinges,0.0,184.0,"['bbb37189-255d-4294-abcb-43e4d3d8fb2f.png', '002dddca-5940-40de-9973-da5a9b8c84e4.png']","Wall, Barriers, Pannels","Door, Windows, Gates",Furnishings,,,
3575,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['42b06342-a990-41c5-bb0c-c279f11fbe19.jpeg', 'a991698d-68f2-47e7-8b69-9fa171a85956.jpeg', 'ac0c34a9-3a91-4e78-b380-8b85f682c780.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3581,Porte intérieure,1000.0,Encaustic,Door hinges,0.0,194.0,"['3c13be51-e932-4acd-b0c1-2527b3b93a53.jpeg', '7f34cf07-cc1b-4bcd-ad1e-632ad7ecd808.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3582,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['92a93b21-7742-4b40-a2aa-53d43de658a4.jpeg', '855ac6db-1b32-46fc-bc33-097785261ada.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3584,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,['813363d8-04a9-44c1-a28c-5b3e56caa308.jpeg'],"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3588,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['be893c8b-6815-4881-914d-9c022665beae.jpeg', '8b55eebb-9caf-4721-9a43-3aac959347da.jpeg', '36adfd8e-06b4-42ee-91f4-29c37133bedf.jpeg', '1e4f288a-b439-4e33-b018-6b52107cc8b1.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3594,Porte intérieure,65.0,Encaustic,Door hinges,0.0,194.0,"['30f2fa5f-045f-403e-8ec3-3a67d9e4bf30.jpeg', 'e1a42088-dd84-4e2d-a367-ad613de7e5ad.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3599,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['1a1d7bba-c4bb-4d62-ba87-9cc2cbdf81da.jpeg', 'ba9b3f81-64d9-41f7-a082-bd727261cf5c.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3608,Porte intérieure,65.0,Encaustic,Door hinges,0.0,194.0,"['1bcae433-8e0d-41bd-8b54-05e8a50a579d.jpeg', '36d9c9ce-86f0-4401-bbef-325e854d0049.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3624,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['1ac54691-a6d9-4bef-b6c4-53e3ddff2dc4.jpeg', '89613a3d-47fe-4786-a02b-e24d3e605ae3.jpeg', '9adc6c45-4b3a-4cfc-8688-2e96829c367d.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3641,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['44737e0f-d51e-4f6f-bc71-7be6e5086bf9.jpeg', 'faddab57-4f1c-43b3-beb1-6ea36907f60f.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3662,Porte intérieure,90.0,Encaustic,Door hinges,0.0,194.0,"['79239351-d2a5-4231-8b8b-014134b230b0.jpeg', '80f105ff-e41c-4599-92a6-ae71fa2fea79.jpeg', '4541499d-5a48-4799-aa26-b53f74c731cc.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3666,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['95c58726-90d2-495c-b03c-9eb83faa4903.jpeg', 'dee63a35-ebfa-496f-82ec-89d77cd8132c.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3672,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['f0f9aa66-24a8-4a3e-8f33-45c3c3e59271.jpeg', 'c44468b1-07a7-4c15-9b1c-5db795507b0a.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3676,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['a1ca9fb0-c324-482f-895b-4fb5798545c3.jpeg', 'f3f389f6-3aa5-41bc-b823-efad8af18b87.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3685,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['9dd386da-d0bd-4787-935c-79982f04dab3.jpeg', 'f1833ae5-64f6-4369-88d2-8b34d024bf93.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3689,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['784976ac-34d8-4269-a55f-1f8a69632143.jpeg', 'e46701e7-5484-43ce-ab2b-b905702eda06.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3697,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['52c01f3f-2bf2-4edd-8232-6f1ce3416008.jpeg', '34e78045-faa1-42fb-98a1-d03b6c425739.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3700,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['9abc4022-7bc6-438d-813c-ea2f9e439ea6.jpeg', '32dd06ff-5974-43c9-a23c-5467fa49d5a0.jpeg', '8dcd53fe-8400-4214-9ba8-ba44173860c5.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3701,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['97ee4c3b-e70a-42a2-bf5b-f3a775fc9c76.jpeg', '78318769-8d10-4f21-8326-ca7d1a871c3c.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3704,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['c1e18071-5d11-4343-808c-d22474628025.jpeg', '1c240b90-b84f-4256-939f-d10d83137553.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3705,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['993f6110-e678-49f9-ac14-dfa10fe9a92e.jpeg', '8618223f-c667-48ac-a695-a9f7bf9c1a22.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3709,Porte intérieure,1000.0,Encaustic,Door hinges,0.0,194.0,['58421674-3d5d-49f5-a011-4b56e840082f.jpeg'],"Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3714,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['5723e778-60a6-497d-a062-47b603c8392e.jpeg', 'fc3934e7-ac98-4f5d-aa56-a3b076726b94.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3732,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['516d9718-059b-48a2-a460-57dbc4780c7f.jpeg', 'bf71ce55-7a09-417b-9a5f-670ed198f1e9.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3754,Porte intérieure,1500.0,Encaustic,Door hinges,0.0,194.0,"['7b600a73-b5c1-4777-a3bb-d34820097e76.jpeg', '4aa0a6db-44b2-4973-8ee6-ab38c6e05034.jpeg', '8522f5fa-bbb4-4a18-9980-240321f60e75.jpeg', '9f554837-8133-4f6d-b731-ad0b43911b69.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3756,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['58ab3556-32f5-4e91-b4b8-62a9d0a56815.jpeg', 'a57bde3f-3ca2-4838-9bf9-fc9a28afd62e.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3758,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['7af0b734-bced-4b4d-a2e2-124899b28a4a.jpeg', '4689f1f5-b31e-496c-b637-5964a54ea156.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3773,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['667a3d09-8a51-41d1-8f83-865df3c8b792.jpeg', '829f1672-3eb2-4f96-a8ca-93dd91f07468.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3776,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['5b65b851-a05f-4a5e-ab28-cdcce33770c2.jpeg', '40bc9996-fdb1-4a0e-8df7-6d7075ef9a27.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3790,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['2e5fbfd7-4dec-4bc3-9b54-3766078949d4.jpeg', 'e44579c0-4698-4e3a-96b7-b9eac75a8c17.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3796,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['1ec2527a-5b33-4259-a192-ce16cd1afc60.jpeg', 'b80a3b79-8ac9-4bb5-ac62-cc22ced25a58.jpeg', '0518291c-501d-468b-a9af-cd20180b580b.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3811,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['b6971b0e-6fdb-4a20-8e19-bdee9a8b9a0e.jpeg', '06e16e8e-a407-46e9-ab33-d95c0e1599b5.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3816,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['a27662cf-662f-4d34-8cf2-c95e9bffd162.jpeg', 'a22de78e-47e2-42e6-9cb9-fdbff3ce6502.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3834,Porte intérieure,50.0,Encaustic,Door hinges,0.0,194.0,"['7a26e23f-226f-4f4f-b2c1-d8f877067de9.jpeg', 'a3307a62-2547-49e7-b28a-7c72af7454b6.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3840,Porte intérieure,65.0,Encaustic,Door hinges,0.0,194.0,"['24e1d30a-610f-4224-b38a-c32e1ef29250.jpeg', 'de797704-4709-44d9-a623-581a86c1fd09.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3842,Porte intérieure,75.0,Encaustic,Door hinges,0.0,194.0,"['095336f8-c376-4d70-a794-f45672df7264.jpeg', '71a40ff5-f6af-4e02-8e73-6d1de2455aa5.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3843,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['276ecc98-373a-4356-9633-97946d5d9731.jpeg', 'cc2991ac-7b44-4966-bdb3-76c816375ff7.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3848,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['88ec1322-f803-4591-8992-75d6375810b2.jpeg', 'd322f900-50cb-4087-b0ed-e3311aeba862.jpeg', '75123733-702b-4194-967e-653d4ae78368.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3863,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['bc707d11-94ed-44a2-929d-925be4abe25a.jpeg', '1377d7bf-4fc0-4b05-8789-6c90fad178b6.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3874,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['cc202a19-18bc-48f4-8639-89e8bc85b45a.jpeg', 'f6f29e1b-5d7a-43b5-8ae7-8059a5b8cdc5.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3879,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['4d0c5dbb-e6e7-4884-ab4f-22e4a1d91164.jpeg', 'ccdda89b-409f-4bc8-998d-595c3f970855.jpeg', '3a40329b-878c-42e4-bd3b-e69114257ee5.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3885,Porte intérieure,1000.0,Encaustic,Door hinges,0.0,194.0,"['6962e441-c661-44f8-b711-ee9e203ce9b9.jpeg', '58034797-2b0a-43c1-af88-0f52b95bccf7.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3909,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['9e812901-ac8a-4ebb-af9c-46ecd1e7dca9.jpeg', '62fdb599-9bd6-44e5-9e12-bf396742606b.jpeg', '4fc1d559-4947-4ef5-823a-901c061dd495.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3914,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['9ce31ef2-71c8-43bc-88bc-eeab1ce1bb43.jpeg', 'a86be821-743f-4139-8a1a-410fa1d7892f.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3916,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['c0b14d2e-4c81-400d-a002-f9c759302085.jpeg', '1a9243af-8b47-4f10-8a0a-85a985683214.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3938,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['94772ece-5d94-4388-adee-1a096a997beb.jpeg', '1a9b4c8f-58f5-4222-b532-7f1618ef141a.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3949,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['5c90210e-e12a-44f4-8fd4-0756c1469ac2.jpeg', '3a2ab712-a7a2-48dd-b7f1-9f6974f212e4.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3964,Porte intérieure,120.0,Encaustic,Door hinges,0.0,194.0,"['54f69fb8-ead4-4d0e-96d6-34690a0c4785.jpeg', 'ed729ab6-092c-4d35-aa0a-505256718855.jpeg', '71de9c43-44a2-4ca4-9bc4-30a011d77be7.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3974,Porte intérieure,80.0,Encaustic,Door hinges,0.0,194.0,"['51365849-532c-4748-89b9-640cb2e5f5b1.jpeg', '1d19d04f-2e45-4ee6-b8d5-28dfa10c0625.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3977,Porte intérieure,100.0,Encaustic,Door hinges,0.0,194.0,"['87d9d9f2-9542-4716-b9b7-8c56bb7cd5e5.jpeg', 'bf836c9d-ff10-4169-baf2-84ab86bbb55f.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
3993,Porte intérieure,60.0,Encaustic,Door hinges,0.0,194.0,"['a55bbae7-42a7-41c8-a672-c2883e6fde1d.jpeg', 'e2ef3b10-0020-455f-a002-3b315e943a52.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Safety cages,,,
4099,Porte intérieure pleine,50.0,Encaustic,Door hinges,1.0,14.0,"['a3528353-bd4b-47ce-bafd-6d344dfb462d.jpg', '6ce19159-3ffa-4b50-bd97-953bc6a2b78f.jpg']",Openings,"Door, Windows, Gates",Safety cages,,,
4164,Porte intérieure pleine,60.0,Encaustic,Door hinges,0.0,131.0,"['ef31703f-68d0-4961-8a9a-48cea19e0e99.jpg', '0fafa1b1-0811-4724-98b8-2219f0f784f5.jpg', '53e6d94d-091e-487a-8e13-aa3f66df1c62.jpg']",Openings,"Door, Windows, Gates",Safety cages,,,
4331,Porte intérieure pleine,40.0,Encaustic,Door hinges,0.0,131.0,"['b6a61de3-4340-4faa-b308-a72d410a445c.jpg', '5fe7be81-cc02-4522-8837-60e8e49198fb.jpg', 'd8cac8e8-30e2-45bc-bd38-b5b93947f658.jpg', '54511823-1cba-42b1-9963-cddcf2eb5685.jpg']",Openings,"Door, Windows, Gates",Safety cages,,,
4370,Porte intérieure pleine,20.0,Encaustic,Door hinges,0.0,123.0,"['b9d75753-57a1-4518-a68a-193d007b79ef.jpg', '1b3bee22-237e-4e33-bf5f-28dfb4fdeeb8.jpg']",Openings,"Door, Windows, Gates",Safety cages,,,
4528,Door hinge by Argenta ca .,4.0,Architectural glass,Door hinges,0.0,,,"Roof, Slabs, Stairs","Door, Windows, Gates",Handrails,,,
5183,Ferme porte,,Encaustic,Door hinges,1.0,0.0,['https://materiuum.ch/wp-content/uploads/2023/02/2202-3431-a-1-600x450.jpg'],Openings,"Door, Windows, Gates",Safety cages,,,
5184,Poignée de porte,,Pisé,Door hinges,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/01/2111-2448-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2111-2448-b.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2111-2448-c-600x800.jpg']","Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,,,
5185,Ferme porte,,Encaustic,Door hinges,1.0,0.0,['https://materiuum.ch/wp-content/uploads/2022/11/2208-4749-a-2-600x450.jpg'],Openings,"Door, Windows, Gates",Safety cages,,,
5561,"Wohnungseingangstüre mit Rahmen , schwer",,Architectural glass,Door hinges,1.0,265.0,20200831_164821_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,6.0,90.0,200.0
5626,Türen Eiche furniert,,Encaustic,Door hinges,1.0,0.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Safety cages,,,
5705,Wohnungseingangstüre ehem .,,Encaustic,Door hinges,1.0,265.0,20181212_105901_570x570.jpg,Openings,"Door, Windows, Gates",Furnishings,,84.0,196.0
5858,Wohnungseingangstüre oder f. Aussen,,Encaustic,Door hinges,1.0,265.0,20200525_164037_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,5.0,100.0,204.0
5933,schmale Wohnungseingangstüre,,Sitka spruce,Door hinges,1.0,,20180830_170933_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,4.8,81.5,205.0
