,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
6073,Lavabo Reisser,,Sitka spruce,Pedestal washbasins,1.0,173.0,105720_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories,,23.0,60.5
6106,Waschtisch mit Granitabdeckung,,Sitka spruce,Pedestal washbasins,1.0,173.0,20170223_083731_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Sanitary fittings and accessories,51.0,132.0,60.5
6109,Waschfontäne,,Water,Pedestal washbasins,1.0,179.0,07.04.2016-002a_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Headwall and swale inlet products,,140.0,80.0
6157,Waschtisch inkl . x Lavabo verchromt,,Sitka spruce,Pedestal washbasins,1.0,173.0,108433_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories,60.0,120.0,20.0
6162,Hygieneeimer,,Water,Pedestal washbasins,1.0,173.0,106322_1_570x570.jpg,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products,,,
6201,UP-Wandtoilette Laufen,,Sitka spruce,Pedestal washbasins,1.0,70.0,img_20220824_1031314_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories,,,
6298,Waschtisch mit Standsäulen,,Sitka spruce,Pedestal washbasins,1.0,92.0,110879_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Sanitary fittings and accessories,,,
6361,Waschtisch inkl . Lavabo,,Sitka spruce,Pedestal washbasins,1.0,29.0,108320_1_570x570.jpg,Furnishings,Furnishings,Sanitary fittings and accessories,,,
6594,Waschbecken mit Unterschrank,,Sitka spruce,Pedestal washbasins,1.0,12.0,1_%28288%29_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Sanitary fittings and accessories,,,
6659,Waschbetonplatten,,Neat cement,Pedestal washbasins,1.0,65.0,2932489d-594d-4718-995a-8a067096c48f_570x570.jpg,"Roof, Slabs, Stairs","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
6982,Dusch-WC Komplettanlage Geberit AquaClean plus bodenstehend,,Potable water,Pedestal washbasins,1.0,95.0,2917-2_570x570.jpg,Other,Other,Headwall and swale inlet products,76.0,46.0,94.0
7011,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,64.0,112338_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,18.0,45.0,
7013,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,90017_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,53.0,75.0,17.0
7014,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,90026_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,52.0,58.0,22.0
7015,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,90063_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,52.0,67.0,14.0
7016,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,112350_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,54.0,58.0,
7017,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,90068_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,48.0,64.5,21.0
7018,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,90111_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,46.0,60.0,19.0
7019,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,90118_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,49.0,59.0,18.0
7020,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,90153_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,46.5,54.5,21.0
7021,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,90166_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,46.5,57.5,21.0
7022,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,91211_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,43.0,53.0,18.0
7023,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,91552_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,45.5,55.0,14.0
7024,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,90109_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,49.0,59.0,19.0
7030,Waschtisch / Lavabo mit Unterbau,,Lignite,Pedestal washbasins,1.0,58.0,2947-2_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories,56.0,100.0,56.0
7034,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,109481_1_%281%29_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,34.5,79.5,14.0
7035,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,111474_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,42.5,54.0,18.0
7037,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,110999_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,54.0,84.5,14.5
7038,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,110905_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,46.0,60.0,19.0
7039,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,110411_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,46.0,60.0,17.0
7040,Lavabo Moderna,,Sitka spruce,Pedestal washbasins,1.0,58.0,111493_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories,46.0,104.0,14.0
7042,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,111042_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,46.0,53.5,23.0
7044,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,58.0,111473_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,49.0,70.0,20.0
7060,Lavabo Reisser,,Sitka spruce,Pedestal washbasins,1.0,13.0,111840_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories,28.0,59.0,23.0
7061,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,13.0,109794_1_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,46.5,60.0,21.0
7073,Lavabo cm,,Sitka spruce,Pedestal washbasins,1.0,13.0,111476_570x570.jpg,"Wall, Barriers, Pannels","Floors, Ceiling",Headwall and swale inlet products,51.0,62.0,21.0
7176,Waschbecken aus Chromstahl,,Sitka spruce,Pedestal washbasins,1.0,30.0,_dsc0223_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,44.3,40.7,27.7
7186,Abwaschbecken aus Chromstahl,,Sitka spruce,Pedestal washbasins,1.0,45.0,_dsc0209_570x570.jpg,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products,18.5,32.0,22.0
7187,rundes Waschbecken aus Chromstahl,,Sitka spruce,Pedestal washbasins,1.0,45.0,_dsc0215_570x570.jpg,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,45.0,45.0,26.0
7188,Abwaschbecken aus Chromstahl,,Sitka spruce,Pedestal washbasins,1.0,45.0,_dsc0226_570x570.jpg,"Wall, Barriers, Pannels",Other,Headwall and swale inlet products,43.7,35.6,27.5
7273,Lavabo à colonne,,Sitka spruce,Pedestal washbasins,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/04/2302-5794-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/04/2302-5794-b-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2023/04/2302-5794-c-600x800.jpg']","Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories,0.0,50.0,40.0
7277,Waschbecken mit Waschschrank,,Sitka spruce,Pedestal washbasins,1.0,15.0,image_20230411_174003_570x570.jpg,"Roof, Slabs, Stairs","Floors, Ceiling",Sanitary fittings and accessories,,,
7487,Lavabo / Handwaschbecken,,Sitka spruce,Pedestal washbasins,0.0,4.0,1_%28414%29_570x570.jpg,Other,Other,Headwall and swale inlet products,14.5,48.0,36.0
7489,Waschtisch,,Sitka spruce,Pedestal washbasins,0.0,4.0,_dsc0721_570x570.jpg,"Roof, Slabs, Stairs","Covering, Finish",Sanitary fittings and accessories,40.3,51.5,17.0
