,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2795,Table de réunion,50.0,Teak,Meeting room tables,1.0,55.0,"['1204ab3c-e927-4bde-8a43-302cb2cbd71d.jpeg', 'f8820962-b91f-4c3e-a64d-b603f2fdb336.jpeg']",Furnishings,Furnishings,Furnishings,,,
2811,Table de réunion majestueuse,330.0,Teak,Meeting room tables,1.0,55.0,"['2ff5f3d9-6175-4cb9-a077-a4b6f4fd3c24.jpeg', 'ecf61790-b3b6-4cad-89ff-5da070fc1348.jpeg', 'c54dcb9b-53a2-43c1-818c-fc8ac456948f.jpeg']",Furnishings,Furnishings,Furnishings,,,
3039,Table de réunion majestueuse,140.0,Teak,Meeting room tables,1.0,55.0,"['73b86a5b-4540-4f14-9c6e-ec5170190c10.jpeg', 'ae138355-4174-4347-aa4f-f7ac922fd46d.jpeg', 'eb1eb43f-5c21-4702-bf8b-8d69ff9e425b.jpeg']",Furnishings,Furnishings,Furnishings,,,
3100,Table de réunion majestueuse,220.0,Teak,Meeting room tables,1.0,55.0,"['994650ef-d3bc-4ff4-8053-792d61e3ba0d.jpeg', '2ec106b5-7e96-454b-a019-935d90467cc5.jpeg']",Furnishings,Furnishings,Furnishings,,,
3286,Table de réunion,85.0,Teak,Meeting room tables,1.0,55.0,['05430ae8-3a4a-4688-8886-383ff64b7d35.jpeg'],Furnishings,Furnishings,Furnishings,,,
3437,Grande table de réunion,120.0,Decorative aggregates,Meeting room tables,1.0,55.0,"['4ac23107-9c93-49db-b6a4-930286199551.jpeg', 'a4e0b66d-160f-4bd7-a766-2b637a6f711c.jpeg', 'a3ea319c-3ddc-47fa-9bc9-26bfe985db8d.jpeg']",Furnishings,Furnishings,Furnishings,,,
