,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
299,avec pied des côtés,370.0,Pisé,Footstools,0.0,782.0,"['0ec33f5a-0d4d-4ec6-acba-f73f91ba70a6.jfif', '4e51c17d-4190-46cd-8c93-46f0ab2fa20e.jfif']","Roof, Slabs, Stairs","Floors, Ceiling",Treads and landing units,,,
359,Vasques sur pied,20.0,Pisé,Footstools,1.0,166.0,"['de943dfd-6072-4fca-9981-5a9d1676a031.jpg', 'e35cd827-ea72-4eba-a66c-1b3661422137.jpg']","Roof, Slabs, Stairs","Floors, Ceiling",Treads and landing units,,,
4096,sur pied reconditionné,135.0,Gravel,Footstools,0.0,157.0,"['5270e9d5-9091-4b01-bd80-4642b5ceaddd.png', '59efd9fb-152d-46d2-854c-582e2a2cba6b.png', '881edc47-aee7-4bc0-b228-d9fa8e3d6eca.png']","Roof, Slabs, Stairs","Floors, Ceiling",Treads and landing units,,,
4583,Machine foot by Rosta,9.0,Gravel,Footstools,1.0,146.0,,Other,"Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
5190,chevilles plastiques mm -,,Mastic resin,Footstools,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2022/11/2009-106-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2009-106-b-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2022/11/2009-106-c-600x800.jpg']",Other,"Floors, Ceiling",Sanitary fittings and accessories,,,
5191,Cuvette sur pied,,Pisé,Footstools,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2022/12/2208-4761-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2208-4761-b.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2208-4761-c.jpg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
6791,Cuvette sur pied,,Pisé,Footstools,1.0,48.0,"['https://materiuum.ch/wp-content/uploads/2022/12/2208-4761-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2208-4761-b.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2208-4761-c.jpg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,0.0,43.5,35.5
