,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
8,suspendu,40.0,Pisé,Suspended luminaires,1.0,255.0,"['462eade4-9655-4b5c-9d5b-c0954aae0e3f.jpeg', '11d9e6cc-d8ef-4bc9-b792-4e48ccfbfb07.jpeg', '9fcdc7e3-78c3-42f3-b3f4-68c2e243aa70.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
46,suspendu,40.0,Pisé,Suspended luminaires,1.0,255.0,"['0782f5c5-69de-40a1-bee6-1e681407e6a4.jpeg', '09fbdd88-8adb-4cad-87c7-aec5e902bf5a.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
174,Luminaire suspendu,22.0,Lignite,Suspended luminaires,0.0,537.0,"['3915d585-b99c-4f72-8d0e-3bd40ac9deaa.jpg', '3dffbe97-ba26-4a17-a6d9-0cea56606a57.jpg']",Other,Other,Support and restraint products,,,
368,suspendu,200.0,Pisé,Suspended luminaires,1.0,102.0,['0672b985-6e7e-4c71-b5ef-51f992fa01b1.jpg'],Other,"Covering, Finish",Support and restraint products,,,
426,suspendu,44.0,Pisé,Suspended luminaires,1.0,279.0,['362e52f5-0bd9-450e-a60b-cc79e5020e49.jpeg'],Other,"Covering, Finish",Support and restraint products,,,
495,Luminaire suspendu,20.0,Lignite,Suspended luminaires,1.0,399.0,['5166342c-5e70-47d5-9494-36e3fcb95ed1.jpeg'],Other,Other,Support and restraint products,,,
503,Luminaire suspendu,20.0,Lignite,Suspended luminaires,1.0,398.0,['08835470-f458-4932-b1be-3e9b4a88793e.jpeg'],Other,Other,Support and restraint products,,,
518,Luminaire suspendu,20.0,Lignite,Suspended luminaires,1.0,399.0,['5952f579-fc84-43ee-b6bb-fcdb86aab701.jpeg'],Other,Other,Support and restraint products,,,
686,suspendu,31.0,Pisé,Suspended luminaires,1.0,139.0,"['6362a797-c256-4342-9c1d-e996349bea1a.jpeg', '43a4d455-8bdc-4116-bf6a-273e64e5bc91.jpeg', '46437ebe-4752-4769-b63f-c17cd20c3cbd.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
782,Luminaire suspendu,20.0,Lignite,Suspended luminaires,1.0,398.0,['2f819122-301f-48df-8eba-6d76bf2ec2a0.JPG'],Other,Other,Support and restraint products,,,
992,Luminaire suspendu,20.0,Lignite,Suspended luminaires,0.0,370.0,"['33bc411b-5a36-4f56-a643-c842a4db9173.jpeg', 'e9e9d3bb-b3d7-46f4-9753-94257a58ceec.jpeg', '43f3a28f-771e-4e8e-b9c7-2222ca3c6afd.jpeg']",Other,Other,Support and restraint products,,,
1083,Luminaire suspendu,25.0,Lignite,Suspended luminaires,1.0,125.0,"['356e04da-b958-45c4-9663-7aa298e167cc.jpeg', '73af4007-9870-4591-9e5c-d1d74fc81a95.jpeg', '9fb938d2-91cf-4e6c-bcc9-57fb61614c6b.jpeg']",Other,Other,Support and restraint products,,,
1116,suspendu,40.0,Pisé,Suspended luminaires,1.0,125.0,"['9fac9968-3ee4-4abe-adde-f9c40809e43a.jpeg', 'b232eefc-adf5-4712-be0a-1f58bc28d4c6.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
1153,Luminaire suspendu,25.0,Lignite,Suspended luminaires,1.0,125.0,"['d59f45fd-d7b9-42d7-a91a-90d0945eb5ea.jpeg', '08ff4c1d-84cd-4ffe-bf43-28d84c2ebecd.jpeg']",Other,Other,Support and restraint products,,,
1162,suspendu,50.0,Pisé,Suspended luminaires,1.0,11.0,"['c726637f-3fbe-45b2-bec7-096e51c9bc59.jpeg', '53a787e9-712b-4735-a3d8-41aff3195139.jpeg', '3ad1f368-d843-4010-a3c6-9ac0b746a0cd.jpeg', 'ec498687-c64d-413b-8f1b-2eb166a729fd.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
1235,Luminaire suspendu,60.0,Lignite,Suspended luminaires,1.0,17.0,"['5c527efa-3fa0-45ab-812e-f1c8d7d1a1e0.jpeg', '6328b7ce-b06d-4ae7-a44c-74d64be5c84f.jpeg']",Other,Other,Support and restraint products,,,
1264,Luminaire suspendu,20.0,Lignite,Suspended luminaires,0.0,370.0,"['2ea13c66-f926-4f63-a521-de06f5b9e537.jpeg', '5f61a5ad-920f-4082-bc0c-fc1c7d5f1925.jpeg', '0f89f06c-7fa2-4526-baac-2c2efc40bf1d.jpeg']",Other,Other,Support and restraint products,,,
1281,Luminaire suspendu,25.0,Lignite,Suspended luminaires,1.0,125.0,"['6c3415d2-5c8e-4d9f-9c6a-09080143b14e.jpeg', '9158ca42-13d5-4b5c-a6cd-ad5bcc0ed655.jpeg']",Other,Other,Support and restraint products,,,
1301,Luminaire suspendu,44.0,Lignite,Suspended luminaires,1.0,125.0,"['1b46dfe8-8f0f-47bc-a9e5-c075d63b578f.jpeg', 'bc4f9ef3-1f9e-497d-8931-c25b1bc05430.jpeg', 'c2335625-daa3-42e9-b704-e04e2bb59e5b.jpeg']",Other,Other,Support and restraint products,,,
1310,suspendu,38.0,Pisé,Suspended luminaires,0.0,370.0,"['c9a2506e-82c0-4527-8980-75632ba34f7d.jpeg', '25575927-296e-43f2-9cc0-ed88c8e0e44c.jpeg', 'f6559a98-5ecd-435d-ab7c-ca0c85ab8768.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
1314,suspendu,40.0,Pisé,Suspended luminaires,1.0,157.0,"['75bb6f8d-0c1f-4fa2-b76f-b49d52b7d957.jpeg', '40229a24-ccc2-49cf-86fa-7896e476eb4a.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
1323,Luminaire suspendu,25.0,Lignite,Suspended luminaires,1.0,17.0,"['beb6ad79-3bf1-4fbf-baa7-c24d0d443794.jpeg', '5d764f9a-5b14-4c3f-80fc-c9300d2d2a7b.jpeg']",Other,Other,Support and restraint products,,,
1342,suspendu,40.0,Pisé,Suspended luminaires,1.0,125.0,['42935c73-3b95-498d-bbd8-f698257e7f50.jpeg'],Other,"Covering, Finish",Support and restraint products,,,
1350,Luminaire suspendu,35.0,Lignite,Suspended luminaires,1.0,224.0,"['a3eebbf8-a7f6-4696-a480-f0fd27d5f6da.jpeg', 'a6b435f6-18e4-4d94-8b56-83bd55f2e49a.jpeg', '4f81775e-dec0-4da2-949d-5eae9aa1b916.jpeg']",Other,Other,Support and restraint products,,,
1373,Vasque suspendu,20.0,Pisé,Suspended luminaires,1.0,97.0,['11c4b102-7a02-439d-a969-083dcdf21b19.PNG'],Other,"Covering, Finish",Support and restraint products,,,
1421,suspendu,32.0,Pisé,Suspended luminaires,1.0,84.0,"['0f9b28e6-4501-402a-8625-168fc80aa2bf.jpeg', 'a3f901ff-5187-408b-8f1a-c8deef024e06.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
1424,Luminaire suspendu,60.0,Lignite,Suspended luminaires,0.0,354.0,['36ddb2d1-08e3-447a-a946-6d7b684b4243.jpeg'],Other,Other,Support and restraint products,,,
1444,Luminaire suspendu,120.0,Lignite,Suspended luminaires,0.0,354.0,['5ceb4398-22e8-4cb1-8b11-5833fa99c004.jpeg'],Other,Other,Support and restraint products,,,
1624,suspendu,32.0,Pisé,Suspended luminaires,1.0,84.0,"['66830484-a99c-46c2-9102-553c13fd0c00.jpeg', 'f727c61d-8281-4868-b8cd-1df000246be8.jpeg', '32eb649b-34d6-4d4a-82c2-e36c5ae52502.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
1655,Luminaire suspendu,100.0,Lignite,Suspended luminaires,1.0,106.0,['a4b23fff-79e0-44cd-990f-ffbf19b89017.jpeg'],Other,Other,Support and restraint products,,,
2044,suspendu,60.0,Pisé,Suspended luminaires,1.0,45.0,"['f010b6e3-db53-49bd-85a0-21e08b40df7a.jpeg', '1d066bd4-30ce-4002-827d-286c6ad48aee.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
2140,suspendu,60.0,Pisé,Suspended luminaires,1.0,45.0,"['dd411f8f-dcc3-4bf6-b5b5-3f9a7787d8b0.jpeg', '61871ac4-6bf7-4e9f-8abc-c4ffcf1376bd.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
2346,suspendu,38.0,Pisé,Suspended luminaires,0.0,269.0,"['ff1b9934-fa96-4c6c-a080-ba8d03a0d573.jpg', '6a2845e1-2fe3-4220-b66a-ec2b35b5a644.jpg']",Other,"Covering, Finish",Support and restraint products,,,
2433,suspendu,38.0,Pisé,Suspended luminaires,1.0,100.0,['c4fa0a25-2826-431c-bcc5-ad2f457f3f00.jpeg'],Other,"Covering, Finish",Support and restraint products,,,
2459,suspendu,60.0,Pisé,Suspended luminaires,0.0,278.0,"['2c269703-c57f-4e66-b791-e54a9d5ca73f.jpeg', '193f7b7d-e347-432e-90e3-3855496c3a87.jpeg', '5f2170ba-07c0-4ca3-95ef-b4393f49076c.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
2476,suspendu,60.0,Pisé,Suspended luminaires,0.0,269.0,"['7719fe19-fa5f-4a57-bea4-a25ee0123eee.jpeg', '572ef659-857d-4a50-aa0e-861a3056751c.jpeg', '0b98f89b-68a8-4961-83a3-5fb02c757532.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
2491,Luminaire suspendu,15.0,Lignite,Suspended luminaires,1.0,100.0,['22337458-3117-49ba-ad19-b168166a7639.jpeg'],Other,Other,Support and restraint products,,,
2623,suspendu,60.0,Pisé,Suspended luminaires,0.0,269.0,"['b9abf6a0-be36-48b8-b0c6-42bcee3b04d0.jpeg', '800de9b4-3392-4335-80cf-23c38f071b40.jpeg', '4a7e8660-a596-4615-a175-da19b0c36e63.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
2640,suspendu,60.0,Pisé,Suspended luminaires,1.0,103.0,"['64464110-f4bb-4b18-9fa8-14185078f445.jpeg', '554aa004-4fe1-4ed0-820a-0467b12c0ce1.jpeg', '1e7e007f-f7f2-4f43-86d0-6424f8910d56.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
2656,suspendu,60.0,Pisé,Suspended luminaires,0.0,277.0,"['1f682403-ee52-4c80-84e6-41c02fcba8f2.jpeg', '2860a799-e444-4457-b579-c965cd33111c.jpeg', 'df0f5813-9929-4a38-a1ec-0352b4a09fd9.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
2693,suspendu,60.0,Pisé,Suspended luminaires,1.0,103.0,"['e24f0f45-b7e6-4a35-8e53-274246c4c47a.jpeg', 'e6f249fd-8f5d-4d13-92a2-f4784d78c954.jpeg', '15eb67b1-0922-4ecf-8934-ca32b87404a0.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
2776,suspendu,40.0,Pisé,Suspended luminaires,0.0,244.0,"['1727d70e-e002-4bab-ab9e-2d4d8029396d.jpeg', '4402f6b9-3790-4400-8532-093811d53ecf.jpeg', 'd1cb7a4b-9959-48d4-ad94-bdaa00368a20.jpeg', 'bcc2eeea-5ea2-417c-ad90-0dec06171d47.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
2902,suspendu,38.0,Pisé,Suspended luminaires,0.0,200.0,"['14ab875e-bf7b-4c19-ad94-a9c819566302.jpeg', '18bd3bbd-4fe0-4c61-beda-dc18df41a506.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
3224,suspendu,55.0,Pisé,Suspended luminaires,1.0,60.0,"['3eee2b39-98e0-49b9-ba54-6b846e88fc5c.jpeg', 'ca0fbad2-c904-4b2d-af39-6c6b23f8bbd9.png']",Other,"Covering, Finish",Support and restraint products,,,
3372,suspendu,45.0,Pisé,Suspended luminaires,1.0,60.0,"['d9ac34a8-bf04-4a5f-b9e2-d34733946482.jpeg', '0c1543f7-77e6-4842-8fd8-78d064c45350.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
3490,suspendu,45.0,Pisé,Suspended luminaires,0.0,185.0,"['5e78c9ac-514b-496a-969d-cfb1addca7ed.jpeg', '02352358-1401-4649-b872-1c4f9011e806.jpeg']",Other,"Covering, Finish",Support and restraint products,,,
3493,Plafond suspendu,12.0,Daub,Suspended luminaires,0.0,186.0,['a862d91e-f5ae-47ad-affa-4bb969b141c3.jpeg'],Other,"Covering, Finish",Support and restraint products,,,
3497,Plafond suspendu,12.0,Daub,Suspended luminaires,0.0,186.0,['561e9921-d403-4942-a37d-90143593b21d.jpeg'],Other,"Covering, Finish",Support and restraint products,,,
3503,Plafond suspendu,12.0,Daub,Suspended luminaires,0.0,186.0,['c19fdd4d-3636-459d-9fa3-d5f88d721f29.jpeg'],Other,"Covering, Finish",Support and restraint products,,,
