,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1735,Lave-yeux,0.0,Soap,Wash troughs,1.0,138.0,['11f8781b-d5d6-44fe-8ce1-835cd5e68a94.jpeg'],Other,Other,Headwall and swale inlet products,,,
1852,Lave-yeux,0.0,Soap,Wash troughs,1.0,142.0,['79ea1803-9e20-42dd-9029-6b8a595d3d36.jpeg'],Other,Other,Headwall and swale inlet products,,,
2094,Lave-yeux,0.0,Soap,Wash troughs,1.0,142.0,['2e04ff7e-58b2-4445-a78a-36b57413614c.jpeg'],Other,Other,Headwall and swale inlet products,,,
6159,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,173.0,109481_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,34.5,79.5,14.0
6194,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,85.0,90106_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6207,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,85.0,90110_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6211,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,112350_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6218,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,179.0,112338_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6244,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,70.0,111483_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6246,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,70.0,90114_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6254,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,90017_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6255,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,90026_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6280,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,111042_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6281,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,111473_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6282,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,111474_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6283,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,111476_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6284,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,109481_1_%281%29_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6286,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,91552_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6287,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,91211_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6288,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,90166_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6289,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,90153_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6290,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,90118_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6291,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,90111_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6292,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,90109_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6293,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,90068_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6294,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,90063_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6295,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,110999_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6297,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,110905_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6310,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,109794_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
6311,Waschtisch cm,,Sitka spruce,Wash troughs,1.0,92.0,110411_1_570x570.jpg,Technical elements,"Covering, Finish",Headwall and swale inlet products,,,
