,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
4399,Red ceramic tiles x mm,69.0,Ceramic,Ceramic tiles,1.0,146.0,,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
4400,Batch of red ceramic tiles 'Douzies Maubeuge ' x mm - m,1650.0,Ceramic,Ceramic tiles,1.0,4.0,,Other,"Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4401,Batch of red ceramic tiles x mm - m,385.0,Ceramic,Ceramic tiles,1.0,4.0,,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4402,Batch of red ceramic tiles 'Mosa Holland ' x mm - m,1210.0,Ceramic,Ceramic tiles,1.0,4.0,,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4403,Batch of red ceramic tiles 'West Germany ' x mm - m,495.0,Ceramic,Ceramic tiles,1.0,87.0,,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4411,Red ceramic tiles x mm,69.0,Ceramic,Ceramic tiles,1.0,146.0,,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
4415,Anti slip ceramic floor tiles by Royal Mosa Holland x mm,17.0,Ceramic,Ceramic tiles,1.0,4.0,,"Roof, Slabs, Stairs","Floors, Ceiling","Floor plates, gratings and edgings",,,
4416,Batch of ceramic floor tiles Wasserbilig ' +/- sqm,289.0,Ceramic,Ceramic tiles,0.0,,,"Roof, Slabs, Stairs","Floors, Ceiling","Floor plates, gratings and edgings",,,
4419,Speckled grey and dark red ceramic floor tiles mm,589.0,Ceramic,Ceramic tiles,0.0,,,"Roof, Slabs, Stairs","Floors, Ceiling","Floor plates, gratings and edgings",,,
4420,Ceramic tiles for opus incertum,29.0,Ceramic,Ceramic tiles,0.0,,,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4424,Batch of speckled grey ceramic floor tiles sqm,399.0,Ceramic,Ceramic tiles,0.0,,,"Roof, Slabs, Stairs","Floors, Ceiling","Floor plates, gratings and edgings",,,
4890,Batch of gloss ceramic tiles xcm and plinths xcm - m,39.0,Ceramic,Ceramic tiles,1.0,0.0,"['59563_a374db8.png', '10032_66a86c6.png', '10033_66a86c6.png', '10034_66a86c6.png', '10035_66a86c6.png', '10036_66a86c6.png']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4891,"Batch of textured grey ceramic tiles xcm - , m",39.0,Ceramic,Ceramic tiles,1.0,0.0,"['59561_0c5f433.png', '10028_fbaa2f1.png', '10029_fbaa2f1.png', '10030_fbaa2f1.png', '10031_fbaa2f1.png']",Other,"Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
4893,Batch of anti slip ceramic floor tiles by Royal Mosa Holland x mm - m,89.0,Ceramic,Ceramic tiles,1.0,59.0,"['59557_143c2df.png', '10019_8f026a3.png', '10020_8f026a3.png', '10021_8f026a3.png']","Wall, Barriers, Pannels","Floors, Ceiling","Floor plates, gratings and edgings",,,
5265,Grey ceramic tiles by Royal Mosa x mm,49.0,Ceramic,Ceramic tiles,0.0,,"['60249_6bc23b9.png', '12613_6bc23b9.png', '12614_6bc23b9.png', '12615_6bc23b9.png', '12616_6bc23b9.png']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
5266,Grey ceramic tiles by Royal Mosa x mm,49.0,Ceramic,Ceramic tiles,0.0,,"['60247_f204c00.png', '12605_cc7dac0.png', '12606_57ba331.png', '12607_f204c00.png']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
5451,"Speckled beige ceramic tiles by Royal Mosa , x , cm",29.0,Ceramic,Ceramic tiles,0.0,,"['60250_9d5f986.png', '12617_7bfcd57.png', '12618_7bfcd57.png', '12619_7bfcd57.png', '12620_7bfcd57.png', '12621_7bfcd57.png']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Floor plates, gratings and edgings",,,
