,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,1.0,70.0,"['a99320bf-f510-46e0-9f18-aac75899427e.jpeg', '14fb0473-834d-4226-a783-a20538e23ac1.jpeg', '42ecd476-9f9d-4049-b3f1-c502054306fb.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
12,Porte simple manuelle,99.0,Sitka spruce,Pliable conduit,1.0,132.0,"['72219963-f7ba-49fa-abc0-3eb66242f550.jpeg', 'd8a16121-5887-44b5-8e14-d60fe513528e.jpeg', 'ed9b234e-bd36-4e4c-b0ca-4ab8847bea39.jpeg', 'dcd68dd2-c795-4829-8105-312512742bf5.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
37,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,0.0,527.0,['81776965-28ab-482d-9789-71b3ebfaebe3.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
43,Porte simple manuelle,70.0,Sitka spruce,Pliable conduit,1.0,255.0,"['ca1cb7ab-34ea-440d-b2a9-751ceceae890.jpeg', 'dae37fed-cefc-4674-8242-f76ba74240de.jpeg', 'e45b9b1a-22a5-4d9e-a807-126ddce9a07b.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
48,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,1.0,70.0,"['799aacd7-5293-4909-ac64-c0e85790efb0.jpeg', '2e8ae687-8670-446a-a1f4-644e79f5a9c2.jpeg', '7eab589b-78c9-4594-90e5-975d3601d7d6.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
53,Porte simple manuelle,50.0,Sitka spruce,Pliable conduit,0.0,537.0,"['2dc80c20-3048-4c00-b39d-f2fb89d22ba3.jpg', 'e185a900-2120-47b5-88b8-8b73ae0e942a.jpg', '85272271-cfdd-4cc7-afdf-1b31a07cdc37.jpg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
74,Porte simple manuelle,50.0,Sitka spruce,Pliable conduit,1.0,95.0,['272cc751-3f6e-4f53-b6f1-ab9b53a27629.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
109,Porte simple manuelle,70.0,Sitka spruce,Pliable conduit,1.0,255.0,"['8058d401-7504-4f57-87bd-bd18450892b2.jpeg', '906097c7-f464-4a0d-b782-775b8966e1ae.jpeg', '0fb222af-d6bf-4c81-a64c-6bfa82c14b13.jpeg', '70593b3a-592c-4772-ba39-0bdf6103753b.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
113,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,1.0,279.0,['67c56505-4afc-4086-b67e-1dada3b32c1d.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
137,Porte simple manuelle,70.0,Sitka spruce,Pliable conduit,1.0,255.0,"['e1cf5589-87ce-4219-bcbd-74ed3a39bcda.jpeg', 'aea7b5c1-f176-40a7-9bd1-7ba242e0634e.jpeg', '72db85db-b994-4391-bb88-a038025a6d92.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
144,Porte simple manuelle,75.0,Sitka spruce,Pliable conduit,1.0,95.0,['ceb60ae7-f987-4cdf-b5be-12510099c892.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
200,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,1.0,279.0,"['9873d2fa-3341-4306-a716-bc81697e54e9.jpeg', '031e4413-9336-4293-a7d7-1f743ba3f745.jpeg', '14a94199-185d-4ead-a97d-f8a48581d842.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
205,Porte simple manuelle,70.0,Sitka spruce,Pliable conduit,1.0,255.0,"['ff420e5d-c3e5-4739-8eb8-b91a4d5fe781.jpeg', '878c9c53-64f9-45a6-ab2b-92b5bfd0800c.jpeg', '73a24720-8a40-4a59-bfa4-5208fe28b45f.jpeg', '37b5bf1b-b5c8-4189-a3d1-dd81df1e1f3b.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
218,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,1.0,70.0,"['6709b74c-61be-4c82-ac9e-41f2ba3ad469.jpeg', '2d9b1818-91cb-4bfe-bb6d-321ca4121112.jpeg', '1e655f18-4b09-4eb5-8e62-e807c1a27e21.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
219,Porte simple manuelle,45.0,Sitka spruce,Pliable conduit,1.0,95.0,['0ce7d7f2-b784-4cb0-bd51-861b394dfcda.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
249,Porte simple manuelle,99.0,Sitka spruce,Pliable conduit,1.0,313.0,"['59387682-8627-41c6-a2eb-82acd21920ac.jpeg', '032ffb1e-129d-43ca-9e7c-ac5a40b4714f.jpeg', 'b79c1c05-91e5-4d5e-ab99-7230d4b5156f.jpeg', 'b895f485-de18-4074-85dc-2eab7e1fdd70.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
250,Porte simple manuelle,70.0,Sitka spruce,Pliable conduit,1.0,255.0,"['c55b66e6-6e40-4dfc-adcd-93fa07fe0fb4.jpeg', '2f2f8432-f84b-4ab4-b9da-f63ba2271d8a.jpeg', '8f80e2f5-146b-47eb-81c5-0303647c73da.jpeg', 'ff4a1083-3da3-43f2-b434-651b92e59811.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
264,Porte simple manuelle,50.0,Sitka spruce,Pliable conduit,1.0,95.0,"['2c74dd19-0db8-4905-a8e3-864a4ab85298.jpeg', '4870d05e-740e-4712-925b-bf02b9158f2c.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
291,Porte simple manuelle,50.0,Sitka spruce,Pliable conduit,1.0,95.0,['79230c57-33fc-4a55-92c0-95c50d5a6586.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
361,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,1.0,70.0,"['74a60f31-0744-41d2-9e64-d9975862d1ea.jpeg', '7dc3be87-75b3-4dd9-847e-1aacdb05b8d1.jpeg', '78d4cb44-ca4a-407d-8c0e-59ccc220ddac.jpeg', '830349a3-6b73-4cae-9434-6f4e2763d27a.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
384,Porte simple manuelle,50.0,Sitka spruce,Pliable conduit,1.0,95.0,"['8afdeac7-0b0c-46b2-86a1-49fd4d1c3e92.jpeg', '9bb0b7c8-deeb-43b3-946f-8dc0c965a8ee.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
415,Porte simple manuelle,15.0,Sitka spruce,Pliable conduit,1.0,406.0,"['d96e2d47-5aa0-4f2d-9644-83b1a8ba6245.JPG', '63afd9fa-9307-41fd-a84d-bde6e948a9fe.JPG', 'bdaecfea-a063-405a-836d-40a2a90c5fde.JPG']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
443,Porte simple manuelle,70.0,Sitka spruce,Pliable conduit,1.0,255.0,"['437fedfd-3329-49fd-bffa-48b65a7b40b1.jpeg', '357b3f62-7020-434f-acc8-90ad159ecac4.jpeg', '66bdfa62-2197-4ccc-add2-420edcef62a0.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
454,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,1.0,70.0,"['7d15fcb8-c5d9-461a-b938-10ff78bf4a18.jpeg', 'f995fae8-b694-4210-b58c-a2b5b8e540bd.jpeg', '48d56192-3534-4658-a696-b147ec5d5f77.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
471,Porte simple manuelle,50.0,Sitka spruce,Pliable conduit,1.0,95.0,"['6ef04992-bc7b-4d31-bd43-8a88ce11f46e.jpeg', '91889176-9410-44c5-b1fa-97c196b02c6f.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
488,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,1.0,279.0,"['31fab3f7-534e-4fe7-bbbb-fed77f0c9deb.jpeg', 'cfb0c69b-09e6-4630-bcf0-44d097e93c30.jpeg', '8b91e1b3-889c-4edb-865e-c2b5c73a931f.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
500,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,1.0,70.0,"['42e49087-b0e0-4aad-b2bc-151184b513a0.jpeg', '959949d3-983f-45bd-9d95-5a77e15c889a.jpeg', '53d7ac77-ef0b-4476-a790-e3c55311f7a3.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
506,Porte simple manuelle,70.0,Sitka spruce,Pliable conduit,1.0,255.0,"['a1c3b764-44f5-4a80-af17-296681cff036.jpeg', '0fb3db46-a381-4c5b-b037-b49136704e66.jpeg', '2d902fb4-81c3-4ab3-8e0c-23b09cf92735.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
564,Porte simple manuelle,70.0,Sitka spruce,Pliable conduit,1.0,255.0,"['1631d68f-1634-4c2f-8bd3-88db6ae9310d.jpeg', '33555b67-af35-45b4-b425-8fd85e1a5c00.jpeg', 'f51d4393-1222-43ea-9629-3b96f4c455bb.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
572,Porte simple manuelle,70.0,Sitka spruce,Pliable conduit,1.0,70.0,"['76901833-88d5-4381-aeaf-c73fd5315cfd.jpeg', '3b07e003-c29f-4951-8bba-f399fc4bbcd3.jpeg', '062d7eba-1f7a-4531-ba19-6649882a2b54.jpeg', '88bcc2ce-ad63-4fa9-90b5-e69493a140d6.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
590,Porte simple manuelle,50.0,Sitka spruce,Pliable conduit,1.0,95.0,"['80e3592a-208d-44b7-9370-3f60d47e5a93.jpeg', '00e580ea-25ff-4c09-aa20-88d6afd94b43.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
640,Porte simple manuelle,40.0,Sitka spruce,Pliable conduit,1.0,95.0,"['bf147687-2ab6-4803-9620-51fec6763f51.jpeg', 'ca61f269-9d8a-4353-bc37-fdcfd3a93f36.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
642,Porte simple manuelle,60.0,Sitka spruce,Pliable conduit,0.0,527.0,"['e6cf8fa6-a31d-4a9b-a659-8e8c0bd1b978.jpeg', '3647e198-c5f9-44e7-ae8e-7771aec1390b.jpeg', '05e0734c-013d-4526-9645-6c429f8a7ed6.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
648,Porte simple manuelle,50.0,Sitka spruce,Pliable conduit,1.0,95.0,['2687797d-1eeb-425e-8d42-185babebed0b.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
