,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
3499,Éclairage et distribution secondaire,20.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['888d0edf-1705-4eb4-98ec-c4d692f473b0.jpeg', 'ae5cc6c8-ba0a-48cc-9338-f7f731186580.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3515,Éclairage et distribution secondaire,15.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['429a8eb7-ab26-4371-b16b-71bf75b29717.jpeg', '0ecd9690-70dd-44b4-af46-d686eb0a1fd4.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3524,Éclairage et distribution secondaire,15.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['f5185bd3-eb00-4cbb-b8de-052c1953c6dc.jpeg', '65fe1a79-e812-4bd8-93ab-43b7662638d9.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3579,Éclairage et distribution secondaire,15.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['a47b451c-f13a-47fb-ba4d-a748ffa3308a.jpeg', 'b5ced2a6-6f1c-4779-a09d-297616efcd0d.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3631,Éclairage et distribution secondaire,13.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['c509f7e8-1e2c-4835-8759-4ecc52d54bdd.jpeg', 'e530fbe7-d2b2-4094-81ac-5258914ef362.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3646,Éclairage et distribution secondaire,13.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['8c385984-0d8b-4064-8f44-f88c16cf6935.jpeg', '069b9b9f-f76d-4d5e-9db2-a6f2dcad82c0.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3664,Éclairage et distribution secondaire,13.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['b1996d77-53bd-4002-a6ca-eda2e43ac803.jpeg', '653e67a3-faa8-4c8e-9a31-539cb5b562a8.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3675,Éclairage et distribution secondaire,13.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['4aeab681-f1c8-4e6b-b8f2-d95795e486b1.jpeg', 'c456ced9-3abd-41ac-aebf-b8933f5e29d6.jpeg', 'edd27df2-7697-4189-b403-214679acbf78.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3690,Éclairage et distribution secondaire,11.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['0e769b0c-9473-4e28-81fe-db7c622a6714.jpeg', '909c8a12-3087-4c12-8089-c8fd62cf65fb.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3728,Éclairage et distribution secondaire,13.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['da2346a4-d702-48b9-8636-5883c256432b.jpeg', 'fc99cfa8-4cc7-4fc7-9969-ecb17a805033.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3731,Éclairage et distribution secondaire,15.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['df404a93-afee-4112-98e8-3d2c328779b8.jpeg', '21e0f9c1-9b5f-4e77-90f2-9596d4312ca0.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3750,Éclairage et distribution secondaire,15.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['3ff13f2c-71f0-4c81-9438-219b479e127b.jpeg', 'e90d8f34-5f35-40ac-b7f8-0cd436b40c95.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
3757,Éclairage et distribution secondaire,15.0,Blinding aggregates,Lighting distribution boxes,0.0,194.0,"['fb751b49-ced9-43fb-86b1-5e31a7e02f33.jpeg', 'a6ceb71e-ce93-45f2-8141-eaaf4c36a4c3.jpeg']",Technical elements,Other,Power and lighting outlet products,,,
