,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
7,Porte coulissante métallique,45.0,Metal,Metal skirtings,1.0,398.0,['2b2e71dc-774d-4056-a55f-9973af13b22e.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
70,Porte metalique grillagée,30.0,Metal,Metal skirtings,1.0,359.0,['185c2eda-0762-42e1-a70c-8a25ab9de904.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
220,Cloison métallique coulissante,60.0,Metal,Metal skirtings,1.0,170.0,['c5d64fea-73f1-4e7e-8eec-29fea7a53076.png'],Structural elements,"Covering, Finish",Wire structure and general products,,,
229,Porte métallique simple,45.0,Metal,Metal skirtings,1.0,398.0,['22f3271e-1236-4710-8fe9-a0c7f9819a28.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
265,Accessoires cloison métal,2.0,Metal,Metal skirtings,0.0,429.0,"['caf89f0a-42dc-4022-ac6d-77a49c732207.png', '82f35cb8-70d2-4f1a-9a7f-964aa40075dc.png']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
296,Porte coulissante metallique,45.0,Metal,Metal skirtings,1.0,398.0,['9c60ccfc-aa34-4efd-8914-469c7f98f64a.jpeg'],"Wall, Barriers, Pannels","Door, Windows, Gates",Sanitary fittings and accessories,,,
333,Main courante métal,13.0,Metal,Metal skirtings,0.0,573.0,['73b5debf-26c2-4f1a-9e24-dd7c90d7b176.jpg'],Technical elements,Other,Wire structure and general products,,,
418,Garde-corps metallique,25.0,Metal,Metal skirtings,1.0,398.0,['9205c5dd-56f6-4ba1-8642-48097c84c46c.JPG'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages,,,
444,Porte coulissante métallique,60.0,Metal,Metal skirtings,1.0,398.0,['4fe0196f-9876-4034-ade7-3bde634329eb.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
476,Porte coulissante métallique,45.0,Metal,Metal skirtings,1.0,398.0,['9c1ddd22-4b38-4ebc-80e7-c64ba7baa9d4.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Sanitary fittings and accessories,,,
577,Garde corps metalliques,25.0,Metal,Metal skirtings,1.0,60.0,"['1f4e63a9-90ea-44f8-8d5b-42c5a3bb86c0.jpeg', '29ca9884-8a4f-4b9d-9df8-a3fc4a523223.jpeg', '696fd4db-f1e8-4707-bc3f-98dab8af3bef.jpeg']","Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages,,,
650,Garde-corps métal,30.0,Metal,Metal skirtings,0.0,573.0,['fb73b480-e8fc-488a-9369-30f9c7367247.jpg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Safety cages,,,
736,Escalier métallique extérieur,400.0,Metal,Metal skirtings,1.0,87.0,['ee547964-94e2-4429-98f3-7bca0f455de2.jpg'],"Wall, Barriers, Pannels","Stairs, Ramps, Lift, Hardware","Floor plates, gratings and edgings",,,
