,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
839,.,24.0,Pisé,Sedge,1.0,-2.0,['b33a03f3-0007-4e9e-9137-2c17d33d4ebe.png'],"Wall, Barriers, Pannels","Covering, Finish",Other,,,
845,/,7.0,Pisé,Sedge,1.0,216.0,"['2d40647c-1317-45db-a5af-62e5f8cf11e7.jpeg', '4711f7cd-362f-4c8a-8d25-d6b9f693accb.png']",Other,"Covering, Finish",Other,,,
888,Douche/baignoire,50.0,Pisé,Sedge,1.0,127.0,"['99194f4e-c0ad-46ef-8cd0-0f94b2c60771.jpg', 'a1f002ef-1269-4e34-b4a8-d3479c6f9c6c.jpg', 'd044a1dd-3483-4d1e-8564-da9abd00222f.jpg']","Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
894,.,50.0,Pisé,Sedge,1.0,127.0,"['a4b4c12d-c7a7-43a7-8358-1f5f7d1b5468.jpg', '6875503a-f8f3-47a8-8bbf-477712286912.jpg', '3ece9f35-e07a-4ad1-9f66-4b8b9b8fa50a.jpg', '21e10bf1-08ef-4330-8df2-82f37d29c55e.jpg']","Wall, Barriers, Pannels","Covering, Finish",Other,,,
1017,Dalle,25.0,Pisé,Sedge,1.0,125.0,['219f09e0-bd8b-4e3d-8f13-6cce5515f650.jpeg'],"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards",,,
1056,Sol souple en,6.0,Silt,Sedge,1.0,224.0,['72b3a180-2b2d-40ef-8904-c37ce3ffd988.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Trim products,,,
1115,Sol souple en,6.0,Silt,Sedge,1.0,224.0,"['e2330d4f-fdfb-4fd4-af8e-26ee0317f6dc.jpeg', '25076100-f2a9-43e8-973e-994011e14aaa.jpeg']","Wall, Barriers, Pannels","Covering, Finish",Trim products,,,
1163,Tapis,50.0,Pisé,Sedge,1.0,17.0,"['149e4a9c-ec03-4cef-8fc1-04d4073e763c.jpeg', '42a1eaef-55b8-4443-919c-beb585ac09ef.jpeg']","Roof, Slabs, Stairs","Covering, Finish",Trim products,,,
1168,_,10.0,Pisé,Sedge,1.0,224.0,"['19056547-e4f8-4e44-98fb-1b0ddc2143e7.jpeg', '3fc90619-c596-4b9f-ba98-f7b6ee3774d3.jpeg']",Other,"Covering, Finish",Other,,,
1237,Tapis,50.0,Pisé,Sedge,1.0,17.0,"['46e80f6e-7b19-4970-93e6-c2e98893f6a2.jpeg', '1069730a-b9e1-478b-a2ae-560afc7a781b.jpeg']","Roof, Slabs, Stairs","Covering, Finish",Trim products,,,
