,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2628,Store,20.0,Fir,Bin stores,0.0,278.0,['aa74f1eb-4f11-47fa-90cf-fa262968de68.jpeg'],Other,Other,Other,,,
2727,Store,20.0,Fir,Bin stores,0.0,269.0,['5cab7869-7eb3-4d90-a93a-bd45cc31fb0f.jpeg'],Other,Other,Other,,,
2820,Store,15.0,Fir,Bin stores,0.0,212.0,"['afced44c-b687-4fb9-8f11-609b5088354e.jpeg', '245b32ba-c6d1-4e7d-be7d-f6c5af99f2c2.jpeg', 'c1a66784-1da0-44d1-a2e1-0b391881e748.jpeg']",Other,Other,Other,,,
2879,Store,15.0,Fir,Bin stores,0.0,208.0,"['7dd6d110-1849-4d97-a331-3abb3ed591ea.jpeg', '356a09db-1743-498d-929b-9af5a027baa4.jpeg', 'bd21d56c-7dcb-46f9-a975-c2cb7ff0c962.jpeg']",Other,Other,Other,,,
2896,Store,10.0,Fir,Bin stores,0.0,200.0,"['a30acf18-78bc-41f5-8237-ad2992e01526.jpeg', 'f4c499de-8000-41f5-85da-ad87a5bc588e.jpeg', '6bce58de-be10-48c5-a502-e58d68fe5d38.jpeg']",Other,Other,Other,,,
3072,Store,15.0,Fir,Bin stores,0.0,212.0,"['16467e7d-5bdc-432b-8b8e-dca42f02f4ed.jpeg', 'b8968dca-8cdc-4bc2-94e7-6aa9f203008b.jpeg', '0662117f-2e90-4896-b582-e3939bec6a14.jpeg', 'e97d1538-6d04-45fd-b2a6-89ccb703ed01.jpeg']",Other,Other,Other,,,
3087,Store,15.0,Fir,Bin stores,0.0,208.0,"['30374048-50e9-429c-88aa-0e5a84100c37.jpeg', '3702d838-9ca3-4904-98f3-874380b53b75.jpeg', '9678a8c6-831b-4b02-a987-7d13612e7177.jpeg', 'b533759f-69ff-40bc-b906-38bc6a22325c.jpeg']",Other,Other,Other,,,
3121,Store,19.0,Fir,Bin stores,1.0,57.0,['599c4e30-adbc-4c74-8e16-e8a8b1035ba7.jpeg'],Other,Other,Other,,,
3170,Store,19.0,Fir,Bin stores,1.0,57.0,['35958e46-d38b-4c6a-b7d6-b87bb8b9f83c.jpeg'],Other,Other,Other,,,
3206,Store,65.0,Fir,Bin stores,1.0,57.0,['7d950d08-31ec-44a9-9ba7-a3fe615c32cd.jpeg'],Other,Other,Other,,,
3222,Store,19.0,Fir,Bin stores,1.0,57.0,['9cde9050-ad88-4cd3-9b4a-f20cca7221eb.jpeg'],Other,Other,Other,,,
3235,Store,15.0,Fir,Bin stores,0.0,208.0,"['7146e300-ecfc-4868-b302-9af6d73ddce0.jpeg', '2715503a-ff36-4dfc-b286-cd99e79fc28a.jpeg', 'c3a83a87-8cd6-4b80-a7b4-be1666282783.jpeg', '6f0e5fb4-fe18-453f-9120-de51ebb5cee4.jpeg']",Other,Other,Other,,,
3361,Store,15.0,Fir,Bin stores,0.0,208.0,"['960ad69e-e38a-4b65-931f-4dc5d909b053.jpeg', '0a0cd0aa-1b1e-4e64-851f-fea1695fe185.jpeg', '52e5300e-6cc1-4635-90e7-e49d7ce3244a.jpeg']",Other,Other,Other,,,
3451,Store,15.0,Fir,Bin stores,0.0,208.0,"['46ef06d3-63b4-4163-b6cd-9a26c413caaa.jpeg', 'c7f060c4-b02e-440c-8474-2fe3a61ef0e9.jpeg', '86566385-1a80-479d-8d26-afaea77e7779.jpeg']",Other,Other,Other,,,
3489,Store,10.0,Fir,Bin stores,0.0,187.0,"['9d9b9e99-be34-450e-a93a-75fec9a58cd3.jpeg', 'bde53a14-a903-4b15-b4f7-be6eaa438a93.jpeg']",Other,Other,Other,,,
3678,Store,10.0,Fir,Bin stores,0.0,186.0,"['d7580eea-8354-4f17-b0ee-c61eb958628e.jpeg', 'a7401b8d-d1c9-4f87-bf32-a68b7de236fc.jpeg']",Other,Other,Other,,,
3710,Store,10.0,Fir,Bin stores,0.0,187.0,"['9e9d2449-fed5-465b-ab8b-e5f4b2c1cc1a.jpeg', 'b3e91dad-c118-4741-b9f4-d90cc9625c80.jpeg']",Other,Other,Other,,,
3865,Store,10.0,Fir,Bin stores,0.0,186.0,"['e5e4b36b-74a8-46fd-812a-140bee4d6ab5.jpeg', '2ab1e2f9-583a-4313-9a1a-6eb1de21facb.jpeg']",Other,Other,Other,,,
3867,Store,20.0,Fir,Bin stores,0.0,184.0,"['451e9d6b-4f48-4c82-bb79-e44b8cb0861e.png', 'a71512e0-3722-4a49-897e-0a60d131e2d2.png']",Other,Other,Other,,,
3901,Store,10.0,Fir,Bin stores,0.0,184.0,"['0f187ad1-046a-416c-865d-33d500438e01.jpeg', '8b658107-72be-40b3-91c6-757d6a28b9b3.jpeg', '68fbb8d5-4087-4d5f-aa74-371b73e3e34c.jpeg', '4beefc66-47b9-4d71-95d7-7d54d73009d2.jpeg']",Other,Other,Other,,,
3955,Store,10.0,Fir,Bin stores,0.0,186.0,"['c202b509-f50e-4bbc-80eb-ba58091d4beb.jpeg', '357264e8-0164-40b5-83e9-46ba2795187e.jpeg']",Other,Other,Other,,,
3986,Store,20.0,Fir,Bin stores,0.0,184.0,['ca7d0efa-4385-4edd-a032-7da948ffcb49.png'],Other,Other,Other,,,
4026,Store,20.0,Fir,Bin stores,1.0,22.0,"['99f5553a-67f3-49af-bdb5-6b285454c4541681313412448-f7dec32b-30b9-495a-ad2d-d3f93e50e3d1.jpeg', '481621e4-6eb7-43b7-bf9e-a73e3d0e447b1681313412449-891a0a40-3e1a-4657-a779-7a06c446ecb4.jpeg', '1f47699c-0399-4bdc-9f20-243889c364b31681313412448-55e63944-c37f-4c70-84f8-7e1975634362.jpeg']",Other,Other,Other,,,
4157,Store,10.0,Fir,Bin stores,0.0,124.0,"['a4707463-67aa-4a0d-9084-ddf54f3b9d04.jpg', 'fbafcf44-fd74-4689-9e79-c811f6225055.jpg', 'b25cd0e2-13ae-470c-977d-cb4649aaed42.jpg']",Other,Other,Other,,,
4335,Store,10.0,Fir,Bin stores,0.0,124.0,"['5edd1c1b-5627-4c6b-ac7f-174e9baa54c3.jpg', 'd5e97d82-f818-465c-938a-ba6c98c5c94d.jpg', '84fd071b-066a-40a4-8e14-c13ebffbc42b.jpg']",Other,Other,Other,,,
