,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
84,sur pied,44.0,Pisé,Steppers,1.0,279.0,['fa31b675-b7b6-4cf6-9337-503e61e04b1a.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
114,sur pied,35.0,Pisé,Steppers,1.0,127.0,['2a4a7701-b13d-42e6-ae0a-04fa9298afff.png'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
119,sur pied,35.0,Pisé,Steppers,1.0,95.0,['a523e5f0-f06f-4fb7-a2e7-1a19b6e2ea53.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
342,sur pied,40.0,Pisé,Steppers,1.0,255.0,"['7842b551-3ee5-460c-a282-327d5bc90499.jpeg', 'cc4580ee-eb58-4032-901b-7b692056ed26.jpeg', 'd6a01656-2184-4946-a632-3df65bf50c14.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
527,sur pied,44.0,Pisé,Steppers,0.0,527.0,['0124bdc1-8377-47b3-935d-d37a08acb7ee.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
545,sur pied,35.0,Pisé,Steppers,1.0,95.0,['d65ca316-7a9a-418d-b30c-73709a87952c.jpeg'],"Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
620,sur pied,50.0,Pisé,Steppers,1.0,230.0,"['c22961b6-2c3b-4024-8352-08669facf6a4.jpeg', '6cfe9376-c58f-4e4d-8c3b-7a0f76ffde26.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
624,sur pied,40.0,Pisé,Steppers,0.0,409.0,"['55970ece-96f5-4316-b39e-c77ed5811a2c.jpeg', '9047f806-1a9d-4ef6-8ca4-44efe9a68cc1.jpeg', '0b4cd838-fd57-4d0b-8ce8-5962cbf949e1.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
691,sur pied,113.0,Pisé,Steppers,1.0,70.0,"['821371da-6d5e-4aa2-80d0-a63ec6ab8aae.jpeg', 'd1bdf4f8-3e79-47dc-b783-c90f11fc7268.jpeg', '112183d7-0a75-4dfb-81f2-daa1533ccc3b.jpeg']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
703,sur pied,50.0,Pisé,Steppers,1.0,458.0,"['2b03de30-9fb0-4be8-86cb-e7360a63c62d.JPG', '80921cec-7e1f-445e-a245-10fd8749fcdd.JPG', 'ca08c117-870e-415a-855d-5713d503743b.JPG']","Roof, Slabs, Stairs","Stairs, Ramps, Lift, Hardware",Treads and landing units,,,
