,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
164,Tablette de fenêtre,50.0,Sheet glass,Window walls,1.0,313.0,"['59ec262b-d6b0-4016-b82d-bbaf33a95827.png', '897ff3a3-a082-48db-a5c8-8d3341a4b78e.jpeg', 'd5b93542-ecf3-4af3-b7f3-8d79a61b7ee9.jpeg']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
254,Barreaudage de fenêtre,20.0,Architectural glass,Window walls,1.0,398.0,['730a1386-f1f7-4206-96d7-a28542afa3fa.jpeg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
442,Barreaudage de fenêtre,20.0,Architectural glass,Window walls,1.0,398.0,['a736adb1-f65b-40a2-a71f-7cdcc8105b20.jpeg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
481,Porte vitrée,70.0,Sitka spruce,Window walls,1.0,70.0,"['67bc80a3-dbc2-4d6f-9f12-d36983abe631.jpeg', '6ae51492-c26c-4dcd-85e6-d6b28907bf09.jpeg', '8013c05e-183b-4794-b885-d2a6dfb8abac.jpeg', '5b507183-e28b-49db-8f7f-8103640b8631.jpeg']",Openings,"Door, Windows, Gates",Glass blocks and panels,,,
491,Barreaudage de fenêtre,20.0,Architectural glass,Window walls,1.0,398.0,['5683e2f1-f13b-446e-94e6-c9cbc0b76ee9.jpeg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
530,Barreaudage de fenêtre,20.0,Architectural glass,Window walls,1.0,398.0,['dbb45f6e-13c4-4d58-8b1e-08f4fb5c302a.jpeg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
533,Porte vitrée extérieure,45.0,Architectural glass,Window walls,1.0,398.0,['2c9fed9c-b9e8-4362-b932-10dbfe0d7a09.jpeg'],"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
544,Garde-corps de fenêtre,10.0,Architectural glass,Window walls,1.0,60.0,"['6dcd8497-0cda-4494-afbc-c1532fb64bf2.png', '7de9dddd-bc3d-4712-b150-48dcfca9c297.png']","Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
670,Barreaudage de fenêtre,20.0,Architectural glass,Window walls,1.0,398.0,['3d37ca1c-fb6f-4a84-84ab-1e0268ba1744.jpeg'],"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
704,Porte intérieure avec latéral fixe vitré,40.0,Architectural glass,Window walls,1.0,111.0,"['7dc54b2b-a2d9-4ecb-af6b-865e46502a23.png', 'de912cd4-033c-4b57-84c3-f15ca6f47352.png', '2e93d4bd-1e93-4b8e-953e-a6efc14ca157.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
872,Porte vitrée extérieure,57.0,Architectural glass,Window walls,1.0,-2.0,"['141cfe07-d6ff-4187-bce7-cb95bdf8b263.jpg', '99deac20-f876-445f-8e3a-d19b113e0623.png']","Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
1129,Porte fenêtre large,70.0,Architectural glass,Window walls,1.0,125.0,"['d24a4976-9b96-42fb-900c-8bf51416dd74.jpeg', 'd4cb0475-c4e3-4125-a660-db9887f710c9.jpeg', '32ef9808-82cc-47b1-9d40-a08a4e2d9048.jpeg']",Openings,"Door, Windows, Gates",Glass blocks and panels,,,
1180,Vitrine d'affichage,30.0,Architectural glass,Window walls,1.0,11.0,"['d4c99a1c-9356-4833-8fe8-6dcbe25f4c3d.jpeg', '8e2a40c9-6f05-4e15-b114-fd3d0f9b2c66.jpeg', '30f70dce-6e2b-4ed8-bd4d-7c728b68a0ff.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
1231,Vitrine d'affichage,30.0,Architectural glass,Window walls,1.0,11.0,"['897fdb0c-6dea-4515-b1f1-591bb444c156.jpeg', '49ad8a3e-9d94-41ab-8946-2f26b0b51a19.jpeg', 'f23b084b-e8b5-4d1f-8eef-850d05c491b4.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
1257,Revëtement façade vitré,20.0,Architectural glass,Window walls,1.0,126.0,"['fcff60e7-3a7a-4227-bc80-8e59936006a5.jpeg', '5624d45f-0924-4e98-937c-3ced10a694d3.jpeg']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
1338,Vitrine d'affichage,7.0,Architectural glass,Window walls,1.0,11.0,"['dc3e8e1c-45aa-4539-97c8-c53a69baa7b7.jpeg', 'ee31ba9d-e595-44ff-b8e2-251d34af2cc5.jpeg', '5b0003fe-f822-4965-bfb2-566ac6024e38.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
2253,Porte vitrée,25.0,Sitka spruce,Window walls,1.0,118.0,['dad60353-cc6c-4479-94b6-e610e0feb772.jpeg'],Openings,"Door, Windows, Gates",Glass blocks and panels,,,
2344,Porte vitrée extérieure,40.0,Architectural glass,Window walls,1.0,88.0,['e1768754-f2ad-4286-a5a7-b9101ac7cde5.jpeg'],"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
2660,Porte vitrée extérieure,40.0,Architectural glass,Window walls,1.0,88.0,"['2c7a33e6-70c7-449a-a6ce-7a4168b51f34.jpeg', 'c2c67d19-c1fe-4b92-af4f-7ab66f4f2088.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
2762,Porte vitrée extérieure,30.0,Architectural glass,Window walls,1.0,100.0,['6953e1d1-4237-406f-80eb-fcae8c68d6ca.jpeg'],"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
2830,Porte intérieure vitrée double vitrage,100.0,Architectural glass,Window walls,0.0,226.0,['cb2cd14c-9fa1-46f3-9278-0866c9613e5b.png'],"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
3101,Porte vitrée extérieure,150.0,Architectural glass,Window walls,0.0,208.0,"['8013c8c0-e3a2-46a6-a321-06a0e6a15a82.jpeg', '7e3d7952-0c9a-4363-8745-1483b77b14d0.jpeg', 'b2afec51-aeb3-4653-a332-dc41be2bde1f.jpeg']","Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
3345,Porte vitrée extérieure,30.0,Architectural glass,Window walls,0.0,241.0,"['a5ce1377-cdb1-46db-917a-5c9e90be3eb3.png', '6cb6e643-026e-466e-aafc-602b885a4620.png', '72d02db7-c54e-49e6-8f37-0ce2af9d6787.png']","Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
4834,"Double painted door with glass panels , x cm",179.0,Architectural glass,Window walls,1.0,59.0,"['58382_7d27037.png', '6695_7ea4233.png', '6696_7ea4233.png', '6697_7ea4233.png', '6698_7ea4233.png', '6699_7ea4233.png']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5164,Porte vitrée,,Sitka spruce,Window walls,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2022/12/2208-4804-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2208-4804-b-600x800.jpg']",Openings,"Door, Windows, Gates",Glass blocks and panels,,,
5167,Panneau de porte avec grande vitre,,Architectural glass,Window walls,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/02/2302-5951-a-600x338.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2302-5951-b-600x338.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2302-5951-c-600x338.jpg']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5168,Panneau de porte avec vitre,,Sitka spruce,Window walls,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/02/2302-5950-a.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2302-5950-b-600x338.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2302-5950-c.jpg']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5169,Panneau de porte avec vitre,,Sitka spruce,Window walls,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/02/2302-5949-a.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2302-5949-b-600x338.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2302-5949-c.jpg']","Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5177,Porte vitrée,,Sitka spruce,Window walls,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/01/2209-4955-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-4955-b-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-4955-c-600x800.jpg']",Openings,"Door, Windows, Gates",Glass blocks and panels,,,
5458,Fenster -fache Festverglasung,,Insulating glass,Window walls,1.0,18.0,,"Wall, Barriers, Pannels","Door, Windows, Gates",Glass blocks and panels,,,
5463,-Flügel Fenster,,Silt,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5481,Fenster -flügelig,,Sitka spruce,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5494,-Flügel Fenster,,Silt,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5521,Glasfenster aus Innentür,,Architectural glass,Window walls,1.0,92.0,img_3943_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5672,Balkontüre -Flügelig,,Architectural glass,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Structural roofing units,,,
5675,-Flügel Fenster,,Silt,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5676,-Flügel Fenster,,Silt,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5677,-Flügel Fenster,,Silt,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5678,Fenster -Flügelig ohne Stulp,,Sitka spruce,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5692,Fenster -flügelig mit Sprossen,,Architectural glass,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5694,Fenster -flügelig,,Sitka spruce,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5695,Fenster -flügelig,,Sitka spruce,Window walls,1.0,18.0,,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,,,
5738,Fenster -flügelig,,Sitka spruce,Window walls,1.0,265.0,1_%2848%29_570x570.jpg,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,7.0,125.3,129.4
