,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
1285,Mobilier de cuisine,850.0,Sitka spruce,Kitchenette units,1.0,11.0,['27783876-55de-499a-917e-14d3ca2f451b.jpeg'],Furnishings,Furnishings,Furnishings,,,
1352,Mobilier de cuisine,400.0,Sitka spruce,Kitchenette units,1.0,11.0,['313f224b-86a7-4242-9138-6f358067766b.jpeg'],Furnishings,Furnishings,Furnishings,,,
1415,Meuble de cuisine Kitchenette,90.0,Porcelain,Kitchenette units,1.0,24.0,['f4aeccf1-3b1d-4f47-b121-859c8e4be7b7.PNG'],Furnishings,Furnishings,Furnishings,,,
1781,Meuble de cuisine sur mesure,90.0,Sitka spruce,Kitchenette units,1.0,97.0,['a2abeac1-dab1-4d76-8b34-4a5be37afe29.PNG'],Furnishings,Furnishings,Furnishings,,,
2791,Meuble de cuisine,50.0,Porcelain,Kitchenette units,0.0,214.0,"['1107a33f-154e-4484-8680-be98566b16e4.jpeg', '93a635d2-fc5d-48ba-86ef-15937d1c6aec.jpeg']",Furnishings,Furnishings,Furnishings,,,
3370,Meuble de cuisine,50.0,Porcelain,Kitchenette units,0.0,214.0,"['3c4732a5-1a44-42eb-91a6-9abc0ea325f61678362507220-c74ee11f-4189-4b5d-9fd6-fcd32183f035.jpeg', 'f9e513aa-46b6-49d2-8143-21e5c7b2bd361678362510358-5ca4f297-d23f-43ca-9acf-45a45fc26639.jpeg']",Furnishings,Furnishings,Furnishings,,,
3393,Meuble de cuisine,60.0,Porcelain,Kitchenette units,0.0,214.0,"['01dd1669-b377-45e2-9186-2ffd826cd86e.jpeg', '50a8954e-831a-4c7b-a425-2dae081c9490.jpeg']",Furnishings,Furnishings,Furnishings,,,
3407,Meuble cuisine,50.0,Porcelain,Kitchenette units,0.0,214.0,"['f534cf92-548d-4a70-9487-a02c1cb14ec6.jpeg', 'd49b2626-47c7-4e14-8629-de3f001e6895.jpeg', '7957b0dd-f9ef-4996-8164-eb30ed81178a.jpeg']",Furnishings,Furnishings,Furnishings,,,
4323,Meuble cuisine,60.0,Porcelain,Kitchenette units,0.0,125.0,"['844f356f-769f-46a4-bf65-18f01f1cba1b.jpg', 'd06d4250-03b9-4077-a380-73d3132792ac.jpg', 'd8555547-98a0-47d3-b819-df97cb8825cc.jpg', 'ed46c4dd-c2b9-4a4d-a73e-fbd1b012cf71.jpg']",Furnishings,Furnishings,Furnishings,,,
4336,Meuble cuisine,40.0,Porcelain,Kitchenette units,0.0,125.0,"['05f06922-4f06-4cbd-a211-d0f0e5fa9ca3.jpg', '4fd28ccd-8a3c-4158-aa52-6e691ac021ae.jpg', '4eea6ed3-1212-4779-8973-62fe1f6973d9.jpg']",Furnishings,Furnishings,Furnishings,,,
5155,Meuble de cuisine haut,,Sitka spruce,Kitchenette units,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2022/12/2210-5198-a-11-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2210-5198-b-11-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2210-5198-c-11-600x800.jpg']",Furnishings,Furnishings,Furnishings,,,
5156,Meuble de cuisine bas,,Sitka spruce,Kitchenette units,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2022/12/2210-5195-a-11-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2210-5195-b-11-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2210-5195-c-11-600x800.jpg']",Furnishings,Furnishings,Furnishings,,,
5591,Komplette Küche L-Form mit Geräten,,Porcelain,Kitchenette units,1.0,15.0,,Technical elements,Other,"Floor plates, gratings and edgings",,,
5712,Küchenmöbel mit Granitplatte,,Porcelain,Kitchenette units,1.0,18.0,,Furnishings,Furnishings,Furnishings,,,
5913,kleinst - Küchenkorpus,,Sitka spruce,Kitchenette units,1.0,232.0,20170314_125602_570x570.jpg,"Roof, Slabs, Stairs",Furnishings,"Floor plates, gratings and edgings",60.0,122.0,91.0
6028,Küche zweiteilig / Einbauküche,,Sitka spruce,Kitchenette units,1.0,5.0,,"Roof, Slabs, Stairs",Furnishings,"Floor plates, gratings and edgings",,,
6121,Küche ganz oder teilweise,,Sitka spruce,Kitchenette units,1.0,173.0,whatsappimage2022-09-17at200511_570x570.jpg,Technical elements,"Covering, Finish","Floor plates, gratings and edgings",,,
6132,Küche ganz oder teilweise,,Sitka spruce,Kitchenette units,1.0,173.0,whatsappimage2022-09-17at200511_%282%29_570x570.jpg,Technical elements,"Covering, Finish","Floor plates, gratings and edgings",,,
6583,"Moderne , zweiteilige Küche",,Porcelain,Kitchenette units,1.0,21.0,img_1333_%281%29_570x570.jpg,Furnishings,Furnishings,"Floor plates, gratings and edgings",,,
6719,Küchenzeile mit Elementen,,Ceramic,Kitchenette units,1.0,107.0,img_4880_570x570.jpg,Technical elements,Furnishings,"Floor plates, gratings and edgings",222.5,60.0,89.0
6765,Meuble de cuisine bas,,Sitka spruce,Kitchenette units,0.0,,"['https://materiuum.ch/wp-content/uploads/2022/12/2210-5195-a-11-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2210-5195-b-11-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2210-5195-c-11-600x800.jpg']",Furnishings,Furnishings,Furnishings,0.0,63.0,290.0
6769,Meuble de cuisine haut,,Sitka spruce,Kitchenette units,0.0,,"['https://materiuum.ch/wp-content/uploads/2022/12/2210-5198-a-11-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2210-5198-b-11-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2022/12/2210-5198-c-11-600x800.jpg']",Furnishings,Furnishings,Furnishings,0.0,35.0,290.0
7055,Komplette Küche inkl . Geräte zu verkaufen,,Porcelain,Kitchenette units,1.0,25.0,,Furnishings,Furnishings,"Floor plates, gratings and edgings",,,
7133,Meuble inox de cuisine,,Porcelain,Kitchenette units,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/02/2201-3030-a-1-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/02/2201-3030-b-1-600x800.jpg']",Furnishings,Furnishings,"Floor plates, gratings and edgings",0.0,87.0,66.0
7479,Küchendurchreiche,,Sitka spruce,Kitchenette units,0.0,4.0,01859f1d-513d-445a-92cf-c418303c72fd_570x570.jpg,"Roof, Slabs, Stairs",Furnishings,"Floor plates, gratings and edgings",134.0,,84.0
