,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
607,Verre pour tableau rectangulaire,75.0,Decorative aggregates,Decorative facings,0.0,528.0,['63350213-60b8-4ec6-ba66-52e2bea35ecb.jpeg'],"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards",,,
3111,Lustre design,175.0,Decorative aggregates,Decorative facings,1.0,55.0,['0827d289-e318-4f40-bb6a-91b8e7dc780d.jpeg'],Furnishings,Furnishings,"Lighting columns, brackets and bollards",,,
3948,Ameublement et décoration fixe,50.0,Decorative aggregates,Decorative facings,0.0,194.0,"['23fc63bd-6a08-4ab5-b064-95a05b2577ef.jpeg', 'ea5b6e0b-4cf5-4c88-b20e-bcc883696fc3.jpeg']",Furnishings,Furnishings,Furnishings,,,
4222,Autre revêtement de façade,50.0,Sitka spruce,Decorative facings,0.0,124.0,['913ccd98-2680-429d-abfe-f3424091ec8a.jpg'],"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
5754,Dekorationsfenster Patina,,Decorative aggregates,Decorative facings,1.0,265.0,1_%2886%29_570x570.jpg,Furnishings,Furnishings,"Lighting columns, brackets and bollards",4.0,127.0,212.0
5796,Dekorationsfenster Patina,,Decorative aggregates,Decorative facings,1.0,302.0,1_%2835%29_570x570.jpg,Furnishings,Furnishings,"Lighting columns, brackets and bollards",4.0,116.5,127.2
5811,Dekorationsfenster Patina,,Decorative aggregates,Decorative facings,1.0,265.0,1_%2820%29_570x570.png,Furnishings,Furnishings,"Lighting columns, brackets and bollards",3.5,129.0,166.5
6969,Coole Designküche von Herzog mit tollen Miele-Geräten,,Decorative aggregates,Decorative facings,1.0,58.0,kuche_570x570.jpg,Furnishings,Furnishings,Furnishings,,,
