,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
147,Dalle de plancher technique,15.0,Gravel,Equipment,1.0,70.0,"['f33340bc-52ce-4c91-9101-d1d20558e6df.jpeg', '0b2030f3-32c8-4a98-9b1f-296e8a95860f.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
345,Dalle de plancher technique,15.0,Gravel,Equipment,1.0,70.0,"['09231dd3-b4b2-4c1d-a4f0-47634ed08a8a.jpeg', '5dca7854-e861-401f-9e90-18ffe7956312.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
414,Dalle de plancher technique,8.0,Gravel,Equipment,1.0,311.0,"['0862980a-728b-4f85-99da-26115e84c689.jpeg', '17c6a90e-4440-49d7-b921-be417ba65ad9.jpeg', '59fdc901-f7aa-4eb9-bfca-835084dce60b.png', '29939475-8806-4b2b-bfc7-08e04f1af7ed.png']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
1238,Dalle de plancher technique,12.0,Gravel,Equipment,1.0,224.0,"['7cc5ec2a-348e-4cbf-b210-07d4e013dad4.jpeg', '849c00fc-9db0-42de-8f13-315f71cdea0c.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
1748,Equipement de,0.0,Encaustic,Equipment,1.0,142.0,['43383b5e-0633-4fdf-92c3-978a40342393.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Hardware products,,,
2223,Dalle de plancher technique,12.0,Gravel,Equipment,1.0,38.0,"['c672d6ee-7a33-4280-be3e-2da9d40eae04.jpeg', '99a11c96-6008-47fd-8bfa-9e50f26518bb.jpeg', '96534f3d-5e4d-4f2c-9775-98b8a423d5d4.jpeg', '6531ab26-7ea4-4f82-9ee8-30b4b772edbb.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
2252,Dalle de plancher technique,15.0,Gravel,Equipment,1.0,38.0,"['bf08b6fe-49a3-4e10-b6f4-b0e421b7b4bf.jpeg', 'bcaed4ed-53d1-4d7e-8d49-8a70684e1ff4.jpeg', '6bddde29-55ae-4907-80dd-d747bbe2e194.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
2889,Evier inox équipement,132.0,Metal,Equipment,1.0,56.0,"['80fc9689-9458-4265-9705-f4803fcfcb0d.jpeg', '56164f0a-5cae-410f-935f-ffd233cade06.jpeg', '9c0a3003-cf73-4299-a6c0-7789458a088f.jpeg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
3614,Autre équipement,800.0,Gravel,Equipment,0.0,194.0,"['2d5771b1-20f2-472f-b905-b43f72d6c5b4.jpg', '4a71502f-0827-40e6-864c-eda8cb7a5666.jpg', '6db30d0f-36ac-4bcd-8482-1e713b2dd926.jpg', '0c3ef51f-a380-43d7-84ae-d66fae81dce0.jpg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Hardware products,,,
3798,Autre équipement,800.0,Gravel,Equipment,0.0,194.0,"['b0a326f1-b7df-424c-bbb6-01c5e3b4736d.jpg', 'fe47ac3d-acf2-4f54-b062-599c346391c8.jpg', '341d30f2-2286-42f0-998d-b2f73a70134c.jpg', 'f315c288-1a88-4868-90d4-b40a3bb37199.jpg', 'da222e3a-618f-4c4b-b29b-fbe2aece3773.jpg']",Technical elements,"Stairs, Ramps, Lift, Hardware",Hardware products,,,
3975,Autre équipement spécial,1888.0,Sitka spruce,Equipment,0.0,186.0,['1d22815e-2be5-4aee-975c-0306586f01e3.jpeg'],Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
5533,Anlageschalter,,Encaustic,Equipment,1.0,265.0,2718_1_570x570.jpg,Technical elements,"Stairs, Ramps, Lift, Hardware",Power and lighting outlet products,14.0,16.0,24.5
5957,Anlageschalter,,Encaustic,Equipment,1.0,207.0,2719_1_570x570.jpg,Technical elements,"Stairs, Ramps, Lift, Hardware",Power and lighting outlet products,11.0,10.0,16.0
5960,Einbauschaltkasten,,Encaustic,Equipment,1.0,265.0,sam_8020_570x570.jpg,Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,55.0,20.0,12.5
6610,Einbauküche mit allen Geräten,,"Base, bed and fill aggregates",Equipment,1.0,160.0,,Technical elements,"Stairs, Ramps, Lift, Hardware",Sanitary fittings and accessories,,,
