,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
4447,Cabinet drawer in varnished oak ca .,7.0,Oak,Cabinet and countertop hinges,1.0,146.0,,Furnishings,Furnishings,Furnishings,,,
4469,Cabinet handles - Marbled red,8.0,Porcelain,Cabinet and countertop hinges,1.0,146.0,,Furnishings,Furnishings,"Floor plates, gratings and edgings",,,
4470,Cabinet knob in resin - Marbled red,6.0,Porcelain,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4472,Cabinet handles in resin - Dark red - Small,4.0,Mastic resin,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4473,Cabinet knob in resin - Dark red - Small,6.0,Sitka spruce,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4474,Cabinet knob in porcelain,7.0,Porcelain,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,"Floor plates, gratings and edgings",,,
4475,Cabinet knob in porcelain and brass base,7.0,Porcelain,Cabinet and countertop hinges,1.0,146.0,,Furnishings,Furnishings,"Floor plates, gratings and edgings",,,
4476,Marble cabinet knob by Siro - Light Grey,6.0,Porcelain,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,"Floor plates, gratings and edgings",,,
4477,Cabinet knob in plastic,7.0,Ceramic,Cabinet and countertop hinges,1.0,146.0,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4478,Cabinet knob in resin - Grey gradient - Large,7.0,Mastic resin,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,"Floor plates, gratings and edgings",,,
4485,Cabinet handles in resin - White - Large,4.0,Lacquer resin,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4486,Cabinet knob in resin - Yellow - Small,6.0,Sitka spruce,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4487,Cabinet handles in resin - Dark red - Large,4.0,Mastic resin,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4489,Cabinet knob in resin - Yellow - Large,6.0,Liquid crystal polymer resin,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4499,Inset cabinet handle in brass,4.0,Brass,Cabinet and countertop hinges,0.0,,,Technical elements,Other,"Floor plates, gratings and edgings",,,
4503,Cabinet handle in oak,7.0,Oak,Cabinet and countertop hinges,1.0,4.0,,Furnishings,Furnishings,Furnishings,,,
4504,Cabinet handle in chromed brass,11.0,Brass,Cabinet and countertop hinges,0.0,,,Other,Other,"Lighting columns, brackets and bollards",,,
4506,Cabinet handle in chromed brass,9.0,Brass,Cabinet and countertop hinges,0.0,,,Other,Other,"Lighting columns, brackets and bollards",,,
4516,Cabinet knob in aluminium,6.0,Aluminium,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4530,Cabinet handle in chromed metal,8.0,Porcelain,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4533,Polished Brass cabinet handle,12.0,Brass,Cabinet and countertop hinges,0.0,,,Technical elements,Other,"Floor plates, gratings and edgings",,,
4538,Cabinet handle,9.0,Sitka spruce,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,Sanitary fittings and accessories,,,
4540,"Cabinet knob in stainless steel skinny , pc .",11.0,Sitka spruce,Cabinet and countertop hinges,0.0,,,Technical elements,Furnishings,Sanitary fittings and accessories,,,
4557,White bakelite cabinet knob,8.0,Plate glass,Cabinet and countertop hinges,0.0,,,Technical elements,"Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
4558,Chromed rounded cabinet handles,12.0,Rolled glass,Cabinet and countertop hinges,0.0,,,Other,Other,Glass blocks and panels,,,
4589,Brushed aluminium knob for cupboard,0.0,Aluminium,Cabinet and countertop hinges,0.0,,,Furnishings,Furnishings,"Floor plates, gratings and edgings",,,
4919,Cabinet knob in resin and metal ca .,7.0,Copal resin,Cabinet and countertop hinges,1.0,59.0,"['59308_143c2df.png', '9254_7cb4c28.png', '9255_7cb4c28.png']",Furnishings,Furnishings,Sanitary fittings and accessories,,,
