,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
16,Caméra,100.0,Film,Digital cameras,1.0,230.0,['a89165fc-ae32-4782-b0d1-d5127caba7b0.jpeg'],Other,Other,Other,,,
30,Caméra,30.0,Film,Digital cameras,0.0,537.0,['d0b23ea2-3082-4252-ba16-37c4b064dea2.jpeg'],Other,Other,Other,,,
487,Caméra,100.0,Film,Digital cameras,1.0,230.0,"['24c057cc-59e8-4034-812b-5558f5060376.jpeg', '6598e6a6-6cb3-4d7d-bb4d-2a8199b11c05.jpeg']",Other,Other,Other,,,
692,Caméra,100.0,Film,Digital cameras,1.0,230.0,['56f100d0-8b5d-4553-83c4-28615e5987ce.jpeg'],Other,Other,Other,,,
706,Caméra,30.0,Film,Digital cameras,0.0,409.0,['5f56b838-d9f6-4b2d-9578-8802dbf5f70b.jpg'],Other,Other,Other,,,
1044,Caméra,20.0,Film,Digital cameras,1.0,11.0,['a1fc9c5d-2578-40c2-ac6e-952b5ddf76e1.jpeg'],Other,Other,Other,,,
1196,Caméra,30.0,Film,Digital cameras,0.0,370.0,"['6525e835-928a-44dd-9527-e54404d45c0e.jpeg', 'efdf92cf-9738-4d09-8390-0dec64851a66.jpeg']",Other,Other,Other,,,
1311,Caméra,30.0,Film,Digital cameras,0.0,370.0,"['41d645d9-0963-4d85-94f2-bd4229755ad0.jpeg', '35f399fb-ddfa-40b9-96be-59ee5a15e5dd.jpeg']",Other,Other,Other,,,
1377,Caméra,30.0,Film,Digital cameras,0.0,354.0,['b977def1-4d64-4d2d-8faf-d722e843f6e7.jpeg'],Other,Other,Other,,,
1588,Caméra,30.0,Film,Digital cameras,0.0,354.0,['ce1beba3-841c-4059-8b5b-1481b3782a84.jpeg'],Other,Other,Other,,,
2222,Caméra,30.0,Film,Digital cameras,1.0,38.0,"['1a1f698a-027d-4bea-94db-f1fda077bae0.jpeg', '5d0a6bb6-55af-460c-a1f3-ab608300c246.jpeg']",Other,Other,Other,,,
2426,Caméra,30.0,Film,Digital cameras,1.0,100.0,['d1afbdce-d613-4ae9-a5bd-ff4e46f8e9a4.jpeg'],Other,Other,Other,,,
3036,Caméra,30.0,Film,Digital cameras,0.0,213.0,['b6f9dbde-30cb-4f32-bfd3-45ff6ec3c832.jpeg'],Other,Other,Other,,,
3131,Caméra,30.0,Film,Digital cameras,0.0,213.0,['0ec06f2e-38d0-49b0-81ef-a565a9b9d7af.jpeg'],Other,Other,Other,,,
