,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
2944,Tête de détection incendie,7.0,Fire clay,Fire detection and alarm devices and control equipment,0.0,200.0,"['20b144c6-1e63-4e02-a9fc-a94122f4d734.jpeg', '2ba7b8c7-cb31-47e5-a7f9-72ad7c82a864.jpeg']",Technical elements,Other,Sanitary fittings and accessories,,,
3029,Tête de détection incendie,7.0,Fire clay,Fire detection and alarm devices and control equipment,0.0,200.0,['d0f3dda3-2835-463a-b3cd-a46f6c54163c.jpeg'],Technical elements,Other,Sanitary fittings and accessories,,,
3056,Tête de détection incendie,7.0,Fire clay,Fire detection and alarm devices and control equipment,0.0,200.0,['8805a0d2-52c9-4d97-807c-dc516440782b.jpeg'],Technical elements,Other,Sanitary fittings and accessories,,,
3479,Alarme incendie et système de détection,10.0,Safety glass,Fire detection and alarm devices and control equipment,0.0,194.0,"['b66effe8-8592-4fa8-b223-2377e5d66d1c.jpeg', '3b4f736e-4aeb-4bbc-a663-2db57877d812.jpeg', '3976ad23-ae7f-4de1-b208-6173d92867db.jpeg']",Other,Other,Sanitary fittings and accessories,,,
3491,Alarme incendie et système de détection,8.0,Safety glass,Fire detection and alarm devices and control equipment,0.0,194.0,"['802aabdd-2e6a-4fad-be0b-3b2d0c2428e3.jpeg', 'bc77ddbd-2a8d-4352-a951-a85fee0ec911.jpeg', 'e12ac0fb-4654-4242-af86-5e55a3312b04.jpeg']",Other,Other,Sanitary fittings and accessories,,,
3494,Déclencheur manuel d'alarme incendie,2.0,Safety glass,Fire detection and alarm devices and control equipment,1.0,20.0,['e81d3fdc-88b6-4e4c-8a3f-13f2b912e8d1.jpg'],Technical elements,Other,Sanitary fittings and accessories,,,
3507,Alarme incendie et système de détection,8.0,Safety glass,Fire detection and alarm devices and control equipment,0.0,194.0,['50f77164-78fa-4ea2-a19a-ae80532ccc7c.jpeg'],Other,Other,Sanitary fittings and accessories,,,
3569,Alarme incendie et système de détection,10.0,Safety glass,Fire detection and alarm devices and control equipment,0.0,194.0,"['2b8a0bd8-8672-4f2f-9cea-5e327f72f6e2.jpeg', 'd23e3ff2-0eb1-439b-b2a7-68f4e6778062.jpeg', 'e9841e8b-bae3-4291-8093-dd5819e05c22.jpeg', '6e7e15db-45b2-4283-88c2-191141b2a948.jpeg', '4b7ef8d5-5ab2-4fe7-a5f4-a6d7bfcc72d7.jpeg']",Other,Other,Sanitary fittings and accessories,,,
3800,Déclencheur manuel d'alarme incendie,2.0,Safety glass,Fire detection and alarm devices and control equipment,1.0,20.0,['35fd1836-9c27-440a-9f38-918e60037a36.jpg'],Technical elements,Other,Sanitary fittings and accessories,,,
3832,Tête de détection incendie,20.0,Fire clay,Fire detection and alarm devices and control equipment,0.0,186.0,"['456dec15-40b8-47f2-9955-c04bd7e22707.jpeg', 'd961c29e-d02d-40ef-b206-7be304aca405.jpeg']",Technical elements,Other,Sanitary fittings and accessories,,,
3891,Alarme incendie et système de détection,10.0,Safety glass,Fire detection and alarm devices and control equipment,0.0,194.0,"['dea95e87-d725-428b-8ead-d30e66a78377.jpeg', '627d2da1-fa75-4068-af95-bb49e64fc5eb.jpeg', 'd0fe87aa-6a5d-4e25-9dfc-875c68b8b18c.jpeg']",Other,Other,Sanitary fittings and accessories,,,
6575,Brandmelder,,Fire clay,Fire detection and alarm devices and control equipment,1.0,173.0,115154_1_570x570.jpg,Other,Other,Sanitary fittings and accessories,,,
7326,Signalisation incendie,,Fire clay,Fire detection and alarm devices and control equipment,1.0,0.0,"['https://materiuum.ch/wp-content/uploads/2023/04/2302-5742-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/04/2302-5742-b-600x800.jpg', 'https://materiuum.ch/wp-content/uploads/2023/04/2302-5742-c-600x800.jpg']",Other,Other,Power and lighting outlet products,0.0,31.0,66.0
