,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
349,Cloison amovible verre,70.0,Patterned glass,Glassware,1.0,31.0,"['521185ac-2071-4f3d-aa2e-1c0f5dfbc6ef.png', 'bd156c46-d749-4f5b-a412-d9f081b99266.png', 'e413fe11-2361-4f3a-bba2-298294217d14.png']","Wall, Barriers, Pannels",Other,Glass blocks and panels,,,
509,Appliques en verre dépoli,6.0,Patterned glass,Glassware,1.0,41.0,['542e34dd-befe-4ec6-b0e3-ab146f1ec737.png'],"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
637,Appliques en verre dépoli,6.0,Patterned glass,Glassware,1.0,41.0,['a01cc0ad-9788-492c-91ff-9258fd1daac5.JPG'],"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
850,Appliques en verre dépoli,6.0,Patterned glass,Glassware,1.0,-2.0,['95ccb689-6120-46eb-bee2-aebf2806d788.png'],"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
868,Appliques en verre dépoli,6.0,Patterned glass,Glassware,1.0,-2.0,['1bbadf10-e227-400c-abe2-8e581d72f0d4.JPG'],"Wall, Barriers, Pannels","Covering, Finish",Glass blocks and panels,,,
1287,Cloison amovible verre,70.0,Patterned glass,Glassware,1.0,180.0,"['c9f9b7c3-0e92-4df5-8f58-93db29e204a3.png', '2f393203-97fc-4e8d-b3b0-5ed9c8c9be34.png', '1aaadef8-2165-4901-9bca-84405af23c5b.png']","Wall, Barriers, Pannels",Other,Glass blocks and panels,,,
4467,Cabinet knob in glass,7.0,Patterned glass,Glassware,1.0,146.0,,Furnishings,"Door, Windows, Gates",Glass blocks and panels,,,
4544,"Cabinet handle in glass ca . Diam : , cm",8.0,Patterned glass,Glassware,1.0,4.0,,Furnishings,Furnishings,Glass blocks and panels,,,
4626,Lampoon in decorated glass ca .,49.0,Coloured glass,Glassware,1.0,4.0,,Furnishings,Furnishings,Glass blocks and panels,,,
4916,Cabinet knob in pink glass,7.0,Patterned glass,Glassware,1.0,0.0,"['59260_143c2df.png', '9101_80c147c.png', '9102_80c147c.png']",Furnishings,Furnishings,Glass blocks and panels,,,
5097,Hanging Light in pearled glass,39.0,Coloured glass,Glassware,1.0,0.0,"['60032_0a9110d.png', '11721_d07854f.png', '11722_d07854f.png', '11723_d07854f.png']",Other,Other,Glass blocks and panels,,,
5324,Display cabinet in tempered glass,69.0,Patterned glass,Glassware,0.0,,"['60812_aab05e0.png', '14808_aab05e0.png', '14809_4de30a0.png', '14810_4de30a0.png', '14811_4de30a0.png', '14812_4de30a0.png']",Furnishings,Furnishings,Glass blocks and panels,,,
5372,Cabinet knob in clear glass,12.0,Patterned glass,Glassware,0.0,,"['60728_fc30a0c.png', '14492_fc30a0c.png']",Furnishings,"Door, Windows, Gates",Glass blocks and panels,,,
5663,- % Glaskeramik Siemns,,Patterned glass,Glassware,1.0,18.0,,Structural elements,Other,Glass blocks and panels,,,
5716,Einbauherd+Glaskeramikkochfeld cm,,Patterned glass,Glassware,1.0,18.0,,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks",Glass blocks and panels,,,
