,Feature,Importance
59,category_storage_unit,0.106799774
216,location_NEUILLY-SUR-SEINE,0.08996054
227,location_PLOEREN,0.05986474
263,material_emb_Grog,0.058904737
123,BIM_class_C.30.20.04.3h,0.05105697
195,location_CHEVILLY-LARUE,0.04629185
230,location_RENNES,0.041292448
120,BIM_class_C.30.20.04.3d,0.036813587
7,Length,0.034834363
391,"second_level_Floors, Ceiling",0.033704802
38,category_linoleum_pvc_vinyl,0.03210817
318,French_Raw_Soffit grilles,0.024858395
314,French_Raw_Plaques,0.021356503
2,price_change,0.02044659
226,location_PARIS-9E-ARRONDISSEMENT,0.018521471
220,location_PARIS-15E-ARRONDISSEMENT,0.017447433
316,French_Raw_Scagliola,0.017044334
210,location_LYON--6E--ARRONDISSEMENT,0.017017554
231,location_RUNGIS,0.015163942
233,location_SAINT-OUEN,0.014088728
274,material_emb_Sitka spruce,0.0122914
239,material_type_new,0.011839787
0,price_initial,0.0108922105
387,"first_level_Wall, Barriers, Pannels",0.010622842
386,first_level_Technical elements,0.01019156
301,French_Raw_Grommets,0.010137263
3,quantity_latest,0.0092481375
8,Width,0.009079923
302,French_Raw_Lacquers,0.0090297945
13,material_state_verygood,0.008526411
218,location_PARIS-13E-ARRONDISSEMENT,0.00836911
49,category_paved_surfaces,0.008022573
383,first_level_Other,0.007921703
279,material_emb_Wood,0.007841114
393,second_level_Other,0.0077821496
43,category_other_layout,0.007653504
225,location_PARIS-8E-ARRONDISSEMENT,0.007440801
1,price_latest,0.007439654
261,material_emb_Granule,0.0072487104
270,material_emb_Pisé,0.0070838896
262,material_emb_Gravel,0.0069203386
319,French_Raw_Sprigs,0.006799554
10,material_state_correct,0.006622393
11,material_state_damaged,0.006299119
4,price,0.0060841627
389,"second_level_Covering, Finish",0.005706042
388,"second_level_Blocks, Panels, Fences, Bricks",0.005480202
24,category_exterior_building_stair,0.003918763
34,category_gypsum_wallboard_ceiling_finishes,0.003677575
121,BIM_class_C.30.20.04.3e,0.0036726808
208,location_LEVALLOIS-PERRET,0.0033136364
384,"first_level_Roof, Slabs, Stairs",0.0026462032
307,French_Raw_Metal skirtings,0.0026198742
356,French_Code_Pr_35_90_43_59,0.0
255,material_emb_Coade stone,0.0
372,French_Code_Pr_45_57_91_20,0.0
373,French_Code_Pr_45_63_64_90,0.0
260,material_emb_Granite,0.0
259,material_emb_Fluids,0.0
258,material_emb_Encaustic,0.0
257,material_emb_Emulsion,0.0
256,material_emb_Decorative aggregates,0.0
254,material_emb_Clinker,0.0
245,state_ Quasi neuve,0.0
253,material_emb_Ceramic,0.0
252,material_emb_Cement,0.0
251,material_emb_Basalt,0.0
250,material_emb_Architectural glass,0.0
249,state_ parfait,0.0
248,"state_ neuve,",0.0
247,state_ bon,0.0
371,French_Code_Pr_45_31_63_76,0.0
264,material_emb_Lignite,0.0
265,material_emb_Loose surfacing decorative aggregates,0.0
266,material_emb_Mesh,0.0
281,French_Raw_Arrises,0.0
280,French_Raw_Aluminium louvre blades,0.0
368,French_Code_Pr_40_70_17,0.0
278,material_emb_Vermiculite aggregates,0.0
277,material_emb_Stone,0.0
276,material_emb_Stainless steel,0.0
275,material_emb_Soil,0.0
369,French_Code_Pr_40_70_24,0.0
273,material_emb_Porcelain,0.0
272,material_emb_Polyacrylonitrile (PAN),0.0
271,material_emb_Plate glass,0.0
370,French_Code_Pr_40_70_55_54,0.0
269,material_emb_Oyster shells,0.0
268,material_emb_Mosaic glass,0.0
267,material_emb_Metal,0.0
246,state_ Très bon,0.0
244,state_ Neuf,0.0
355,French_Code_Pr_35_90_43_04,0.0
217,location_PARIS-10E-ARRONDISSEMENT,0.0
223,location_PARIS-20E-ARRONDISSEMENT,0.0
222,location_PARIS-1ER-ARRONDISSEMENT,0.0
221,location_PARIS-16E-ARRONDISSEMENT,0.0
381,French_Code_Pr_82_70_65_60,0.0
219,location_PARIS-14E-ARRONDISSEMENT,0.0
382,first_level_Furnishings,0.0
385,first_level_Structural elements,0.0
390,"second_level_Door, Windows, Gates",0.0
243,state_ Bon,0.0
392,second_level_Furnishings,0.0
215,location_MONTROUGE,0.0
214,location_MONTIGNY-LES-CORMEILLES,0.0
213,location_MARSEILLE-13E--ARRONDISSEMENT,0.0
212,location_MARSEILLE--2E--ARRONDISSEMENT,0.0
211,location_MARCQ-EN-BAROEUL,0.0
394,"second_level_Stairs, Ramps, Lift, Hardware",0.0
224,location_PARIS-6E-ARRONDISSEMENT,0.0
380,French_Code_Pr_70_65_04_95,0.0
379,French_Code_Pr_70_65_04_79,0.0
378,French_Code_Pr_70_60_36_97,0.0
242,country_FR,0.0
241,material_type_used,0.0
240,material_type_reconditioned,0.0
374,French_Code_Pr_60_45_30_97,0.0
238,location_Wavre,0.0
237,location_VILLENEUVE-SAINT-GEORGES,0.0
236,location_STRASBOURG,0.0
235,location_SAVIGNY-SUR-ORGE,0.0
234,location_SAVERDUN,0.0
375,French_Code_Pr_65_52_61_50,0.0
