,Feature,Importance
567,location_PARIS-9E-ARRONDISSEMENT,0.037291344
550,location_NEUILLY-SUR-SEINE,0.03443627
216,BIM_class_C.10.10.02.1g,0.027079284
625,material_emb_Clinker,0.026299832
523,location_GENNEVILLIERS,0.024191838
568,location_PLOEREN,0.022768794
497,location_AUBAGNE,0.02220133
535,location_LYON--6E--ARRONDISSEMENT,0.02205055
527,location_LA MADELEINE,0.020310694
570,location_PUTEAUX,0.019869136
571,location_RENNES,0.019396413
678,material_emb_Net,0.01849447
562,location_PARIS-1ER-ARRONDISSEMENT,0.017717434
41,category_electronically_heat,0.017583901
510,location_CHEVILLY-LARUE,0.016747864
586,location_VILLENEUVE-SAINT-GEORGES,0.016526477
592,material_type_reconditioned,0.016263127
559,location_PARIS-15E-ARRONDISSEMENT,0.01596352
554,location_PARIS-10E-ARRONDISSEMENT,0.0156758
837,French_Raw_Sprinklers,0.014631322
557,location_PARIS-13E-ARRONDISSEMENT,0.014543653
737,French_Raw_Bureaux,0.014494001
539,location_MARSEILLE--2E--ARRONDISSEMENT,0.013680145
540,location_MARSEILLE-13E--ARRONDISSEMENT,0.012104312
572,location_RUNGIS,0.011546474
566,location_PARIS-8E-ARRONDISSEMENT,0.01114555
697,material_emb_Silt,0.0105959475
348,BIM_class_D.30.30.01.4,0.010415236
507,location_CHATILLON,0.010368525
534,location_LYON--3E--ARRONDISSEMENT,0.009662643
684,material_emb_Perlite aggregates,0.0091430815
496,location_ARGENTEUIL,0.00893913
549,location_NANTES,0.0088964235
476,BIM_class_G.20.30.04.3,0.008349052
560,location_PARIS-16E-ARRONDISSEMENT,0.007990466
569,location_PONTCHARRA,0.007941327
1021,first_level_Technical elements,0.007828308
531,location_LEVALLOIS-PERRET,0.0077960943
0,price_initial,0.00776936
36,category_demountable_partitions,0.00760675
666,material_emb_Lignite,0.0074226353
1030,third_level_Hardware products,0.0074144807
25,category_bath_and_toilet_accessories,0.0072324164
547,location_NANCY,0.007221792
143,category_windows,0.0069887545
512,location_CLERMONT-FERRAND,0.0067991195
1042,third_level_Space heating and cooling products,0.0064494554
516,location_CRAS,0.0063950997
65,category_handrail,0.006287136
576,location_SAINT-OUEN,0.0061759865
107,category_ovens,0.0061597517
504,location_CHAMPS-SUR-MARNE,0.0060380106
1,price_latest,0.0059981695
28,category_cable_path,0.0059556514
68,category_hot_water_supply,0.005832809
584,location_STRASBOURG,0.005702607
511,location_CHOLET,0.0056803757
236,BIM_class_C.10.30.02.5,0.0056698155
843,French_Raw_Suspended luminaires,0.005632947
14,material_state_verygood,0.0055755903
427,BIM_class_E.10.90.02.34,0.005511894
556,location_PARIS-12E-ARRONDISSEMENT,0.005474244
552,location_ORLEANS,0.0053956783
543,location_MONTIGNY-LES-CORMEILLES,0.0053287987
98,category_other_production_of_heat,0.0052409912
8,Width,0.005143403
9,Height,0.005138948
506,location_CHATEAUROUX,0.0051383693
519,location_DRANCY,0.0049630497
117,category_seated,0.004915549
1032,"third_level_Lighting columns, brackets and bollards",0.0047655455
735,French_Raw_Bin stores,0.0045313453
563,location_PARIS-20E-ARRONDISSEMENT,0.0043821875
447,BIM_class_E.20.20.05.1a,0.004305689
823,French_Raw_Recessed luminaires,0.004181394
401,BIM_class_D.50.20.02.6,0.004044838
217,BIM_class_C.10.10.02.9,0.003984145
336,BIM_class_D.30.10.04.3,0.0039777835
709,material_emb_Urea formaldehyde resin,0.003976742
313,BIM_class_D.20.10.05.2b,0.0039594774
142,category_welcome_desk,0.0039390773
565,location_PARIS-6E-ARRONDISSEMENT,0.0038895947
1037,third_level_Safety cages,0.0038324024
213,BIM_class_C.10.10.02.1d,0.0037851913
4,price,0.0037514525
3,quantity_latest,0.0037476614
1018,first_level_Other,0.0037411535
146,category_woodwork,0.0036587853
399,BIM_class_D.50.20.02.3,0.0036503344
687,material_emb_Pisé,0.0035399254
12,material_state_new,0.00350589
502,location_BRIANCON,0.0034864186
619,material_emb_Blinding aggregates,0.003412831
64,category_gypsum_wallboard_ceiling_finishes,0.0033904857
656,material_emb_Granule,0.0033382114
183,BIM_class_B.20.20.05.2e,0.0033379272
485,BIM_class_G.20.40.99.5a,0.0031882364
54,category_fire_extinguishing_device,0.0031579437
591,material_type_new,0.0031010355
214,BIM_class_C.10.10.02.1e,0.0030831823
79,category_linoleum_pvc_vinyl,0.003019449
16,category_WC,0.0029965558
78,category_lighting_general_equipment,0.0029962412
10,material_state_correct,0.002972189
648,material_emb_Fire clay,0.0028698347
119,category_showers_baths,0.0028441937
1034,third_level_Other,0.0028313356
712,material_emb_Water,0.0027529055
714,material_emb_White poplar,0.0027380518
403,BIM_class_D.50.20.02.9,0.002684364
2,price_change,0.0025676729
55,category_fixed_partitions,0.0025365115
1049,third_level_Walling units,0.0024501516
640,material_emb_Encaustic,0.0024378484
59,category_frame,0.0023234896
