,Feature,Importance
529,material_emb_Clinker,0.044507954
483,location_PARIS-9E-ARRONDISSEMENT,0.034272958
467,location_NEUILLY-SUR-SEINE,0.026704224
486,location_PUTEAUX,0.026364276
484,location_PLOEREN,0.026031187
500,location_VILLENEUVE-SAINT-GEORGES,0.023463052
428,location_CHEVILLY-LARUE,0.022952348
616,French_Raw_Bureaux,0.020904912
443,location_LA MADELEINE,0.019978134
455,location_MARSEILLE--2E--ARRONDISSEMENT,0.01935298
416,location_ARGENTEUIL,0.018892251
417,location_AUBAGNE,0.018691285
466,location_NANTES,0.017993813
479,location_PARIS-1ER-ARRONDISSEMENT,0.017868789
451,location_LYON--6E--ARRONDISSEMENT,0.017680319
482,location_PARIS-8E-ARRONDISSEMENT,0.017057288
487,location_RENNES,0.016939161
35,category_demountable_partitions,0.013573821
564,material_emb_Lignite,0.013360175
476,location_PARIS-15E-ARRONDISSEMENT,0.013278311
504,material_type_reconditioned,0.012929152
450,location_LYON--3E--ARRONDISSEMENT,0.012651689
585,material_emb_Sitka spruce,0.012577233
439,location_GENNEVILLIERS,0.012438941
464,location_NANCY,0.012188222
583,material_emb_Silt,0.01201587
807,"third_level_Lighting columns, brackets and bollards",0.011899904
456,location_MARSEILLE-13E--ARRONDISSEMENT,0.0116101885
92,category_ovens,0.011002374
441,location_ISSY-LES-MOULINEAUX,0.010883355
471,location_PARIS-10E-ARRONDISSEMENT,0.010410812
488,location_RUNGIS,0.00997648
371,BIM_class_E.20.20.05.1a,0.0097332625
1,price_latest,0.009479059
818,third_level_Space heating and cooling products,0.00901249
548,material_emb_Fir,0.008872469
56,category_gypsum_wallboard_ceiling_finishes,0.008734493
498,location_STRASBOURG,0.008375058
38,category_domestic_water_systems_equipment,0.008194412
0,price_initial,0.008185472
473,location_PARIS-12E-ARRONDISSEMENT,0.008105251
183,BIM_class_C.10.10.02.9,0.007806029
423,location_CHAMPS-SUR-MARNE,0.0078025986
199,BIM_class_C.10.30.02.5,0.0071869763
447,location_LEVALLOIS-PERRET,0.007106576
480,location_PARIS-20E-ARRONDISSEMENT,0.007004924
798,second_level_Other,0.006996266
157,BIM_class_B.20.20.05.2e,0.006963781
683,French_Raw_Suspended luminaires,0.006852148
259,BIM_class_D.20.10.05.2b,0.006788227
505,material_type_used,0.0067314045
696,French_Raw_Wood lathings,0.006557583
16,category_WC,0.006517358
12,material_state_new,0.006307884
425,location_CHATEAUROUX,0.0061934176
460,location_MONTIGNY-LES-CORMEILLES,0.006069247
8,Width,0.0060543595
25,category_bath_and_toilet_accessories,0.006027738
485,location_PONTCHARRA,0.005810847
429,location_CHOLET,0.005676328
810,third_level_Other,0.0055879517
490,location_SAINT-ETIENNE,0.005574941
10,material_state_correct,0.00551407
675,French_Raw_Sedge,0.005450266
474,location_PARIS-13E-ARRONDISSEMENT,0.0054396847
65,category_lighting_general_equipment,0.0054238597
594,material_emb_Urea formaldehyde resin,0.0054123485
102,category_seated,0.005338519
426,location_CHATILLON,0.005295315
52,category_flower_pot_planter,0.005164003
153,BIM_class_B.20.20.05.2a,0.005161354
491,location_SAINT-OUEN,0.005075871
39,category_electronically_heat,0.0049419967
4,price,0.004802777
262,BIM_class_D.20.10.05.3b,0.0047725
599,material_emb_White poplar,0.004676862
614,French_Raw_Bin stores,0.0046500927
469,location_ORLEANS,0.0046292343
3,quantity_latest,0.0046072016
127,BIM_class_B.10.10.01.2a,0.0044808923
806,third_level_Headwall and swale inlet products,0.004440043
824,third_level_Walling units,0.004379733
625,French_Raw_Digital cameras,0.004299399
665,French_Raw_Newspaper dispensers,0.0041011195
182,BIM_class_C.10.10.02.1g,0.0039921417
621,French_Raw_Corner guards,0.003990575
60,category_indoor_sun_protection_device,0.0039753355
544,material_emb_European larch,0.0039582555
406,BIM_class_G.20.40.99.5a,0.0039561754
121,category_welcome_desk,0.0037696348
543,material_emb_Encaustic,0.0036869547
288,BIM_class_D.30.30.01.4,0.003564799
577,material_emb_Pisé,0.003429329
325,BIM_class_D.50.20.02.6,0.0033488288
66,category_linoleum_pvc_vinyl,0.0033266242
576,material_emb_Perlite aggregates,0.0032138294
122,category_windows,0.0031569367
20,category_air_handling_unit,0.0031308143
822,third_level_Trim products,0.0028958414
559,material_emb_Heat-absorbing glass,0.002885328
557,material_emb_Gravel,0.0028794094
110,category_sub_flooring_cones,0.0028548995
430,location_CLERMONT-FERRAND,0.0026952324
477,location_PARIS-16E-ARRONDISSEMENT,0.00264063
14,material_state_verygood,0.0025796792
270,BIM_class_D.20.10.09.2a,0.0025518392
59,category_hot_water_supply,0.0024108537
572,material_emb_Net,0.002357531
109,category_storage_unit,0.002239664
575,material_emb_Paper,0.002198309
814,third_level_Sanitary fittings and accessories,0.0021476622
11,material_state_damaged,0.001834153
676,French_Raw_Shower head holders,0.0018176385
228,BIM_class_C.30.30.01.1a,0.0017499311
530,material_emb_Coade stone,0.0017492046
800,third_level_Air and fume distribution products,0.0017393549
181,BIM_class_C.10.10.02.1f,0.0016973957
50,category_fixed_partitions,0.0015524477
86,category_other_special_interior_furnishings,0.0012787171
803,third_level_Formless structure and general products,0.0012774096
444,location_LE BOURGET,0.0011739149
533,material_emb_Compressed air,0.001154173
43,category_exterior_claddings,0.0010972102
47,category_faucets,0.0009427975
670,French_Raw_Radiators,0.0009008
651,French_Raw_Heat pumps,0.0007171158
671,French_Raw_Recessed luminaires,0.00066350424
610,French_Raw_Basketball hoops,0.0
571,material_emb_Monofilament,0.0
582,material_emb_Sheet,0.0
581,material_emb_Safety glass,0.0
620,French_Raw_Commercial display and service catering products,0.0
622,French_Raw_Cycle ramps,0.0
580,material_emb_Pozzolana,0.0
623,French_Raw_Defibrillator units,0.0
579,material_emb_Potable water,0.0
578,material_emb_Polyacrylonitrile (PAN),0.0
624,French_Raw_Diffuser drums,0.0
626,French_Raw_Dish and utensil washers,0.0
627,French_Raw_Display plinths,0.0
574,material_emb_Oyster shells,0.0
573,material_emb_Normal-weight concrete,0.0
628,French_Raw_Double disc pumps,0.0
629,French_Raw_Downlights,0.0
584,material_emb_Single-sized aggregates,0.0
630,French_Raw_Dry air coolers,0.0
570,material_emb_Microemulsion,0.0
631,French_Raw_Duct banks,0.0
569,material_emb_Mesh,0.0
568,material_emb_Marl,0.0
567,material_emb_Mahogany,0.0
566,material_emb_Loose surfacing decorative aggregates,0.0
565,material_emb_Lime,0.0
22,category_auxiliary_equipment,0.0
563,material_emb_Lightweight general aggregates,0.0
562,material_emb_Larch,0.0
561,material_emb_Jarrah,0.0
560,material_emb_Insulating glass,0.0
632,French_Raw_Ducted rail tracks,0.0
21,category_air_heating_cooling_distribution,0.0
619,French_Raw_Clamp brackets,0.0
609,French_Raw_Barometers,0.0
615,French_Raw_Bolsters,0.0
608,French_Raw_Ball float steam traps,0.0
607,French_Raw_Arrises,0.0
606,French_Raw_Alarms,0.0
611,French_Raw_Bath mixer taps,0.0
605,French_Raw_Air-to-air heat pumps,0.0
604,French_Raw_Air conditioning units,0.0
603,French_Raw_Acoustic duct linings,0.0
602,French_Raw_Acoustic batten cradles,0.0
612,French_Raw_Bathroom cabinets,0.0
613,French_Raw_Baths,0.0
601,French_Raw_Abat-voix,0.0
600,material_emb_Wychert,0.0
18,category_acoustical_panels_adhered_to_wall,0.0
17,category_acoustic_panel,0.0
598,material_emb_Water,0.0
586,material_emb_Soap,0.0
597,material_emb_Wallaba,0.0
596,material_emb_Vinyl ester resin,0.0
15,"material_state_{'state': 'CORRECT', 'label': 'material.state.correct', 'rank': 2}",0.0
595,material_emb_Vermiculite aggregates,0.0
19,category_agricultural_equipment,0.0
593,material_emb_Tufa,0.0
617,French_Raw_Catering freezers,0.0
592,material_emb_Thermoplastic elastomer resin,0.0
591,material_emb_Terracotta,0.0
590,material_emb_Teak,0.0
618,French_Raw_Circlips,0.0
589,material_emb_Structural glass,0.0
588,material_emb_Solution,0.0
587,material_emb_Sodium bentonite,0.0
558,material_emb_Grog,0.0
82,category_other_plumbing_fixture,0.0
556,material_emb_Grass,0.0
29,category_chairs_and_armchairs,0.0
31,category_circuits_breackers,0.0
30,category_chest,0.0
492,location_SAINT-OUEN-L'AUMONE,0.0
493,location_SAINT-PRIEST,0.0
494,location_SAINTE-LUCE-SUR-LOIRE,0.0
495,location_SAVERDUN,0.0
496,location_SAVIGNY-LE-TEMPLE,0.0
497,location_SAVIGNY-SUR-ORGE,0.0
499,location_TOULOUSE,0.0
32,category_cooling_system,0.0
28,category_call_system,0.0
