,Feature,Importance
64,location_CLERMONT-FERRAND,0.1934618
67,location_LA MADELEINE,0.17492488
48,BIM_class_D.50.20.02.3,0.117346264
106,material_emb_Encaustic,0.097978234
85,location_PARIS-8E-ARRONDISSEMENT,0.079975955
148,third_level_Glass blocks and panels,0.0665181
25,category_simple_solid_doors,0.052202236
103,material_emb_Architectural glass,0.051066685
0,price_initial,0.027326047
117,French_Raw_Door hinges,0.022566043
96,material_type_used,0.019821353
3,quantity_latest,0.013897944
144,"second_level_Door, Windows, Gates",0.012798951
13,material_state_verygood,0.011614141
146,second_level_Other,0.011133713
4,price,0.010938119
10,material_state_correct,0.010333758
153,third_level_Safety cages,0.009943244
19,category_lighting_general_equipment,0.008912564
150,"third_level_Lighting columns, brackets and bollards",0.0072399187
91,location_SAINT-OUEN,0.0
90,location_SAINT-ETIENNE,0.0
115,French_Raw_Cranked hinges,0.0
114,French_Raw_Automatic revolving doorsets,0.0
113,French_Raw_Arrises,0.0
112,French_Raw_Access control units,0.0
111,material_emb_Sitka spruce,0.0
110,material_emb_Silt,0.0
109,material_emb_Sheet glass,0.0
108,material_emb_Pisé,0.0
107,material_emb_Net,0.0
105,material_emb_Blinding aggregates,0.0
104,material_emb_Asphalt,0.0
102,state_ très bon,0.0
92,location_VILLENEUVE-LA-GARENNE,0.0
101,"state_ quasi neuve,",0.0
86,location_PARIS-9E-ARRONDISSEMENT,0.0
100,"state_ neuves jamais servies,",0.0
89,location_RUNGIS,0.0
98,state_ bon,0.0
87,location_PUTEAUX,0.0
97,country_FR,0.0
88,location_RENNES,0.0
95,material_type_reconditioned,0.0
94,material_type_new,0.0
93,location_VILLENEUVE-SAINT-GEORGES,0.0
99,state_ neuf,0.0
122,French_Raw_Screen door closers,0.0
116,French_Raw_Door coordinators,0.0
143,"second_level_Covering, Finish",0.0
137,French_Code_Pr_35_90_43_04,0.0
138,French_Code_Pr_40_70_84_27,0.0
139,French_Code_Pr_65_65_23_25,0.0
140,French_Code_Pr_70_70_48_62,0.0
141,French_Code_Pr_75_30_30_03,0.0
142,first_level_Openings,0.0
145,second_level_Furnishings,0.0
135,French_Code_Pr_30_59_24_84,0.0
147,third_level_Furnishings,0.0
149,third_level_Headwall and swale inlet products,0.0
151,third_level_Openings and opening component products,0.0
152,third_level_Other,0.0
154,third_level_Sanitary fittings and accessories,0.0
155,third_level_Support and restraint products,0.0
136,French_Code_Pr_30_59_99,0.0
134,French_Code_Pr_30_59_24_04,0.0
118,French_Raw_Ductwork access doorsets,0.0
125,French_Raw_Window hinges,0.0
119,French_Raw_Exercise bikes,0.0
120,French_Raw_Joist seals,0.0
121,French_Raw_Pendant luminaires,0.0
