,Feature,Importance
565,location_NEUILLY-SUR-SEINE,0.06360961
540,location_EPERNAY,0.03734981
511,location_AUBAGNE,0.028044421
574,location_PARIS-15E-ARRONDISSEMENT,0.027864765
576,location_PARIS-1ER-ARRONDISSEMENT,0.023402166
602,material_type_reconditioned,0.02244076
428,BIM_class_D.50.20.02.13,0.020318676
585,location_RENNES,0.02024362
572,location_PARIS-13E-ARRONDISSEMENT,0.019914756
584,location_PUTEAUX,0.019736988
581,location_PARIS-9E-ARRONDISSEMENT,0.018499665
586,location_RUNGIS,0.018081563
597,location_VILLENEUVE-SAINT-GEORGES,0.01782925
544,location_GENNEVILLIERS,0.016371109
530,location_CHEVILLY-LARUE,0.016316978
1004,third_level_Glass blocks and panels,0.014981987
582,location_PLOEREN,0.014785963
559,location_MARSEILLE--2E--ARRONDISSEMENT,0.014346467
560,location_MARSEILLE-13E--ARRONDISSEMENT,0.012669793
173,BIM_class_B.20.20.01.3b,0.012480203
9,Height,0.012210636
509,location_ARGENTEUIL,0.012209464
551,location_LA MADELEINE,0.011485983
11,material_state_damaged,0.011269414
175,BIM_class_B.20.20.01.3f,0.011141206
995,"second_level_Door, Windows, Gates",0.010752145
761,French_Raw_Murals,0.010589178
2,price_change,0.010334845
555,location_LEVALLOIS-PERRET,0.0098492
575,location_PARIS-16E-ARRONDISSEMENT,0.009807192
332,BIM_class_C.30.20.04.3e,0.009662681
532,location_CLERMONT-FERRAND,0.009575362
27,category_call_system,0.009235913
561,location_MONTIGNY-LES-CORMEILLES,0.00887894
426,BIM_class_D.50.20.02.1,0.00879428
746,French_Raw_Lacquers,0.008602136
524,location_CHATEAUROUX,0.008369402
569,location_PARIS-10E-ARRONDISSEMENT,0.008201068
554,location_LES SABLES-D'OLONNE,0.008165132
138,category_windows,0.0080755
563,location_NANTERRE,0.0080731865
520,location_CHAMPS-SUR-MARNE,0.0072996356
1016,third_level_Sanitary fittings and accessories,0.007245624
558,location_LYON--6E--ARRONDISSEMENT,0.0070331646
557,location_LYON--3E--ARRONDISSEMENT,0.006689117
564,location_NANTES,0.006676954
49,category_glass_doors,0.0066392887
998,second_level_Other,0.006586436
529,location_CHELLES,0.0063980254
1007,"third_level_Lighting columns, brackets and bollards",0.0060635735
579,location_PARIS-6E-ARRONDISSEMENT,0.005999778
688,French_Raw_Bidets,0.005922807
795,French_Raw_Sprigs,0.005910699
95,category_ovens,0.0058012763
562,location_NANCY,0.0057391645
518,location_BRIANCON,0.0056480863
0,price_initial,0.0056224004
768,French_Raw_Plaques,0.0055253985
646,material_emb_Gravel,0.005432542
121,category_storage_unit,0.005374917
577,location_PARIS-20E-ARRONDISSEMENT,0.005356091
1,price_latest,0.0053334725
594,location_SAVIGNY-SUR-ORGE,0.0053008473
589,location_SAINT-ETIENNE,0.0052776034
994,"second_level_Covering, Finish",0.0052678315
571,location_PARIS-12E-ARRONDISSEMENT,0.0052600186
603,material_type_used,0.0049338294
591,location_SAINT-OUEN,0.004924538
996,"second_level_Floors, Ceiling",0.004872045
523,location_CHASSELAY,0.004569017
140,category_wood_flooring,0.0044991425
45,category_fixed_partitions,0.004489436
580,location_PARIS-8E-ARRONDISSEMENT,0.004419846
436,BIM_class_D.50.20.02.9,0.0042922082
643,material_emb_Granule,0.0042918874
601,material_type_new,0.0042558676
526,location_CHATILLON,0.004215572
1002,"third_level_Floor plates, gratings and edgings",0.0041098315
669,material_emb_Silt,0.003987598
821,French_Raw_Water flumes,0.0039599896
114,category_simple_solid_doors,0.0038836729
715,French_Raw_Double slips,0.0038544836
74,category_notice_board_chalk_board,0.0038420293
42,category_fire_doors,0.003831177
31,category_demountable_partitions,0.003660187
1025,third_level_Walling units,0.0034789594
22,category_bath_and_toilet_accessories,0.0033978145
4,price,0.0033462693
808,French_Raw_Trellises,0.0033424557
67,category_lavatories,0.0033320135
664,material_emb_Prismatic glass,0.0032981795
3,quantity_latest,0.0032829514
793,French_Raw_Sliding shutter doorsets,0.0032770275
8,Width,0.0032757781
69,category_lighting_general_equipment,0.0032514648
1023,third_level_Trim products,0.0032447889
583,location_PONTCHARRA,0.0032374247
1006,third_level_Headwall and swale inlet products,0.0031972132
