,Feature,Importance
148,location_MARSEILLE-13E--ARRONDISSEMENT,0.073352806
11,material_state_damaged,0.060809553
160,location_PARIS-1ER-ARRONDISSEMENT,0.059854697
158,location_PARIS-15E-ARRONDISSEMENT,0.047376465
151,location_NANTES,0.047227938
152,location_NEUILLY-SUR-SEINE,0.04476743
143,location_LA MADELEINE,0.04326258
131,location_ARGENTEUIL,0.037944123
147,location_MARSEILLE--2E--ARRONDISSEMENT,0.03377598
165,location_RENNES,0.03376183
198,material_emb_Metal,0.033448257
1,price_latest,0.0324339
139,location_CHEVILLY-LARUE,0.031137032
132,location_AUBAGNE,0.030578734
164,location_PUTEAUX,0.028971205
305,third_level_Sanitary fittings and accessories,0.025677461
154,location_PARIS-10E-ARRONDISSEMENT,0.024463426
169,location_SAINT-OUEN,0.023599785
161,location_PARIS-8E-ARRONDISSEMENT,0.02263327
166,location_RUNGIS,0.019714722
0,price_initial,0.019006256
162,location_PARIS-9E-ARRONDISSEMENT,0.018905867
67,BIM_class_C.10.20.01.1f,0.01569192
153,location_ORLEANS,0.015515917
149,location_MONTIGNY-LES-CORMEILLES,0.015030882
146,location_LYON--6E--ARRONDISSEMENT,0.011896794
238,French_Raw_Rail pads,0.011822179
199,material_emb_Pisé,0.010616087
8,Width,0.010356042
45,category_solid_exterior_door,0.0100274235
157,location_PARIS-13E-ARRONDISSEMENT,0.009326679
4,price,0.008574958
295,"first_level_Wall, Barriers, Pannels",0.008060899
144,location_LEVALLOIS-PERRET,0.0056989216
213,French_Raw_Cable troughs,0.0056499187
10,material_state_correct,0.005026567
189,material_emb_Encaustic,0.004690826
33,category_other_production_of_heat,0.0046536746
294,first_level_Technical elements,0.0043958426
3,quantity_latest,0.004176242
21,category_exterior_building_stair,0.0041048774
201,material_emb_Sitka spruce,0.0038697482
12,material_state_verygood,0.0037892293
233,French_Raw_Pliable conduit,0.0034435797
240,French_Raw_Stair trims,0.0030549832
195,material_emb_Gravel,0.0030359544
44,category_simple_solid_doors,0.0027588254
293,"first_level_Roof, Slabs, Stairs",0.0027317726
300,third_level_Handrails,0.0025656223
26,category_handrail,0.002530542
304,third_level_Safety cages,0.0024422144
66,BIM_class_C.10.20.01.1e,0.002222253
16,category_cable_path,0.0021727122
309,third_level_Treads and landing units,0.0020897372
78,BIM_class_C.20.10.01.1,0.0020496163
13,category_WC,0.00096859667
85,BIM_class_C.20.10.90.2a,0.00088239426
298,"third_level_Floor plates, gratings and edgings",0.0006668451
227,French_Raw_Heat pumps,0.00064040424
229,French_Raw_Jumping equipment,6.499871e-05
193,material_emb_Gas,0.0
185,material_emb_Bone,0.0
212,French_Raw_Belt conveyors,0.0
186,material_emb_Ceramic,0.0
192,material_emb_Fir,0.0
214,French_Raw_Coaxial cables,0.0
215,French_Raw_Commercial cooking equipment,0.0
216,French_Raw_Concealed hinges,0.0
184,material_emb_Asphaltite,0.0
217,French_Raw_Concrete helical stair flight units,0.0
218,French_Raw_Cycle ramps,0.0
194,material_emb_Granite,0.0
219,French_Raw_Ducted rail tracks,0.0
220,French_Raw_Elevator bolts,0.0
221,French_Raw_Equipment,0.0
191,material_emb_Filament,0.0
222,French_Raw_Equipment heaters,0.0
223,French_Raw_Escalator pallets,0.0
224,French_Raw_Escalators,0.0
225,French_Raw_Flap control gates,0.0
211,French_Raw_Automatic revolving doorsets,0.0
210,French_Raw_Arrises,0.0
209,French_Raw_Analogue metering equipment,0.0
182,material_emb_Architectural glass,0.0
226,French_Raw_Garage door holders,0.0
196,material_emb_Heat-absorbing glass,0.0
197,material_emb_Lodgepole pine,0.0
181,material_emb_Anti-bandit glass,0.0
188,material_emb_Daub,0.0
179,material_emb_Aerogel,0.0
187,material_emb_Compressed air,0.0
178,state_ bon,0.0
200,material_emb_Silt,0.0
208,French_Raw_Airlift injectors,0.0
183,material_emb_Asphalt,0.0
202,material_emb_Steel,0.0
203,material_emb_Stone,0.0
204,material_emb_Water,0.0
205,material_emb_Weathering steel,0.0
206,material_emb_Wood,0.0
207,French_Raw_Air-to-air heat pumps,0.0
190,material_emb_Expansive concrete,0.0
180,material_emb_Air-entrained concrete,0.0
241,French_Raw_Steel spiles,0.0
228,French_Raw_Industrial bells,0.0
230,French_Raw_Metal edgings,0.0
284,French_Code_Pr_70_60_37,0.0
283,French_Code_Pr_70_60_36_29,0.0
282,French_Code_Pr_70_55_97,0.0
281,French_Code_Pr_65_80_96_07,0.0
280,French_Code_Pr_65_80_42_83,0.0
279,French_Code_Pr_65_80_28_60,0.0
278,French_Code_Pr_65_80_28_21,0.0
277,French_Code_Pr_65_70_15_13,0.0
276,French_Code_Pr_65_70_11_63,0.0
275,French_Code_Pr_65_70_11_16,0.0
274,French_Code_Pr_65_67_94_25,0.0
273,French_Code_Pr_65_55_84_75,0.0
272,French_Code_Pr_60_55_97_04,0.0
271,French_Code_Pr_40_70_84_92,0.0
270,French_Code_Pr_40_70_84_84,0.0
285,French_Code_Pr_70_60_37_02,0.0
286,French_Code_Pr_70_70_48_62,0.0
287,French_Code_Pr_70_75_94_42,0.0
301,third_level_Hardware products,0.0
310,third_level_Walling units,0.0
308,third_level_Support and restraint products,0.0
307,third_level_Space heating and cooling products,0.0
306,third_level_Shaft-lining products,0.0
303,third_level_Power and lighting outlet products,0.0
302,"third_level_Lighting columns, brackets and bollards",0.0
299,third_level_Furnishings,0.0
288,French_Code_Pr_80_51_51_04,0.0
297,third_level_Air and fume distribution products,0.0
296,"second_level_Stairs, Ramps, Lift, Hardware",0.0
292,first_level_Other,0.0
291,first_level_Furnishings,0.0
290,French_Code_Pr_85_50_25_90,0.0
289,French_Code_Pr_82_70_65,0.0
269,French_Code_Pr_40_70_66,0.0
268,French_Code_Pr_40_70_17,0.0
267,French_Code_Pr_40_70,0.0
176,country_FR,0.0
247,French_Raw_Water fire-extinguishing outlets,0.0
246,French_Raw_Upper body trainers,0.0
245,French_Raw_Traction motors,0.0
244,French_Raw_Stone stair treads,0.0
243,French_Raw_Steppers,0.0
242,French_Raw_Step lifts,0.0
239,French_Raw_Sample coolers,0.0
249,French_Code_Pr_20_29_08_26,0.0
237,French_Raw_Rail clips,0.0
236,French_Raw_Process equipment,0.0
235,French_Raw_Primer-undercoats,0.0
234,French_Raw_Power supply equipment,0.0
232,French_Raw_Pendant luminaires,0.0
231,French_Raw_Metal skirtings,0.0
248,French_Raw_Wood skirtings,0.0
250,French_Code_Pr_20_29_70_70,0.0
266,French_Code_Pr_40_50_83_44,0.0
259,French_Code_Pr_35_31_66_68,0.0
265,French_Code_Pr_40_50_83_20,0.0
264,French_Code_Pr_35_90_43_98,0.0
263,French_Code_Pr_35_90_43_59,0.0
262,French_Code_Pr_35_90_43_04,0.0
261,French_Code_Pr_35_90_31_84,0.0
260,French_Code_Pr_35_90_22_52,0.0
258,French_Code_Pr_30_59_95_30,0.0
251,French_Code_Pr_20_85_34_84,0.0
257,French_Code_Pr_30_59_24_04,0.0
256,French_Code_Pr_30_36_59_32,0.0
255,French_Code_Pr_30_36_36_15,0.0
254,French_Code_Pr_25_30_90_84,0.0
253,French_Code_Pr_25_30_90_13,0.0
252,French_Code_Pr_20_85_74_71,0.0
177,state_ Très bon,0.0
